trade_id,trade_date,trader_id,asset,symbol,trade_type,quantity,price,total_value,fees,profit_loss,leverage,risk_score
TRADE-00012676,2022-05-08,TRADER-0124,Bond,GOOGL,Sell,45.06885197464657,19232.745858901755,807719.9029520608,190.493193516425,35343.28556499738,20,3.60461763184414
TRADE-00012677,2020-02-21,TRADER-0028,Crypto,GOOGL,Sell,352.2117534991953,42527.08462645056,625495.7008087224,596.1324979607701,49804.57397790921,1,4.879240477817342
TRADE-00012678,2020-07-11,TRADER-0019,Forex,ETH,Buy,323.3144137323697,3624.0495263397534,846686.8496213354,430.8287369914767,11247.530411703945,10,5.408044006509645
TRADE-00012679,2022-01-07,TRADER-0188,Forex,OIL,Buy,160.68574225159222,7304.133462466766,345364.7495158862,294.4522593756856,45091.92369213495,2,1.4355195724815129
TRADE-00012680,2024-01-05,TRADER-0149,Crypto,BTC,Sell,782.2762314889932,30919.370403935434,677199.6197596751,100.87750825223019,-6417.942386163653,1,9.276623118994502
TRADE-00012681,2023-12-06,TRADER-0127,Crypto,ETH,Sell,692.7661597532918,17372.87935697664,818724.1421551778,402.6553513633273,41837.99801055498,2,4.8798665621744295
TRADE-00012682,2022-02-13,TRADER-0180,Crypto,ETH,Sell,38.31460424574707,29355.588395638733,373578.4489691445,374.50951284966493,32841.562504679554,10,7.084597115854175
TRADE-00012683,2020-12-13,TRADER-0162,Crypto,BTC,Buy,735.0222529548582,39403.246037465244,11535.842887691095,980.3692896661477,-886.7108841978661,1,6.97541948094629
TRADE-00012684,2021-02-05,TRADER-0133,Stock,GOOGL,Sell,121.05278730108529,42092.324374603086,917035.1791093668,188.09167105056778,-7853.6175374962895,1,3.9149531214582285
TRADE-00012685,2021-06-22,TRADER-0084,Forex,GOOGL,Buy,936.5287493456733,44753.72355370018,300386.58875779377,477.6969348677215,-3448.355757554311,10,7.0344184548738165
TRADE-00012686,2022-01-05,TRADER-0123,Stock,OIL,Buy,178.8860137489955,30900.311135109183,577009.1345173718,574.4344353860746,9841.489917308787,10,3.370866681656614
TRADE-00012687,2021-07-26,TRADER-0120,Forex,AAPL,Sell,773.4116784419145,34965.27658257195,261264.28312346712,903.0011531400687,13477.71353465895,1,2.433095161364136
TRADE-00012688,2021-03-07,TRADER-0044,Bond,AAPL,Buy,485.6892540998887,46347.379921049156,61140.56655082225,170.37463083333824,14417.449688037948,20,1.736082548182718
TRADE-00012689,2022-12-08,TRADER-0009,Bond,AAPL,Buy,287.13722923050193,4864.686577385628,566438.7274883359,666.1048597508214,4688.4597376117745,10,2.1118413865829573
TRADE-00012690,2022-04-07,TRADER-0200,Crypto,ETH,Buy,424.1298284414358,43454.78089705217,603590.9545041305,334.6124197696899,35848.44704003187,2,8.838042155641013
TRADE-00012691,2021-03-04,TRADER-0033,Bond,AAPL,Sell,860.0782806466337,15209.914301958044,108419.52680894118,423.8879610946551,32976.09722773936,5,1.0112834850139403
TRADE-00012692,2022-03-24,TRADER-0043,Commodity,GOOGL,Buy,251.5777665244736,20710.539994607203,848309.2210699307,303.7577243220666,979.9496646408697,10,4.957037978580703
TRADE-00012693,2024-01-01,TRADER-0062,Crypto,ETH,Buy,943.6592553617204,36928.40436313002,989637.1391459712,579.1951019591157,-9372.843839775065,1,7.284218457850842
TRADE-00012694,2023-02-26,TRADER-0149,Forex,OIL,Buy,66.27361071600185,26952.00161552688,227896.64308909132,249.41214393196887,14577.405448301484,5,1.607717025519955
TRADE-00012695,2020-09-18,TRADER-0194,Crypto,AAPL,Sell,257.0341481489112,1781.951142147245,635230.7528796014,562.0040848893731,8548.84887455685,5,4.07392894041146
TRADE-00012696,2023-11-23,TRADER-0040,Bond,ETH,Buy,959.9694362998695,31615.01758710102,889249.448927201,399.6640088097859,26790.23870078838,20,8.129500726534069
TRADE-00012697,2021-06-07,TRADER-0030,Crypto,OIL,Sell,964.2716302362331,45998.7008018273,826535.0769319951,94.06737273643473,16239.401889633013,20,6.137922856750766
TRADE-00012698,2022-04-12,TRADER-0034,Forex,AAPL,Buy,928.2192548612344,39933.3027607685,76834.11859229552,283.77971246937506,28245.76222699116,20,3.607771170821951
TRADE-00012699,2021-08-02,TRADER-0150,Forex,ETH,Buy,844.1168224052126,38374.80979201071,830258.1058173066,900.2511049582151,40497.98770746504,20,1.3122582411228065
TRADE-00012700,2020-06-26,TRADER-0193,Crypto,ETH,Sell,396.57156732885363,22310.317152450578,35175.80596418517,342.35709699238436,25762.794139102392,1,1.1896348934604992
TRADE-00012701,2021-10-21,TRADER-0157,Crypto,GOOGL,Sell,492.8666891654636,314.25606594256413,665386.4621542218,812.6813249019121,1661.9531389624244,1,9.276543197496553
TRADE-00012702,2020-04-07,TRADER-0070,Commodity,BTC,Sell,414.84657145799383,5536.484016031056,91300.589435532,517.624878910379,13200.100595247874,5,8.271439742490575
TRADE-00012703,2021-11-27,TRADER-0167,Forex,GOOGL,Buy,115.36205003550762,34805.16486730106,923106.7294519752,783.0633631255295,9915.051396193365,5,7.466578182253489
TRADE-00012704,2020-07-25,TRADER-0147,Crypto,GOOGL,Sell,645.3579715723458,44402.88772591261,774798.4084575695,781.8881194992258,13610.42959538192,2,1.632280300621598
TRADE-00012705,2023-09-24,TRADER-0125,Bond,OIL,Sell,,20912.656355986725,398544.8853462012,276.396931036868,41332.70327556431,20,2.7971135310168567
TRADE-00012706,2022-03-20,TRADER-0187,Stock,BTC,Buy,567.3321374286257,27974.82527503888,701936.4115913509,312.17773451243625,3156.2800032447194,20,3.9203959973730846
TRADE-00012707,2022-07-25,TRADER-0088,Forex,AAPL,Buy,28.395774351654765,10687.081726990256,463693.26379747275,512.913261072415,-6448.217977652606,10,7.14969911251043
TRADE-00012708,2023-10-30,TRADER-0193,Stock,OIL,Buy,38.218205642941435,39470.48978802384,780363.6692523656,604.1188058136297,39977.92215492146,5,6.541330782944166
TRADE-00012709,2023-11-14,TRADER-0006,Crypto,GOOGL,Sell,236.21169266849057,42963.03833744206,429699.68275769305,202.03170123269166,-4657.672360897167,2,5.247023096296554
TRADE-00012710,2023-09-29,TRADER-0091,Bond,AAPL,Buy,160.39208753117643,20594.46233403945,239603.71277828247,41.97951661512678,33789.01195068953,2,2.065733904363517
TRADE-00012711,2022-02-22,TRADER-0115,Stock,OIL,Sell,397.083063918672,25344.007810982854,743249.1343579487,641.6848143382136,43681.749817932985,10,3.2200333754652286
TRADE-00012712,2022-08-11,TRADER-0095,Stock,BTC,Sell,548.0028657340994,44551.98272767905,421062.31967718335,14.799477212412038,12514.790288334192,20,3.19967748687536
TRADE-00012713,2020-03-14,TRADER-0001,Crypto,GOOGL,Sell,481.0629252290714,38209.35038917048,87293.34144497763,82.70750176305953,-41.793910418064115,1,5.6459536664093335
TRADE-00012714,2022-04-29,TRADER-0045,Crypto,OIL,Buy,108.71571898864802,11825.544624318234,486201.11401464406,800.5485710164792,44615.26883377035,1,2.567560052530113
TRADE-00012715,2020-03-13,TRADER-0053,Stock,BTC,Buy,911.9885969812564,19536.39150919977,751184.3516777928,691.686064027192,8203.888881477822,20,6.165715892373476
TRADE-00012716,2021-02-10,TRADER-0084,Forex,GOOGL,Sell,138.49104508596722,17451.349601196194,161126.9768150951,400.55885206471174,29906.98129586155,1,4.528821813371271
TRADE-00012717,2023-01-21,TRADER-0010,Stock,GOLD,Buy,261.8937045032643,1649.7165832309124,154600.80369775573,881.8421073171177,28641.602113784647,1,9.489467124429597
TRADE-00012718,2020-04-02,TRADER-0036,Crypto,BTC,Buy,977.2752390024099,45998.67512870445,76372.15313581713,790.6064473272855,23345.495505472027,2,9.044301833846387
TRADE-00012719,2020-04-14,TRADER-0028,Crypto,GOOGL,Sell,367.155472532855,16405.8339401008,399703.8134491637,742.1765646995242,48533.428974693845,20,9.688812410002894
TRADE-00012720,2020-01-26,TRADER-0192,Forex,AAPL,Sell,,3296.367907184778,419120.2144384037,623.5423037258528,49876.04909812984,2,1.8042063712423684
TRADE-00012721,2022-08-05,TRADER-0091,Crypto,ETH,Buy,358.780125760722,3558.7574419724056,20898.600139982052,363.28573359431624,-8829.377308250405,10,2.7906323684061802
TRADE-00012722,2021-09-19,TRADER-0103,Commodity,ETH,Buy,661.5424276499045,48157.732419508684,852582.2579241388,800.5762036588659,17300.20840865225,1,7.324753318433679
TRADE-00012723,2023-11-12,TRADER-0139,Commodity,AAPL,Sell,339.0035773703418,46194.129607877636,759632.4592972948,159.58222996624104,-6709.389969289603,10,6.481183478831145
TRADE-00012724,2022-12-14,TRADER-0012,Stock,ETH,Buy,764.0062445215258,2190.914042260624,826739.0004818281,358.0722828298226,-4050.0969988818424,2,5.405890597539556
TRADE-00012725,2022-03-06,TRADER-0098,Bond,GOLD,Sell,404.09774235393485,11924.80079399583,375469.6386699418,673.4004824365792,12104.627320991363,5,7.805967777534277
TRADE-00012726,2021-04-11,TRADER-0116,Forex,GOLD,Sell,724.2976822006108,43382.34734472153,559066.735322028,771.7949952414623,13352.552555986953,2,4.26040438595209
TRADE-00012727,2023-12-31,TRADER-0166,Commodity,GOOGL,Sell,558.0202185595673,24929.162094849882,18312.17911784389,26.081005434884453,35121.867693191554,5,7.837906764453759
TRADE-00012728,2021-04-22,TRADER-0005,Crypto,ETH,Buy,943.3276024851752,31272.524477219384,324633.0313142583,678.8388269255628,16040.89837485988,20,9.020567196012905
TRADE-00012729,2021-09-25,TRADER-0104,Forex,BTC,Buy,450.0776015535313,11791.837286829554,180304.56108444647,50.68526209394142,43237.0829321431,1,9.765822699950991
TRADE-00012730,2020-06-01,TRADER-0005,Crypto,AAPL,Sell,629.637699169029,49794.33215254184,606121.7555392847,923.1129240417414,-8535.37954986332,2,3.257738486990247
TRADE-00012731,2023-04-19,TRADER-0164,Stock,AAPL,Sell,305.174205800018,37134.67438395922,290092.196028369,710.9137236840339,19450.937884848332,1,3.8579482898351243
TRADE-00012732,2022-08-28,TRADER-0036,Stock,BTC,Sell,878.7001264393675,24946.544977777306,239256.86783967869,923.9550079752967,2045.1388221750276,2,2.491011470933163
TRADE-00012733,2022-01-20,TRADER-0171,Bond,GOOGL,Sell,36.291497296999395,25187.20121613798,276651.45619496005,439.02566481198045,3616.9594392053423,5,7.693651847990251
TRADE-00012734,2021-02-24,TRADER-0132,Forex,GOOGL,Sell,401.9033421875627,10275.417829500107,390096.1232324559,535.7213464574486,16619.922593109834,2,9.449141123670392
TRADE-00012735,2023-09-14,TRADER-0126,Stock,ETH,Buy,497.8878203256554,7471.400160113454,315015.38873649295,564.9767330104172,19824.479190407295,10,4.032290308151776
TRADE-00012736,2020-09-12,TRADER-0109,Stock,OIL,Buy,434.42093599560826,37635.2991071994,917942.154259106,828.4448910159076,4603.142348459338,2,1.6972780172958637
TRADE-00012737,2022-09-24,TRADER-0013,Stock,ETH,Sell,847.9876811185144,34216.30297874359,19672.968061539716,847.8554736063476,39683.98798064997,10,6.497462186722503
TRADE-00012738,2020-07-21,TRADER-0194,Crypto,ETH,Buy,234.94536699257338,8966.683474618583,527571.1736803136,128.05941653419538,11120.643733215053,5,7.097879985843042
TRADE-00012739,2022-03-04,TRADER-0041,Bond,AAPL,Sell,719.1544066103745,27220.913152291716,748608.806173871,314.97154684094863,-7149.57585580798,1,4.569223020910499
TRADE-00012740,2021-06-28,TRADER-0135,Crypto,BTC,Sell,698.8558361974827,26063.822261649162,225675.87103851663,175.0880485652091,38270.7550108101,2,2.949126900844903
TRADE-00012741,2023-05-22,TRADER-0196,Commodity,,Sell,583.5963330992168,24785.407226632975,842555.007482636,925.8266442074444,-1653.9214121630212,1,6.940496799240286
TRADE-00012742,2021-04-29,TRADER-0066,Forex,BTC,Buy,730.794153072724,28980.306019378197,98828.04828219935,910.3857221276203,5319.125017400496,10,5.526552321464597
TRADE-00012743,2022-10-21,TRADER-0034,,ETH,Buy,478.05245857853765,47626.22614042443,295663.08497732395,817.3765146642274,30542.510118259866,5,1.8077692863327248
TRADE-00012744,2022-02-02,TRADER-0027,Forex,BTC,Sell,126.60914847222267,7521.805412182278,170220.44123353332,550.2982018455953,39704.091304192916,20,7.425912543149048
TRADE-00012745,2024-01-25,TRADER-0045,Forex,AAPL,Buy,447.83372749395915,36883.048898811365,574109.1559771539,208.94154501915995,18317.123398381107,1,1.605722395697256
TRADE-00012746,2023-06-12,TRADER-0149,Bond,GOLD,Buy,540.571949326412,24520.225017154495,95671.9813166596,885.5718917710379,-6946.124942431285,1,3.339243309445118
TRADE-00012747,2023-12-17,TRADER-0141,Stock,BTC,Buy,466.973215104559,31158.89024576936,289956.22895174735,995.6932984762054,22418.380039802516,1,5.747434356900786
TRADE-00012748,2020-11-08,TRADER-0022,Forex,GOLD,Sell,202.78199820247522,15809.461254585683,439659.52065982454,349.0997263478244,32681.983334407792,20,7.141371369524812
TRADE-00012749,2021-08-01,TRADER-0002,Forex,OIL,Sell,355.81445576520866,44709.02131738829,555827.5889062443,359.7128737790075,22156.31279712882,10,2.1748677658007254
TRADE-00012750,2023-01-27,TRADER-0138,Bond,GOLD,Buy,402.78904704843256,21028.8349496296,772440.1107202371,434.8831441043619,34820.71671197133,5,91.5362373821668
TRADE-00012751,2023-09-13,TRADER-0012,Commodity,OIL,Buy,153.78701855700612,26393.791296107833,26221.466381073613,788.7463561312481,-6373.6301642089875,20,3.5337491393634335
TRADE-00012752,2023-03-30,TRADER-0123,Forex,OIL,Buy,344.5703467384314,37948.42645147192,955972.156474308,96.28836348394442,19136.608661190603,2,3.273716791897536
TRADE-00012753,2021-12-19,TRADER-0057,Forex,GOLD,Buy,28.978337686254015,22912.838463414253,698647.6872717706,559.9766590004657,42823.81484084882,5,3.764249270572618
TRADE-00012754,2022-12-07,TRADER-0112,Bond,AAPL,Buy,457.17228492002914,38666.090562995414,991866.5901782231,431.33336181090664,11965.945566679155,1,3.031320159941671
TRADE-00012755,2023-06-06,TRADER-0183,Stock,GOOGL,Buy,420.5832683636965,49528.817956584804,144623.82149731173,637.2858501001506,25715.756335066777,5,7.082698373738113
TRADE-00012756,2021-02-11,TRADER-0113,Crypto,ETH,Buy,516.0004494316677,17389.238075291658,738885.192641426,140.0549518105636,32420.588371105863,1,5.960292811022112
TRADE-00012757,2020-09-02,TRADER-0151,Stock,OIL,Sell,146.101014561115,46407.06224991917,504123.63084637345,453.69479084642563,-6102.103775248591,10,6.787496516426741
TRADE-00012758,2022-10-04,TRADER-0048,Commodity,ETH,Sell,288.4618445848178,38616.82026294729,327240.7287189328,430.7024717990332,21034.01153109358,10,4.303269201379373
TRADE-00012759,2022-07-21,TRADER-0119,Bond,BTC,Buy,620.0173001410245,9880.63565165615,370239.1087788344,890.1558341219084,43427.57178271686,1,8.561314099662143
TRADE-00012760,2023-12-28,TRADER-0084,Bond,AAPL,Buy,766.3332477669594,2099.722633424888,982074.8099240863,691.1109831601087,45384.597688265,1,9.802601487681804
TRADE-00012761,2020-11-03,TRADER-0135,Commodity,OIL,Sell,798.801103215842,18292.555495632,457760.64041933836,433.3669587312921,36877.7739383732,5,3.612868884176158
TRADE-00012762,2021-07-03,TRADER-0071,Commodity,GOOGL,Buy,210.0868863064533,18948.60185326273,692725.8831829485,592.7709850342371,-5509.441262648435,10,1.3403112035144105
TRADE-00012763,2020-09-08,TRADER-0056,Stock,OIL,Sell,832.5730564885765,9091.535027470165,211405.44081640014,776.2552394878124,9380.003165682421,1,3.660775690152935
TRADE-00012764,2021-06-27,TRADER-0154,Bond,AAPL,Sell,498.1269868763141,45325.088879141535,506780.0094807893,503.18835016201245,37606.455492408444,20,2.439829068292592
TRADE-00012765,2021-10-03,TRADER-0039,,BTC,Buy,145.09723229321293,11111.53757868903,402958.63814000465,20.73524526595749,8158.208752095423,5,6.291227424193243
TRADE-00012766,2023-03-16,TRADER-0172,Forex,BTC,Buy,514.9204848367294,46597.30264578313,458786.70626682084,718.9313904152909,35834.791887796004,10,8.316693772295626
TRADE-00012767,2024-01-23,TRADER-0034,Bond,ETH,Sell,299.10972527571994,25596.581033434184,61267.82698877845,540.3237227393164,46590.49979282421,2,7.377599118312442
TRADE-00012768,2021-02-24,TRADER-0025,Forex,BTC,Buy,861.707787544573,36468.656497501,207523.1540919334,941.0535824125026,26262.913594919642,20,1.7932931626181086
TRADE-00012769,2022-08-27,TRADER-0115,Commodity,AAPL,sell,447.23046443738014,36915.30672317731,702020.1136677741,397.68735815777035,40400.76119704606,2,7.4719751516324155
TRADE-00012770,2022-08-15,TRADER-0154,Forex,OIL,,841.8337767117425,29272.49300888594,961840.1899794593,29.460064443393218,26267.001427306182,2,9.297990400779337
TRADE-00012771,2021-07-06,TRADER-0019,Stock,GOLD,Buy,184.93334199038867,30533.45372293634,295198.3122966488,700.6782136942956,-1780.543585381034,1,4.979864714662181
TRADE-00012772,2021-06-07,TRADER-0065,Forex,AAPL,Sell,428.33924556623015,2891.0679280200497,62549.172492531085,954.0876957513901,41136.15494793421,20,4.033922716046492
TRADE-00012773,2020-03-24,TRADER-0070,Stock,ETH,Sell,946.5110678484792,28224.48655523383,18566.96431136786,562.9542847403717,22123.79961870734,10,4.312721295753566
TRADE-00012774,2020-09-28,TRADER-0047,,GOOGL,Sell,64.49239061170722,3981.8077784990855,266702.3550709643,961.8319004513072,17819.100386565406,1,7.341998436584247
TRADE-00012775,2021-05-23,TRADER-0195,Commodity,AAPL,Buy,970.657441036065,24869.537670612794,508504.4571060266,142.43110292737393,48015.24963245476,1,1.1658047148173636
TRADE-00012776,2022-02-18,TRADER-0186,Crypto,,Buy,300.915220515866,42175.505813893156,945649.5444835857,669.1032113006135,42330.717747732255,20,3.718951966749536
TRADE-00012777,2023-11-23,TRADER-0090,Forex,OIL,Buy,812.6098750630299,950.1530081883528,323439.3364672248,87.06782061308382,43101.52515419284,2,5.920550677043048
TRADE-00012778,2023-09-05,TRADER-0016,Forex,AAPL,Sell,356.19692272843326,39022.03822106042,143791.08055132598,826.0235876393494,7274.98294815189,5,9.115713602668682
TRADE-00012779,2021-04-30,TRADER-0182,Bond,BTC,Sell,459.7690654046694,32539.745553491543,250048.00227754333,450.43284027560014,23381.12122780099,10,5.784643515346304
TRADE-00012780,2023-05-26,TRADER-0171,Stock,GOLD,Sell,749.4450078467064,13325.143505936892,226987.14157088025,2867.422752585874,-5416.219427590556,10,84.50877736596726
TRADE-00012781,2020-11-18,TRADER-0023,Stock,GOLD,Sell,998.7532601207315,11775.878893542838,493822.00631734804,442.4678737080684,1050.9326904748941,10,7.0710497386250255
TRADE-00012782,2023-06-29,TRADER-0011,Forex,,Sell,171.57192536534188,1893.2617309768846,128994.13739331592,934.4526357462285,13217.83215689933,5,2.067739754161706
TRADE-00012783,2020-02-01,TRADER-0023,Stock,AAPL,Buy,955.5653759916083,39227.003852343114,181194.46804232756,218.99604302826347,-6875.197613269,20,8.827156469121393
TRADE-00012784,2023-12-26,TRADER-0037,Stock,GOOGL,Sell,929.9992956900053,1163.873254586516,439529.4845927917,4027.9294620084156,-176.6941794075192,1,5.0546549467494515
TRADE-00012785,2021-03-28,TRADER-0151,Stock,OIL,Sell,629.7634976584866,7963.554094551459,812715.4662348428,571.1096573881325,30269.94062216222,20,5.140929462069009
TRADE-00012786,2023-06-27,TRADER-0056,Stock,GOLD,Buy,4.015851552108717,11229.609788131742,791599.6273057617,112.61136993558263,43630.13900513819,2,2.265519252835287
TRADE-00012787,2023-12-10,TRADER-0089,Forex,ETH,Buy,563.8801330809093,11353.147389126083,68512.01379818813,926.7990406862543,-4807.300453862482,2,3.9784273146387235
TRADE-00012788,2022-08-15,TRADER-0133,Stock,AAPL,Sell,929.5374876010255,28223.88985991443,20232.135084333793,783.1949875792998,24535.75260054131,5,2.225508193112863
TRADE-00012789,2023-03-07,TRADER-0159,Forex,BTC,Buy,870.062683690334,34497.42490875185,956911.8996334736,615.2187602094374,47153.08505715937,20,2.5449167149974823
TRADE-00012790,2023-04-25,TRADER-0200,Stock,OIL,Sell,94.47408100813048,4973.098581420209,416322.5779111139,255.03119013386677,-8281.047615713615,10,3.66605171987162
TRADE-00012791,2020-07-18,TRADER-0025,Bond,AAPL,Buy,281.2068956511704,45327.19147634633,392555.8954800556,555.9486870461132,43436.18139883332,5,8.093721710541011
TRADE-00012792,2021-12-04,TRADER-0043,Commodity,AAPL,Buy,736.0374948898512,4025.2900257056754,51910.90438851436,955.0263506444192,11518.500150130887,10,6.0051596990703455
TRADE-00012793,2021-12-15,TRADER-0148,Commodity,GOLD,Buy,350.33392036895606,45274.567129762436,8919.222842868825,328.5177729515992,16305.504515444663,5,4.464107150926862
TRADE-00012794,2022-01-04,TRADER-0105,Bond,ETH,Sell,966.3267809705594,19375.583285933746,142024.74013961075,546.282233101861,820.2897248132012,10,3.958782582830953
TRADE-00012795,2020-05-21,TRADER-0025,Forex,,Sell,411.9135561051301,39811.65643099447,68127.1043529133,634.487664915616,45694.857709099604,2,2.625708662756344
TRADE-00012796,2023-02-07,TRADER-0175,Stock,BTC,Sell,829.6807388232564,18114.13118514529,442098.7935598037,397.1644087506044,14913.135218997526,5,6.790404078248896
TRADE-00012797,2022-07-11,TRADER-0169,Forex,AAPL,Buy,404.6385291862464,31574.190964381865,862199.2351892977,759.964293985012,32097.260989562783,5,9.463389690126915
TRADE-00012798,2020-08-26,TRADER-0028,Stock,ETH,Sell,295.93130190803777,10862.49713523034,352275.5223976834,302.9355912880697,8180.087149017145,2,8.823770330210245
TRADE-00012799,2023-10-22,TRADER-0072,Bond,GOLD,Sell,999.2680666670751,29043.4889316539,274654.5228391631,7.1036092768543835,10636.602800592009,10,1.3606686934973466
TRADE-00012800,2022-10-28,TRADER-0119,Stock,GOLD,Buy,510.8694857850241,22785.12045447902,704599.9329936695,993.1838201893579,47641.65482674465,1,6.245538846120944
TRADE-00012801,2020-05-26,TRADER-0043,Forex,GOLD,Sell,529.0731257858046,26927.226988220216,492366.44630328857,730.9724646607885,-9323.470426047552,2,9.155868270670815
TRADE-00012802,2021-04-02,TRADER-0015,Commodity,AAPL,Buy,637.6702938574234,40148.17294762178,856049.435122384,478.9190882112453,14234.393927155725,2,8.102259269887709
TRADE-00012803,2022-04-02,TRADER-0195,Stock,AAPL,Buy,657.5885520074808,40729.13758762704,249379.95742486342,222.24399926780757,12223.15034261347,20,3.6664159187244207
TRADE-00012804,2020-12-30,TRADER-0070,Bond,OIL,Sell,481.30090648469036,43874.0157922592,735896.4751047209,419.35893063321816,10099.790755234262,2,4.915494625359561
TRADE-00012805,2020-06-17,TRADER-0189,Bond,ETH,Buy,78.1148147099744,2803.8915741611772,95823.04044359284,6.114355736000054,26426.241530464657,20,2.4867134542992204
TRADE-00012806,2022-10-03,TRADER-0064,Bond,OIL,Buy,626.5201233258668,23835.04900388901,770828.3699089095,525.8610449097127,38750.68638080885,1,3.944533182646542
TRADE-00012807,2021-10-23,TRADER-0151,Commodity,AAPL,Sell,926.5397866093244,30535.440962368582,947417.999850378,448.05593430849143,45898.609880478914,1,2.238517039646829
TRADE-00012808,2023-07-04,TRADER-0069,Stock,AAPL,Sell,817.6161034971642,34895.47038304132,648419.988442947,962.6169645047536,40451.97041527241,2,9.775866858036071
TRADE-00012809,2022-10-19,TRADER-0122,Crypto,GOOGL,Buy,639.9541429566873,22397.230978780935,291031.9374466719,325.11804276135234,12545.828150276971,2,9.274189091178384
TRADE-00012810,2021-05-10,TRADER-0171,Stock,GOLD,Buy,963.0953295128222,19638.5197436909,588731.8182048182,45.139042290880724,22960.543305401494,5,3.61630566444713
TRADE-00012811,2021-08-10,TRADER-0114,Forex,ETH,Sell,866.7019671890797,19859.093620836717,499074.4292998011,211.50668442788646,12808.445371338094,10,9.914576494978043
TRADE-00012812,2020-02-17,TRADER-0048,Crypto,GOLD,Buy,995.1483117885859,46895.48330404492,50854.36426790061,455.78132285493564,44794.498610609,5,6.094838735807178
TRADE-00012813,2020-02-24,TRADER-0085,Crypto,AAPL,Sell,41.05130931614718,44199.65827733713,272084.2746405514,927.0674930312532,5644.858708992142,20,8.064888809519498
TRADE-00012814,2023-09-01,TRADER-0004,Forex,BTC,Buy,842.9589555938065,5752.441785813709,894896.430037889,785.6269213999387,22396.296689845592,2,7.601520880906465
TRADE-00012815,2022-12-29,TRADER-0058,Bond,AAPL,Buy,950.8504138224685,1867.2314099439109,608956.2485505578,489.2425823793807,43773.90473764622,20,1.7268551546432067
TRADE-00012816,2022-05-24,TRADER-0153,Commodity,BTC,Buy,538.0047686906789,166.83158933261228,300465.6543280857,508.83044555656545,-7095.0855509133535,10,3.4060556391906127
TRADE-00012817,2022-04-11,TRADER-0012,Stock,GOLD,Sell,98.75963482135283,6490.249425323984,671632.5479688869,84.19847754179256,49629.583971250366,5,1.8638033787123405
TRADE-00012818,2021-12-24,TRADER-0132,Commodity,ETH,Sell,956.1554235635174,20240.34124463662,271456.37936770817,965.9052574876985,-5517.742149218274,2,5.807713024807277
TRADE-00012819,2023-09-18,TRADER-0012,Bond,GOLD,Sell,950.8823166118914,31390.352802927966,621678.5401176765,73.86451592931476,21690.139573890567,10,2.854045035608272
TRADE-00012820,2022-10-26,TRADER-0152,Bond,GOLD,Sell,656.6544435588089,22088.814778682965,705724.1829975733,212.9742331776303,30218.02855827781,2,9.08381188304564
TRADE-00012821,2020-07-05,TRADER-0161,Stock,AAPL,Buy,555.0121102968899,15801.325606994062,803070.7804521563,952.7644816455871,-3162.4379548055813,10,3.093358192108071
TRADE-00012822,2023-11-16,TRADER-0085,Stock,GOOGL,Sell,965.5669938600147,12194.299243568588,719585.3425140518,133.5920687356351,-92.96928645868866,5,9.991789902989424
TRADE-00012823,2022-05-06,TRADER-0168,Crypto,BTC,Buy,414.42293083888944,27003.238799978502,997618.9724634435,155.54483748895709,16587.56981599578,20,8.26603823922529
TRADE-00012824,2020-09-01,TRADER-0110,Forex,OIL,Buy,878.9185835626703,13940.05010624755,902142.6767203142,963.8309263600993,23996.431346568337,10,3.448168695553132
TRADE-00012825,2021-09-08,TRADER-0164,Bond,AAPL,Buy,754.999105158787,32136.396623562563,106725.92258999286,153.32788172237844,38876.65311695846,5,3.566899602229044
TRADE-00012826,2022-04-26,TRADER-0197,Bond,BTC,Buy,20.64846714505854,38078.02034463928,235913.81754960187,495.24913263474224,41732.11107381533,20,7.438258083989465
TRADE-00012827,2020-10-12,TRADER-0010,Crypto,OIL,Sell,777.1128258883525,11788.897823676867,829341.1794611124,684.8762808713338,16465.049801302666,20,5.265138473717315
TRADE-00012828,2020-05-05,TRADER-0010,Forex,GOLD,Buy,975.1119362496481,46582.607594036264,182767.9044730518,912.1278054331902,2201.2367354405123,5,9.801977675190386
TRADE-00012829,2020-12-16,TRADER-0084,Forex,OIL,Buy,543.9821025362533,38501.06999783224,445626.35603025754,521.2337846343007,26093.892205823497,10,2.5514357252566735
TRADE-00012830,2023-09-07,TRADER-0098,Forex,AAPL,Sell,199.69857764378366,9231.388223706623,538227.7832441429,243.8382651024088,12194.235586739083,1,1.7240889482747077
TRADE-00012831,2022-07-05,TRADER-0196,Commodity,OIL,Buy,969.3937031637098,41484.83828104094,362725.07106106996,575.575862574419,47102.95433447557,10,2.959156877004515
TRADE-00012832,2022-04-04,TRADER-0078,Forex,ETH,Sell,925.6997419967489,48370.35870867838,819039.8861688019,520.6578897238162,22777.166131216538,20,2.690380216336078
TRADE-00012833,2021-05-18,TRADER-0037,Crypto,GOOGL,Sell,680.4862423996763,42465.30018749652,421078.1615861835,275.95454966932175,16351.79396136778,2,4.384195944757766
TRADE-00012834,2023-01-22,TRADER-0078,Forex,ETH,Buy,889.2363308699685,12485.373636309585,944152.3404198792,333.88196700854854,-7633.62382272595,1,2.5093648767057073
TRADE-00012835,2021-12-18,TRADER-0199,Stock,GOLD,Sell,596.3895685229771,9348.19655604885,630621.2864119082,142.21157923810867,47220.24556652191,1,9.902508456298355
