employee_id,join_date,department,role,age,gender,salary,tenure_months,performance_score,satisfaction_score,overtime_hours,trainings_attended,attrition,last_promotion_months_ago
EMP-006539,2015-04-22,Operations,Senior,32,Male,1028414,112.0,3.9762683378343793,3.7727541298899827,41,4,0.0,39
EMP-006540,2015-07-31,IT,Junior,35,Male,905909,20.0,3.5639532304176216,3.2715674571787057,41,3,1.0,44
EMP-006541,2016-01-16,Sales,Senior,50,Female,628541,21.0,4.025420178866719,,7,9,1.0,22
EMP-006542,2019-10-17,Sales,Mid,37,Male,301539,12.0,4.325132222237734,4.960809943597616,7,3,1.0,36
EMP-006543,2017-06-17,Finance,Junior,54,Male,932099,104.0,4.21199498764121,1.6490535204911851,27,8,0.0,9
EMP-006544,2018-12-08,HR,Junior,51,Female,1256705,64.0,3.13931390273648,2.7900095998477963,17,9,0.0,29
EMP-006545,2019-04-08,HR,Manager,31,Female,1458873,68.0,4.142296488966361,2.7437428186138932,13,5,1.0,29
EMP-006546,2016-01-22,IT,Manager,59,Male,1408431,79.0,3.241330233710492,3.4032973598569214,46,1,0.0,36
EMP-006547,2018-01-19,Marketing,Lead,29,Female,609492,116.0,1.7577764418452189,4.346761564359515,29,6,0.0,20
EMP-006548,2015-07-07,HR,,54,Female,817640,69.0,1.1378398052614087,2.1259492994735556,20,8,1.0,24
EMP-006549,2019-01-08,Marketing,Lead,24,Female,1093244,78.0,4.490462532571989,3.124988380303242,18,8,1.0,17
EMP-006550,2021-11-01,IT,Lead,29,Male,1016098,45.0,3.0718545899667666,1.205403374049311,18,8,1.0,26
EMP-006551,2019-02-03,IT,Lead,37,Female,1368160,111.0,2.5899984528346423,1.5030231491476025,6,6,1.0,44
EMP-006552,2021-08-30,Finance,Lead,38,Female,1821043,11.0,1.2775788255982112,2.1886870787935777,34,8,1.0,1
EMP-006553,2015-07-14,Finance,Senior,24,Female,1944486,49.0,4.7155887437726545,2.875330841126162,10,9,0.0,47
EMP-006554,2018-02-13,Marketing,Junior,44,Female,1765007,67.0,3.742319101710815,1.485873703790745,9,5,0.0,35
EMP-006555,2015-01-29,IT,,25,Female,385556,41.0,2.8839096486333538,3.833248180334539,20,8,1.0,37
EMP-006556,2018-12-10,Marketing,Junior,23,Female,1188747,95.0,4.856836757684336,3.807464654545171,25,0,1.0,4
EMP-006557,2020-01-28,Marketing,Manager,50,Female,1310358,105.0,4.7502798516003395,1.3641252268595037,13,2,1.0,27
EMP-006558,2019-07-28,HR,Lead,32,Male,411056,34.0,2.606673058013551,4.157120247919715,39,2,0.0,46
EMP-006559,2015-02-13,Sales,Mid,27,Male,1729790,32.0,4.89505634772374,34.29559459350098,23,1,0.0,17
EMP-006560,2018-12-03,Finance,Senior,53,Male,558124,77.0,3.932320574246212,4.495607008570648,16,4,1.0,37
EMP-006561,2020-11-09,IT,Mid,35,Female,1322237,111.0,2.7698395802643443,3.8793389483996785,5,3,0.0,17
EMP-006562,2018-05-14,Finance,Lead,59,Male,413644,71.0,3.57598479048859,2.9179000211039976,11,0,1.0,5
EMP-006563,2021-04-03,Sales,Junior,560,Female,1014937,88.0,4.976550359657031,1.4590333951382903,14,6,0.0,26
EMP-006564,2017-12-29,Marketing,Junior,59,Female,1907727,29.0,4.445253318477841,1.3320636424108643,21,9,1.0,47
EMP-006565,2019-06-14,IT,Lead,29,Male,979051,57.0,3.907909919286101,3.6624095257795024,24,5,0.0,2
EMP-006566,2017-12-09,Sales,Junior,51,Male,1915691,36.0,3.797007775259351,2.611977177627879,1,0,1.0,6
EMP-006567,2016-09-23,Marketing,Lead,51,Female,1868206,97.0,2.9287631889851933,4.489211542441831,47,5,1.0,13
EMP-006568,2019-07-03,HR,Mid,45,Male,1294460,107.0,4.75967918429744,3.0098384810262586,21,5,1.0,34
EMP-006569,2020-02-29,Operations,Junior,26,Male,841430,,1.7457691442452186,3.3992586002332144,16,6,1.0,22
EMP-006570,2020-09-27,HR,Junior,29,Female,627754,70.0,3.678606230641751,4.87565558699167,10,8,0.0,46
EMP-006571,2018-12-24,Marketing,Mid,51,Male,679409,15.0,2.4592678021899,2.8453438795898047,49,3,0.0,24
EMP-006572,2017-08-10,HR,Junior,53,Female,1023593,77.0,2.9325820925571744,3.4515812729359934,17,2,0.0,11
EMP-006573,2020-12-31,Sales,Mid,54,Female,739250,17.0,2.6671095720751556,3.594302043947518,7,2,1.0,46
EMP-006574,2019-11-02,Operations,Senior,54,Male,1044397,43.0,3.2087444751576393,2.549687697006754,18,2,0.0,3
EMP-006575,2019-09-19,IT,Junior,37,Male,1091993,39.0,3.821537019664187,1.3656277799744294,28,3,0.0,6
EMP-006576,2020-06-29,Marketing,Mid,44,Female,854938,43.0,3.8898859867591926,2.210638969462757,4,2,1.0,26
EMP-006577,2021-03-18,HR,Lead,51,Male,1969290,12.0,2.237645173250213,,20,2,0.0,42
EMP-006578,2020-06-27,Sales,Lead,22,,1955675,10.0,1.7096892092593747,4.172646246213782,10,9,1.0,16
EMP-006579,2021-06-30,Sales,Junior,38,Female,1761683,81.0,4.260984253501427,,30,8,1.0,37
EMP-006580,2020-05-30,HR,Mid,31,Male,1925608,109.0,1.9849546855082636,4.548252044289404,41,8,1.0,42
EMP-006581,2018-07-01,Marketing,Lead,39,Male,1452547,75.0,2.722753169418382,4.093362608536356,28,7,1.0,0
EMP-006582,2017-04-08,Sales,Manager,46,Female,1578492,46.0,4.4170255911640925,4.069065353523203,13,0,0.0,6
EMP-006583,2017-01-12,IT,Junior,29,Female,1636050,63.0,1.2452695550266566,4.830774289449394,18,9,1.0,1
EMP-006584,2015-11-13,IT,Lead,47,Male,814353,87.0,1.907415589249723,1.4553989857204024,47,7,0.0,15
EMP-006585,2015-06-12,Operations,Junior,32,Female,1562418,45.0,3.8050001692191935,3.285779536907934,11,1,0.0,24
EMP-006586,2019-05-11,Sales,Junior,33,Female,1493866,10.0,3.359900074633655,4.642221462009379,9,0,1.0,25
EMP-006587,2018-08-01,Sales,,29,Male,1615110,85.0,1.6364382528375598,3.4296830224780503,23,5,1.0,23
EMP-006588,2020-05-04,Sales,Lead,53,Male,665783,34.0,1.3494804763921282,3.0004912263548693,44,2,0.0,40
EMP-006589,2020-05-11,IT,Junior,32,Female,969357,26.0,1.6577939164094557,1.578023467647324,5,-6,0.0,36
EMP-006590,2018-01-09,HR,Manager,50,Female,519974,28.0,3.4706133225287688,1.2290816193206715,12,8,0.0,28
EMP-006591,2016-11-30,Finance,Junior,34,Male,979198,8.0,1.0042135636260188,4.526764878850486,14,2,1.0,9
EMP-006592,2018-12-29,Sales,Manager,29,Female,1762762,69.0,3.1407811752912784,4.324173955648797,27,9,1.0,34
EMP-006593,2018-03-10,Operations,Lead,48,Female,1092100,39.0,3.063984070381773,3.6530729681451892,38,9,0.0,0
EMP-006594,2017-06-04,Sales,Manager,45,Male,436769,54.0,3.3049940230057664,1.7968729269363486,10,6,0.0,35
EMP-006595,2017-05-19,HR,Junior,54,Male,1687345,87.0,3.6888944606442156,3.2367177194039956,32,0,0.0,0
EMP-006596,2017-06-13,Sales,Mid,35,Female,878800,77.0,2.2150762260242565,2.6128036614833565,5,0,1.0,6
EMP-006597,2021-10-20,IT,,46,Female,871221,110.0,1.6884554928205842,1.1034829428367363,43,2,1.0,32
EMP-006598,2017-12-24,Operations,Manager,59,Male,1759143,8.0,3.982093472127111,3.064426214726642,40,4,0.0,13
EMP-006599,2016-11-03,Finance,,23,Male,1355426,58.0,1.3602586881936936,4.500503003978777,41,1,1.0,13
EMP-006600,2020-10-18,Sales,Mid,54,Female,1841089,110.0,2.900250507267255,1.814946838787138,19,6,0.0,29
EMP-006601,2016-08-29,Finance,Manager,54,Female,848240,37.0,3.611823111925401,,11,3,1.0,43
EMP-006602,2020-03-12,Marketing,Mid,34,Female,1536832,54.0,4.9099760269655395,4.9075325480588665,23,0,0.0,28
EMP-006603,2020-05-24,Finance,Lead,45,Female,1249076,119.0,4.99035202315731,4.112697843429967,27,4,1.0,39
EMP-006604,2019-11-28,HR,,56,Male,1884827,112.0,2.9535653537681887,18.814051791142642,45,8,1.0,12
EMP-006605,2015-09-29,Operations,Lead,42,Male,1921684,45.0,1.1100177847027104,3.722368166501873,36,5,,37
EMP-006606,2020-02-09,Finance,Lead,34,Female,727988,39.0,1.7670923782920198,4.0857963676706515,13,6,0.0,5
EMP-006607,2017-03-13,IT,Junior,24,Male,695236,62.0,1.7350934158646507,3.288952386215891,7,0,0.0,37
EMP-006608,2020-03-02,Operations,Manager,29,Female,869558,14.0,3.091756875871709,4.639897507312547,30,0,1.0,41
EMP-006609,2015-12-12,Operations,Mid,30,Male,1162248,68.0,3.8813604609972656,2.498328450948433,15,2,1.0,4
EMP-006610,2018-11-14,Marketing,Junior,26,Male,625986,57.0,2.1355685278978638,4.537308696569934,8,3,1.0,18
EMP-006611,2017-12-26,Operations,Junior,23,Male,1896845,108.0,4.913020233170148,2.394467494834269,30,1,1.0,5
EMP-006612,2017-06-17,Finance,Mid,52,Female,1193918,81.0,1.2563473236688947,1.4498584583356267,34,2,0.0,1
EMP-006613,2019-01-10,HR,Lead,52,Male,987214,98.0,3.5953537688705755,3.480955248598774,49,3,1.0,36
EMP-006614,2017-03-14,Operations,Senior,47,Female,960708,106.0,1.0528682065392334,1.1562035300804991,24,9,1.0,17
EMP-006615,2021-05-28,Marketing,Manager,34,Male,1281986,16.0,4.632460684522278,2.2023942960358505,39,0,1.0,22
EMP-006616,2015-03-20,Marketing,,38,Female,1612539,71.0,3.181609134507085,4.047787782732355,20,2,1.0,21
EMP-006617,2015-01-07,Marketing,Senior,46,Female,704450,26.0,3.0097722858187366,1.256371114114406,49,8,1.0,4
EMP-006618,2019-07-13,Finance,Lead,34,Male,386051,66.0,3.071835027868165,3.0483471468592005,46,8,0.0,2
EMP-006619,2016-09-08,Operations,Mid,41,Male,1920541,21.0,4.1218739611810085,1.8083163405297853,30,2,1.0,39
EMP-006620,2019-10-04,Sales,Manager,25,Male,1491419,29.0,1.3087514691988864,1.7503369992015125,33,8,1.0,45
EMP-006621,2020-01-06,Finance,Lead,28,Male,1061647,109.0,2.975201548849468,2.090394949795824,46,9,1.0,39
EMP-006622,2020-03-23,Sales,,39,Female,687454,90.0,3.558467544252109,3.554564716280395,0,7,1.0,44
EMP-006623,2017-09-23,HR,Junior,55,Male,450545,89.0,4.022268926131838,1.083552747750363,46,7,1.0,27
EMP-006624,2015-10-09,Marketing,Senior,46,Female,666295,71.0,2.4668625171949023,1.194914663451966,27,0,0.0,41
EMP-006625,2018-06-14,HR,Mid,42,Female,1618360,44.0,1.4993733603972514,1.669247348021278,33,2,0.0,11
EMP-006626,2018-11-25,HR,Lead,47,Female,800026,33.0,3.045943838166883,2.4342494181721857,38,7,1.0,21
EMP-006627,2020-12-05,Finance,Mid,41,Female,1029539,10.0,4.993624391754389,3.7914578856073375,26,4,0.0,9
EMP-006628,2016-09-17,HR,Junior,29,Male,1515388,32.0,3.123389735666667,4.665938351033466,34,7,0.0,28
EMP-006629,2016-04-28,Finance,Mid,32,,360311,11.0,3.3761928836401176,2.7242327715956285,8,9,1.0,27
EMP-006630,2021-08-20,Sales,Manager,33,Male,502852,95.0,3.7441702016749865,2.6330338759567606,4,8,0.0,43
EMP-006631,2018-04-30,IT,Lead,44,Male,1236725,42.0,4.892515492780246,4.387650976411937,10,5,1.0,19
EMP-006632,2015-08-30,Sales,Lead,52,Female,1023519,2.0,3.020510929586105,3.2152402174453494,17,4,0.0,19
EMP-006633,2018-05-12,Finance,Lead,30,Male,594839,65.0,4.397114391271009,4.458772369781672,15,5,0.0,14
EMP-006634,2017-06-06,Finance,Mid,38,Male,1743282,97.0,2.0248265031640327,1.3856167924171077,25,2,1.0,3
EMP-006635,2020-12-28,Sales,Junior,50,Female,1260149,14.0,3.8904864720727055,1.5860384418724633,24,1,1.0,32
EMP-006636,2020-01-23,IT,Junior,47,Female,449308,104.0,1.6984672076942364,2.497490693518913,40,6,1.0,4
EMP-006637,2018-10-13,IT,Junior,58,Male,1377348,29.0,1.0344380190287725,2.3168297338287998,6,1,1.0,32
EMP-006638,2018-03-01,Finance,Senior,51,Male,1765545,14.0,4.640889473977861,2.7567544946250067,35,2,1.0,1
EMP-006639,2018-06-18,Sales,Manager,54,Female,799930,82.0,2.2950899723846634,2.356969930760309,30,8,0.0,37
EMP-006640,2021-04-24,HR,Manager,44,Female,540372,91.0,1.3401073048521228,4.237247693490534,17,6,1.0,39
EMP-006641,2016-11-17,Marketing,Lead,34,Male,1141553,48.0,1.901347372690258,2.794118314114046,47,7,0.0,47
EMP-006642,2016-09-16,Finance,Junior,24,Female,1379840,44.0,2.196728251941376,2.036944112468831,35,4,0.0,44
EMP-006643,2016-02-03,IT,Manager,41,Male,571848,88.0,2.5312826122829013,3.2464546800024996,40,5,1.0,10
EMP-006644,2015-07-09,Marketing,Junior,39,Female,961242,2.0,2.4643638231115363,2.7363748757799744,27,3,1.0,11
EMP-006645,2020-12-23,Sales,Mid,46,Male,1021211,85.0,4.697667253533843,4.085117871243705,25,1,0.0,23
EMP-006646,2021-03-16,HR,Mid,51,Male,1456795,86.0,4.954604839581412,1.913372678767371,11,7,0.0,28
EMP-006647,2017-06-01,Operations,Lead,47,Male,414423,80.0,3.3536990827216813,4.7757407944462225,22,0,0.0,21
EMP-006648,2017-02-21,HR,Manager,36,Female,1578188,68.0,3.7957152179138864,3.071244405786991,41,1,1.0,23
EMP-006649,2018-12-07,IT,Mid,23,Male,1647618,73.0,3.3121942759498646,1.5788822711832013,24,7,1.0,3
EMP-006650,2017-08-09,Sales,Senior,49,Female,1726392,87.0,1.7450344098935897,1.9568325659476198,30,2,0.0,26
EMP-006651,2015-03-23,IT,Senior,33,Female,631082,18.0,2.673507388174406,1.1965511584183415,19,8,0.0,34
EMP-006652,2018-05-03,HR,Manager,24,Male,863876,3.0,3.7022664015632225,3.7733147817699693,12,0,1.0,1
EMP-006653,2019-05-06,IT,Junior,35,Male,1781518,6.0,2.1069777935582366,1.8801477669638604,4,0,,33
EMP-006654,2018-07-26,Operations,Manager,33,Male,614014,17.0,2.317611149756833,4.757484309091183,1,7,0.0,2
EMP-006655,2019-11-13,IT,Manager,28,Male,917727,79.0,2.2723409086818727,1.2634807542906596,16,8,0.0,27
EMP-006656,2016-02-11,Operations,Lead,40,Male,357854,117.0,1.9514755185279182,2.4831786643798557,9,0,1.0,22
EMP-006657,2016-05-10,Finance,Senior,37,Female,1269603,23.0,4.516096450965334,2.7239072614522506,38,3,0.0,7
EMP-006658,2019-12-26,Operations,Mid,47,Male,1937750,45.0,1.2102743026448062,1.062903760561841,13,7,1.0,44
EMP-006659,2021-08-26,Marketing,Lead,30,Male,1917586,111.0,3.774435020967653,4.26771336889948,22,3,1.0,25
EMP-006660,2016-09-14,Operations,Junior,30,Male,1061073,99.0,4.2185290564764255,2.0610358407026466,3,5,1.0,17
EMP-006661,2019-06-20,Sales,Mid,52,Male,370675,33.0,2.6058371819242154,4.536084301105012,2,2,0.0,37
EMP-006662,2018-12-20,IT,Manager,51,Male,1280690,65.0,2.3260602320993784,2.934842404721681,44,1,1.0,3
EMP-006663,2015-11-11,Marketing,Junior,35,Male,1199826,85.0,2.9270309107075665,4.0515695142410575,13,7,1.0,27
EMP-006664,2017-01-04,IT,Junior,50,Male,1319421,60.0,1.9381975323158542,4.751669621679305,42,5,1.0,34
EMP-006665,2017-05-23,Sales,Lead,41,Male,1146573,89.0,2.5848832616201007,4.335733002110224,18,3,1.0,18
EMP-006666,2019-04-12,Operations,Mid,24,Male,1810298,50.0,2.585085245354649,3.7955705675176508,6,7,0.0,20
EMP-006667,2017-02-27,HR,Senior,41,Male,1450892,16.0,1.0427905121269427,4.421377695037809,44,6,,47
EMP-006668,2018-07-26,Operations,Senior,38,Female,1549829,10.0,3.898773307191193,1.3554659655627654,28,1,0.0,4
EMP-006669,2018-11-11,Sales,Junior,35,Female,337351,39.0,1.6815807581974611,2.9375786478664287,37,7,0.0,22
EMP-006670,2018-07-26,Finance,Manager,40,Male,420455,20.0,2.679717025755975,1.1011092043615864,16,9,0.0,17
EMP-006671,2017-03-05,Marketing,Senior,45,Male,1549517,31.0,3.9201059486623455,4.933876218005105,15,9,1.0,16
EMP-006672,2017-04-16,HR,Mid,44,Male,1491630,72.0,2.318314569469456,3.043650334014091,16,2,1.0,13
EMP-006673,2016-02-16,Finance,Lead,460,Male,1378080,9.0,4.947465050409544,4.0579678050075945,22,2,0.0,41
EMP-006674,2017-09-25,IT,Lead,53,Female,1112650,31.0,3.7648957633179334,1.469698148838615,48,6,1.0,28
EMP-006675,2019-07-04,Marketing,Manager,48,Male,1152805,36.0,2.5822381408581134,2.3692981386120278,46,7,0.0,34
EMP-006676,2021-10-18,Finance,Manager,36,Male,340763,1.0,3.5551566358567177,4.284778670868095,36,9,1.0,41
EMP-006677,2015-04-01,HR,Junior,32,Male,331419,107.0,4.357072642030218,3.8567548898931983,4,5,0.0,23
EMP-006678,2018-07-27,IT,Junior,32,Male,1257912,35.0,3.309349965611669,2.246020824032924,19,3,1.0,11
EMP-006679,2016-08-22,IT,Lead,33,Female,1123591,69.0,2.9129833863186465,1.0303526908880611,8,6,1.0,25
EMP-006680,2018-02-25,IT,Manager,30,Female,467340,20.0,4.230388889632202,2.4770477906265076,49,3,1.0,47
EMP-006681,2018-03-30,HR,Manager,53,Female,1801451,28.0,3.747248277415156,1.1215769576365706,7,1,0.0,32
EMP-006682,2019-12-29,Marketing,Senior,31,Female,1270965,63.0,4.906899460504619,3.722522306011462,33,8,1.0,29
EMP-006683,2016-08-02,Finance,Senior,25,Female,1259705,70.0,1.4035313964509464,2.4978515575987212,33,2,0.0,30
EMP-006684,2021-01-28,HR,Lead,43,Female,313945,91.0,4.573282825175222,1.9825403915913222,34,2,1.0,24
EMP-006685,2019-05-20,IT,Lead,57,Male,1046143,111.0,4.0000741081032,2.1122030266987046,1,6,0.0,17
EMP-006686,2018-05-20,HR,,44,Female,416862,26.0,1.6345538005270415,3.416705811856459,25,2,0.0,9
EMP-006687,2020-03-20,Marketing,Junior,51,Male,737363,109.0,4.232087184320131,1.7706817821792606,4,5,1.0,30
EMP-006688,2020-05-27,Operations,Mid,55,Male,918038,112.0,1.9541729628158473,1.7858518875548186,47,1,0.0,13
EMP-006689,2021-08-18,HR,Junior,53,Female,343946,45.0,3.8099307366244957,4.580880635845897,18,0,1.0,24
EMP-006690,2015-11-19,Marketing,Manager,34,Female,1940678,81.0,3.8687938160154265,1.2174419416093771,30,3,1.0,32
EMP-006691,2020-12-19,Marketing,Mid,59,Female,1741798,59.0,3.4939599496728846,2.481903908035864,16,4,0.0,14
EMP-006692,2018-05-09,Sales,Junior,54,Male,1736382,60.0,3.0649438057189253,2.5707284729194404,3,0,0.0,19
EMP-006693,2021-01-22,IT,Manager,24,Female,1428240,56.0,3.2583256224232526,2.6545970097003924,11,7,0.0,42
EMP-006694,2017-08-11,Finance,Manager,31,Male,1752404,37.0,4.023337299248174,3.106562990057399,6,0,0.0,30
EMP-006695,2016-03-22,Marketing,,40,,743489,30.0,2.3741757697888075,3.531080115281743,47,7,1.0,9
EMP-006696,2021-02-13,Marketing,Mid,39,Male,1955170,37.0,3.0869999120361573,1.5151478177596926,14,9,1.0,14
EMP-006697,2017-03-22,Marketing,Junior,45,Female,807892,18.0,4.209683651786968,3.62587365161204,32,1,1.0,3
EMP-006698,2021-03-07,Sales,Mid,38,Male,400594,2.0,2.8929709604719203,4.369467777543887,45,8,,12
EMP-006699,2019-11-15,IT,,47,Male,1290206,6.0,2.407451608006229,2.899943581645998,17,1,0.0,18
EMP-006700,2017-06-13,HR,Junior,35,Male,581142,7.0,4.539026669889969,3.2779889930868964,3,2,0.0,28
EMP-006701,2019-12-07,Sales,Senior,51,Male,1467390,61.0,4.4836354432818,1.1060239955510607,6,8,1.0,21
EMP-006702,2021-05-21,Finance,Junior,43,Male,1533205,44.0,1.0789583458395828,4.423416209631232,5,9,1.0,38
EMP-006703,2020-03-30,HR,Senior,22,,636870,67.0,4.832983382177751,3.8425091442681967,19,1,0.0,32
EMP-006704,2018-12-15,Marketing,Junior,54,Female,1796665,23.0,3.500461873973678,4.8593534813872274,16,8,0.0,14
EMP-006705,2018-07-25,Finance,,54,Female,1790646,10.0,4.99435922754707,4.591375009533973,5,9,1.0,34
EMP-006706,2018-11-20,Sales,Senior,43,Male,1034350,63.0,1.4534591812899689,2.9330254690957056,20,2,0.0,32
EMP-006707,2017-05-29,Finance,Junior,59,,1809178,34.0,2.772886028736662,4.042361584427493,31,0,1.0,2
EMP-006708,2016-08-13,IT,Mid,57,Male,594165,33.0,3.6776152337206547,3.7285209138793736,32,3,1.0,43
EMP-006709,2015-04-10,Sales,SENIOR,32,Female,1639483,93.0,3.005429147134874,4.538272698703484,11,6,0.0,43
EMP-006710,2020-10-15,Sales,Lead,52,Female,1691005,48.0,4.755423442922268,3.7460944938633545,12,8,0.0,8
EMP-006711,2016-01-18,Operations,Senior,38,Female,1022419,36.0,1.4126612867555624,3.5482656473792527,6,9,1.0,13
EMP-006712,2019-10-18,Marketing,Junior,27,Female,856126,104.0,4.899421349491902,2.6352105554448224,35,8,0.0,8
EMP-006713,2018-01-02,HR,Senior,57,Male,714410,100.0,2.871068700140788,3.52673517783542,13,7,0.0,18
EMP-006714,2020-04-25,Sales,Lead,43,Male,1350375,78.0,3.677242081697386,1.892851131925283,44,0,1.0,12
EMP-006715,2015-01-16,Sales,Lead,22,,961346,21.0,2.1379082498869435,1.2733719546184847,34,9,0.0,15
EMP-006716,2015-07-13,Marketing,Lead,33,Male,1774875,64.0,3.5793324601536662,2.8514259062606064,6,7,0.0,9
EMP-006717,2020-12-05,Sales,Senior,39,Male,591464,37.0,2.2765844764621694,4.065809681087939,47,5,1.0,21
EMP-006718,2015-08-31,Operations,Manager,28,,1012690,,1.6775051010613224,4.268041719064881,19,1,1.0,21
EMP-006719,2019-08-02,Marketing,Mid,44,Female,1596832,27.0,3.8728263673129275,4.824751066013873,12,4,0.0,14
EMP-006720,2017-03-22,Finance,Manager,59,Male,1508381,,3.223301172693606,1.530003905969557,27,6,0.0,32
EMP-006721,2020-06-27,Marketing,Mid,27,Male,547037,43.0,4.008781645123217,1.6562726875355236,33,9,0.0,42
EMP-006722,2016-05-11,Sales,Lead,52,Female,930809,51.0,4.325725945826964,4.247879624687242,23,6,0.0,24
EMP-006723,2020-06-27,Operations,Lead,50,Male,492857,27.0,2.247969410685229,2.718324918181881,31,3,0.0,8
EMP-006724,2016-01-10,Sales,Lead,54,Female,1561213,6.0,3.2932755333207555,3.8959740046467926,46,1,1.0,16
EMP-006725,2021-02-10,IT,,56,Female,1620926,59.0,3.1682843872206643,2.3329090650415707,19,4,1.0,6
EMP-006726,2017-11-23,Marketing,Mid,59,Female,1935638,80.0,2.3501682812718543,1.5881931096124333,17,9,1.0,12
EMP-006727,2016-07-10,HR,Lead,37,Male,1033645,46.0,1.4242163653274278,2.6595227841669478,23,7,0.0,27
EMP-006728,2017-04-15,HR,Senior,48,Male,536135,14.0,1.84428744232704,1.7136711373347455,30,0,1.0,7
EMP-006729,2020-08-07,Sales,Senior,47,Male,1055553,5.0,1.3913488815029393,2.0898517116648256,7,0,0.0,16
EMP-006730,2018-04-08,Finance,Manager,31,Male,1141633,5.0,4.705939286944483,1.2949165850657556,41,2,1.0,32
EMP-006731,2016-04-25,Finance,Mid,41,Female,1090355,65.0,1.8624459304069325,4.28422186201216,0,6,1.0,14
EMP-006732,2017-08-25,Operations,Manager,42,Female,570043,80.0,2.497348700214245,1.3575468755967317,18,0,1.0,23
EMP-006733,2020-12-05,Marketing,Junior,58,Male,1270647,19.0,2.73009813280366,2.0656423053808086,41,8,0.0,27
EMP-006734,2021-02-27,IT,Manager,57,Male,1584938,24.0,2.329624917191759,2.7782672602942013,20,9,0.0,2
EMP-006735,2015-10-02,Operations,Manager,58,Female,816176,100.0,3.3970273466035326,4.356817807893938,7,3,0.0,22
EMP-006736,2015-03-15,Sales,Lead,26,Male,1389293,72.0,4.8636594271793925,4.079232396031738,33,7,0.0,19
EMP-006737,2019-09-05,Operations,Lead,43,Female,1788791,115.0,1.5014858316403732,1.3547074017523975,2,0,1.0,28
EMP-006738,2020-10-28,HR,Mid,41,Male,1983562,89.0,1.124914584411406,2.0615011221922135,19,9,1.0,16
EMP-006739,2018-05-12,Operations,Senior,41,Female,1442198,105.0,1.6963904895509674,3.425935054392545,24,5,0.0,11
EMP-006740,2016-03-11,HR,Junior,43,Female,1321268,66.0,3.269804668355751,3.326517872294108,6,7,0.0,14
EMP-006741,2020-07-07,Finance,Lead,26,Male,799430,29.0,1.384415446866448,4.235924916040455,21,8,1.0,44
EMP-006742,2021-07-11,Sales,Senior,30,Male,1972564,63.0,4.125200086522417,3.951731372633694,9,2,1.0,2
EMP-006743,2020-03-09,Sales,Mid,39,Female,1427595,61.0,1.8183777212254397,1.5327129896663427,1,4,1.0,1
EMP-006744,2021-06-24,IT,Lead,44,Male,1983265,15.0,1.635927886689597,3.9994913814996473,0,1,0.0,4
EMP-006745,2017-06-09,Marketing,Mid,50,Female,710438,104.0,1.7326732859891742,4.303956433548453,36,9,0.0,43
EMP-006746,2015-02-17,Finance,Mid,28,Female,1416909,31.0,2.073962998208133,4.852912895889906,28,0,0.0,16
EMP-006747,2020-08-09,Finance,Lead,39,Male,1781903,13.0,3.7148067056461365,4.728511446268207,36,9,0.0,46
EMP-006748,2016-03-13,Operations,Mid,34,Female,510661,40.0,1.8883760579420712,2.5853016014893235,13,1,1.0,21
EMP-006749,2020-04-10,Sales,Junior,36,Male,1256858,115.0,3.8744315964984044,4.0396533430970685,36,9,1.0,19
EMP-006750,2016-12-11,Finance,Junior,52,Male,908798,79.0,3.979223171355305,2.468750699101699,1,4,0.0,1
EMP-006751,2020-12-02,IT,Manager,44,Male,331638,21.0,1.258388639127387,3.7078418419687837,37,6,1.0,13
EMP-006752,2016-08-22,Marketing,Senior,52,Female,1713120,13.0,1.518152977194959,2.7915233467315024,49,9,1.0,31
EMP-006753,2019-04-29,IT,Junior,52,Female,984426,114.0,3.4652622263179547,3.481692783351315,8,4,1.0,35
EMP-006754,2020-12-23,Operations,,40,Female,1384475,30.0,3.394681915526487,4.610366613636458,43,2,1.0,25
EMP-006755,2016-10-21,HR,Senior,31,Female,1032166,71.0,4.743644685616247,,20,5,0.0,15
EMP-006756,2017-09-09,IT,Manager,37,Male,1633725,115.0,2.964248078335996,1.976747077473762,19,5,0.0,32
EMP-006757,2018-01-08,Finance,Mid,53,Male,755692,57.0,1.7189414819353064,3.561222104038555,49,4,1.0,5
EMP-006758,2017-10-20,HR,Lead,59,Male,1055890,38.0,1.5765162942777504,4.322839373390812,4,9,0.0,12
EMP-006759,2018-10-13,IT,Senior,51,Female,1700207,76.0,3.0072143481280516,3.833826070749047,9,2,1.0,38
EMP-006760,2018-05-17,Marketing,Manager,57,Female,1312451,105.0,2.094400896262799,4.301326889498568,0,8,0.0,29
EMP-006761,2021-03-07,Sales,Manager,38,Female,796040,5.0,4.656227096680616,2.0801275213493318,28,3,1.0,20
EMP-006762,2020-09-25,HR,Junior,43,Male,1767964,9.0,2.305059723934923,3.3383951625065915,12,2,1.0,1
EMP-006763,2020-01-17,HR,Senior,38,Female,1607306,96.0,3.0714269172020607,4.220091373383932,0,3,1.0,43
EMP-006764,2021-04-05,IT,Mid,55,Female,1011167,117.0,1.8302662484450907,4.125931136539421,46,1,1.0,22
EMP-006765,2019-04-20,HR,Manager,41,Female,1336577,38.0,4.085573322672177,3.243746593967451,47,2,,47
EMP-006766,2021-02-20,Marketing,Lead,51,Male,1269540,111.0,4.330122411738355,3.4593839843636514,2,3,0.0,7
