shipment_id,order_date,delivery_date,origin_city,destination_city,carrier,weight_kg,distance_km,shipping_cost,delivery_days,on_time,package_type,customer_rating
SHIP-007142,2024-05-09,2022-10-28,Bangalore,Kolkata,DHL,83.81087457882627,224,4945.0,5.0,1,Envelope,1
SHIP-007143,2023-05-03,2022-06-10,Mumbai,Chennai,DHL,51.63544606434145,2237,254.0,3.0,0,Box,5
SHIP-007144,2024-05-24,2023-02-01,Delhi,Bangalore,FedEx,12.767394242858536,2206,254.0,,1,Box,1
SHIP-007145,2022-05-11,2023-04-27,Bangalore,Mumbai,FedEx,80.64842015472026,659,3049.0,9.0,1,Pallet,5
SHIP-007146,2022-11-02,2023-07-17,Mumbai,Chennai,BlueDart,11.019430809122296,1104,7795.0,12.0,1,Box,4
SHIP-007147,2023-10-26,2022-12-12,Bangalore,Kolkata,BlueDart,57.45433829848287,2183,3468.0,4.0,1,Envelope,1
SHIP-007148,2024-05-20,2023-08-28,Bangalore,Chennai,BlueDart,94.71077434580899,1323,2369.0,6.0,1,Pallet,3
SHIP-007149,2022-12-08,2022-12-05,Mumbai,Kolkata,DTDC,36.813709522053664,1744,2436.0,12.0,1,Envelope,1
SHIP-007150,2022-04-20,2023-06-19,Mumbai,Bangalore,FedEx,10.404057048169317,2244,3204.0,5.0,0,Pallet,4
SHIP-007151,2023-11-10,2022-03-17,Delhi,Mumbai,FedEx,89.4542452751907,2943,2316.0,11.0,0,Box,1
SHIP-007152,2022-10-17,2023-03-01,Mumbai,Mumbai,FedEx,90.2323067006962,499,3211.0,2.0,0,Box,2
SHIP-007153,2023-05-27,2022-12-30,Mumbai,Pune,FedEx,32.014871050042544,1479,542.0,1.0,0,Box,2
SHIP-007154,2023-06-29,2023-07-31,Delhi,Kolkata,DTDC,18.94310565933873,469,2272.0,6.0,1,Pallet,2
SHIP-007155,2022-11-03,2022-08-07,Bangalore,Chennai,DHL,99.06233355853514,2979,4393.0,8.0,0,Envelope,5
SHIP-007156,2022-07-20,2022-05-20,Mumbai,Chennai,BlueDart,28.416310892086475,2478,2992.0,2.0,0,Box,1
SHIP-007157,2023-03-23,2023-07-10,Bangalore,Bangalore,FedEx,81.92050397676027,2398,359.0,7.0,1,Box,3
SHIP-007158,2022-02-05,2023-03-19,Bangalore,Delhi,BlueDart,67.56653576989268,133,2068.0,7.0,0,Box,1
SHIP-007159,2022-04-11,2023-03-29,Chennai,Bangalore,FedEx,66.11028928979269,2975,3419.0,2.0,1,Pallet,1
SHIP-007160,2023-07-27,2023-06-28,Delhi,Mumbai,DHL,57.20880515196265,349,3702.0,11.0,0,Box,5
SHIP-007161,2022-01-14,2024-04-02,Chennai,Bangalore,DTDC,30.949917865028084,2473,4308.0,6.0,1,Envelope,5
SHIP-007162,2023-10-18,2022-10-25,Mumbai,Chennai,BlueDart,72.35155363536742,2916,3055.0,6.0,1,Box,4
SHIP-007163,2022-12-02,2023-07-17,Delhi,Chennai,DHL,98.58039722742508,1029,2634.0,1.0,0,Box,1
SHIP-007164,2022-04-23,2023-03-11,Delhi,Pune,DTDC,23.633545689212344,357,87.0,3.0,0,Envelope,5
SHIP-007165,2023-08-19,2023-11-01,Bangalore,Chennai,FedEx,23.841044001610623,1168,3611.0,2.0,0,Box,2
SHIP-007166,2023-08-01,2024-06-02,Bangalore,Kolkata,DTDC,49.15451777875198,1780,3087.0,,1,Pallet,4
SHIP-007167,2022-03-31,2023-09-21,Bangalore,Delhi,BlueDart,95.72970833409943,678,4338.0,14.0,1,Box,1
SHIP-007168,2023-10-03,2022-02-26,Mumbai,Delhi,BlueDart,74.82119630899584,243,170.0,1.0,1,,3
SHIP-007169,2022-01-21,2024-04-26,Delhi,Bangalore,DTDC,5.717855982386966,608,3389.0,7.0,1,Box,5
SHIP-007170,2024-04-04,2023-01-02,Chennai,Kolkata,FedEx,64.70247470419363,704,4516.0,8.0,1,Envelope,5
SHIP-007171,2024-01-22,2022-08-02,Bangalore,Pune,DHL,2.771997524953319,1051,4082.0,8.0,1,Box,1
SHIP-007172,2022-08-09,2022-02-28,Bangalore,Bangalore,DTDC,44.66710729271993,1123,4166.0,9.0,1,Box,1
SHIP-007173,2024-04-29,2024-06-17,Delhi,Mumbai,DHL,61.67695884316516,1808,3363.0,4.0,1,Envelope,4
SHIP-007174,2022-07-26,2022-01-20,Delhi,Bangalore,DHL,31.62451564470267,1322,4390.0,3.0,1,Pallet,2
SHIP-007175,2023-10-02,2023-10-14,Bangalore,Bangalore,DHL,51.50432835924605,911,665.0,6.0,0,Pallet,3
SHIP-007176,2023-09-13,2023-03-30,Delhi,Bangalore,FedEx,21.153038096778374,614,3579.0,7.0,1,Box,5
SHIP-007177,2022-12-27,2023-08-08,Delhi,Kolkata,FedEx,71.37404241297553,2682,3709.0,12.0,0,Envelope,1
SHIP-007178,2024-02-12,2022-05-21,Delhi,Pune,DHL,68.77065682231273,901,1612.0,4.0,0,Pallet,1
SHIP-007179,2022-03-06,2022-05-23,Chennai,Chennai,FedEx,2.164080166478115,460,3164.0,12.0,1,Box,3
SHIP-007180,2024-03-02,2024-02-14,Mumbai,Mumbai,DTDC,77.6340104675857,807,3408.0,7.0,1,Box,5
SHIP-007181,2022-01-11,2024-02-04,Delhi,Pune,BlueDart,60.542001234600676,674,1357.0,7.0,1,Envelope,2
SHIP-007182,2023-11-12,2022-04-16,Delhi,Kolkata,DHL,16.308664498267483,1552,4848.0,11.0,1,Box,2
SHIP-007183,2023-12-07,2022-09-02,Delhi,Kolkata,BlueDart,93.79306094231919,649,1122.0,14.0,1,,5
SHIP-007184,2022-04-29,2023-10-20,Chennai,Kolkata,DHL,52.66658978271087,1646,2387.0,5.0,1,Envelope,2
SHIP-007185,2023-05-25,2023-01-25,Bangalore,Chennai,FedEx,87.35954315679943,94,4876.0,3.0,0,Envelope,1
SHIP-007186,2024-06-09,2023-07-11,Delhi,Kolkata,DTDC,63.79130213194048,1223,949.0,6.0,1,Pallet,2
SHIP-007187,2022-07-13,2023-11-23,Bangalore,Bangalore,DHL,37.49061125648049,1990,3638.0,6.0,1,Pallet,2
SHIP-007188,2022-12-24,2022-02-04,Delhi,Delhi,BlueDart,18.985632655784084,347,1031.0,13.0,1,Envelope,3
SHIP-007189,2023-10-21,2022-08-25,Bangalore,Mumbai,FedEx,50.055774275852556,636,568.0,3.0,0,Envelope,2
SHIP-007190,2024-04-06,2022-01-18,Mumbai,Bangalore,DHL,75.53612978031121,2281,4902.0,13.0,0,Envelope,3
SHIP-007191,2024-05-13,2023-03-09,Mumbai,Pune,DTDC,66.3835771585828,246,726.0,4.0,1,Envelope,1
SHIP-007192,2023-11-24,2023-01-26,Chennai,Chennai,BlueDart,7.454666024977757,2199,4044.0,13.0,1,Envelope,2
SHIP-007193,2022-12-30,2023-12-16,Bangalore,Delhi,FedEx,93.20872416125253,727,4153.0,11.0,1,Box,4
SHIP-007194,2022-09-24,2023-10-02,Chennai,Bangalore,FedEx,32.54996651765406,917,4681.0,11.0,0,Box,2
SHIP-007195,2022-07-07,2023-01-13,Chennai,Pune,DHL,12.490310514701596,469,998.0,6.0,0,Box,5
SHIP-007196,2024-05-14,2022-02-11,Bangalore,Kolkata,BlueDart,57.773614348263564,143,4535.0,5.0,1,Pallet,2
SHIP-007197,2022-06-27,2023-02-11,Delhi,Chennai,BlueDart,1.6660127682180494,2183,3313.0,7.0,1,Envelope,2
SHIP-007198,2024-05-29,2024-01-16,Delhi,Mumbai,FedEx,4.950138131915637,1934,223.0,1.0,1,,4
SHIP-007199,2023-04-21,2022-07-15,Mumbai,Pune,DHL,77.76643221844596,380,1380.0,3.0,1,Envelope,1
SHIP-007200,2023-08-03,2024-03-17,Bangalore,Delhi,BlueDart,73.40406320430368,1327,1539.0,1.0,1,Pallet,3
SHIP-007201,2023-04-06,2023-02-28,Bangalore,Pune,DTDC,75.92357337538122,1618,2030.0,6.0,0,Envelope,1
SHIP-007202,2022-11-02,2023-12-15,Mumbai,Bangalore,DTDC,96.78765275462331,1726,1009.0,14.0,0,Box,1
SHIP-007203,2022-07-13,2023-03-14,Mumbai,Bangalore,DHL,78.81602630113132,1076,2690.0,1.0,0,Envelope,5
SHIP-007204,2022-09-04,2023-07-20,Delhi,Mumbai,DHL,27.927529701534645,537,4503.0,5.0,0,Pallet,4
SHIP-007205,2022-04-02,2024-02-19,Bangalore,Bangalore,DHL,57.50114654074661,1633,1837.0,6.0,0,Pallet,4
SHIP-007206,2024-05-13,2022-05-01,Chennai,Chennai,FedEx,8.465965475507893,1818,2987.0,5.0,0,Box,2
SHIP-007207,2023-08-17,2023-08-23,Bangalore,Pune,FedEx,27.346170875238073,2654,4361.0,14.0,1,Pallet,4
SHIP-007208,2022-05-14,2024-03-25,Delhi,Kolkata,DHL,83.0027561017426,2710,4303.0,8.0,0,Pallet,4
SHIP-007209,2022-07-30,2022-05-04,Bangalore,Bangalore,BlueDart,44.75386478833679,1232,2087.0,1.0,1,Box,5
SHIP-007210,2022-01-03,2024-01-18,Delhi,Mumbai,BlueDart,20.717332862660957,772,1178.0,4.0,0,Pallet,4
SHIP-007211,2023-12-25,2022-05-31,Bangalore,Pune,FedEx,83.06772269020603,27180,1198.0,6.0,0,Box,3
SHIP-007212,2022-10-16,2022-05-11,Chennai,Bangalore,DHL,98.41439769154864,2157,2912.0,5.0,0,Pallet,1
SHIP-007213,2022-06-22,2023-04-09,Delhi,Pune,DHL,21.841724561948425,600,3440.0,4.0,1,Envelope,5
SHIP-007214,2023-11-19,2024-01-17,Chennai,Kolkata,DHL,89.73775347945806,1310,3250.0,2.0,1,Envelope,4
SHIP-007215,2024-01-02,2022-02-24,Bangalore,Mumbai,DTDC,62.484406846069206,800,941.0,7.0,1,Box,2
SHIP-007216,2024-01-03,2023-03-24,Mumbai,Mumbai,DHL,8.001754511681021,502,4808.0,1.0,0,Box,4
SHIP-007217,2023-09-07,2024-04-24,Mumbai,Pune,BlueDart,52.76320313032294,1396,1293.0,14.0,1,Box,5
SHIP-007218,2024-03-30,2022-09-16,Mumbai,Bangalore,FedEx,3.809526867600083,713,4055.0,11.0,1,Pallet,5
SHIP-007219,2023-10-23,2023-08-16,Bangalore,Pune,DHL,32.26864403162888,773,1351.0,12.0,1,Box,4
SHIP-007220,2023-04-14,2022-01-17,Chennai,Pune,BlueDart,47.78781837898414,651,7465.0,3.0,1,Envelope,20
SHIP-007221,2022-08-07,2022-09-03,Mumbai,Kolkata,BlueDart,63.93346246034476,1070,224.0,13.0,0,Envelope,1
SHIP-007222,2024-06-09,2022-03-20,Chennai,Kolkata,BlueDart,8.923129571450348,908,2510.0,11.0,1,Pallet,1
SHIP-007223,2023-10-31,2022-12-28,Delhi,Chennai,FedEx,90.6045840912897,2210,1973.0,5.0,1,Pallet,4
SHIP-007224,2023-08-05,2023-01-27,Delhi,Kolkata,FedEx,85.57692694520581,1576,1567.0,2.0,0,Pallet,4
SHIP-007225,2022-06-03,2023-10-30,Bangalore,Delhi,DTDC,85.75140257544615,2659,3187.0,12.0,0,Box,1
SHIP-007226,2022-06-23,2023-08-03,Bangalore,Chennai,DTDC,83.29345052560552,1566,3025.0,14.0,0,Pallet,4
SHIP-007227,2024-06-04,2022-07-19,Mumbai,Kolkata,BlueDart,68.47737933930685,468,614.0,6.0,0,Envelope,3
SHIP-007228,2023-06-12,2022-05-08,Chennai,Mumbai,DHL,69.96640423413061,2537,2032.0,7.0,0,Box,4
SHIP-007229,2022-09-06,2022-07-13,Mumbai,Bangalore,DHL,99.60732557137028,2228,2909.0,11.0,1,Pallet,1
SHIP-007230,2024-02-01,2024-03-26,Chennai,Mumbai,FedEx,14.781388674555139,2657,1477.0,9.0,1,Pallet,2
SHIP-007231,2022-04-28,2023-04-16,Chennai,Delhi,BlueDart,19.630776116091806,2551,,7.0,1,Envelope,3
SHIP-007232,2024-01-24,2023-02-03,Mumbai,Chennai,BlueDart,10.82873057669555,377,74.0,9.0,1,Box,3
SHIP-007233,2022-03-19,2023-07-30,Bangalore,Chennai,BlueDart,41.597807530539,200,2400.0,,0,Pallet,5
SHIP-007234,2022-08-17,2022-06-23,Delhi,Kolkata,DTDC,8.871343134460975,1064,635.0,5.0,0,Envelope,5
SHIP-007235,2022-06-04,2023-05-10,Mumbai,Bangalore,DHL,95.36413997123562,1085,4351.0,10.0,1,Pallet,3
SHIP-007236,2022-04-19,2023-07-16,Delhi,Kolkata,FedEx,80.82833986502547,163,87.0,13.0,1,Pallet,1
SHIP-007237,2024-06-17,2022-01-31,Chennai,Chennai,BlueDart,7.375933594437015,572,4950.0,13.0,1,Pallet,1
SHIP-007238,2023-11-11,2022-02-16,Mumbai,Chennai,DHL,43.35196307713993,2511,4371.0,2.0,1,Envelope,5
SHIP-007239,2024-03-08,2022-04-13,Chennai,Kolkata,DTDC,83.7655566379847,1868,3666.0,3.0,0,Box,2
SHIP-007240,2022-12-03,2022-03-21,Delhi,Delhi,BlueDart,38.650082249670895,1805,2313.0,12.0,1,Pallet,1
SHIP-007241,2023-08-26,2023-08-23,Delhi,Pune,DTDC,32.82809128706909,1158,3922.0,2.0,0,Pallet,2
SHIP-007242,2022-12-09,2023-08-22,Chennai,Pune,DTDC,79.01639869331107,930,4305.0,7.0,1,Pallet,3
SHIP-007243,2022-04-27,2023-03-07,Delhi,Pune,DHL,75.99760876874072,2944,,13.0,1,Box,5
SHIP-007244,2023-10-15,2023-08-17,Chennai,Pune,FedEx,8.480098720958141,1940,4854.0,14.0,1,Box,3
SHIP-007245,2022-06-23,2023-08-26,Bangalore,Bangalore,FedEx,29.985061707636813,425,2287.0,8.0,0,Pallet,4
SHIP-007246,2023-05-09,2024-05-03,Chennai,Mumbai,BlueDart,49.842967568243125,2812,4980.0,12.0,0,Pallet,3
SHIP-007247,2023-10-30,2023-10-11,Bangalore,Delhi,BlueDart,5.472428719382886,2747,3042.0,11.0,0,Pallet,1
SHIP-007248,2022-10-04,2024-05-25,Bangalore,Kolkata,FedEx,4.962099461761146,1081,,12.0,0,,40
SHIP-007249,2022-04-16,2022-07-13,Chennai,Mumbai,DTDC,86.87330454147978,880,117.0,1.0,0,Pallet,2
SHIP-007250,2024-05-24,2022-06-19,Mumbai,Delhi,BlueDart,776.6657491461451,2242,1033.0,1.0,1,Envelope,3
SHIP-007251,2023-11-19,2024-06-11,Mumbai,Kolkata,DTDC,72.04890823786077,362,3040.0,2.0,0,Box,5
SHIP-007252,2022-08-27,2022-07-18,Mumbai,Delhi,DHL,35.712019786446675,781,,11.0,1,Envelope,4
SHIP-007253,2024-02-15,2022-05-13,Chennai,Delhi,FedEx,25.13550723170236,1435,3672.0,8.0,1,Envelope,1
SHIP-007254,2023-03-10,2024-02-06,Chennai,Chennai,DTDC,81.55139498015718,864,3491.0,12.0,0,Envelope,5
SHIP-007255,2023-11-06,2022-07-25,Bangalore,Chennai,BlueDart,54.47531065786061,1884,4957.0,6.0,0,Pallet,5
SHIP-007256,2024-04-11,2023-09-07,Delhi,Bangalore,DHL,66.09741568819086,2064,3606.0,4.0,0,Envelope,2
SHIP-007257,2024-01-29,2024-04-21,Mumbai,Kolkata,BlueDart,70.4460820663444,327,1468.0,4.0,1,Envelope,4
SHIP-007258,2023-08-23,2022-06-01,Chennai,Chennai,DHL,74.29840582524949,2221,4669.0,,0,Pallet,3
SHIP-007259,2022-06-02,2023-01-13,Mumbai,Chennai,DHL,96.38108205096576,1710,3023.0,12.0,0,Pallet,5
SHIP-007260,2022-08-04,2022-02-07,Bangalore,Bangalore,FedEx,90.46229439932812,1872,,1.0,0,Box,1
SHIP-007261,2023-08-04,2024-01-18,Chennai,Bangalore,DTDC,41.501507958979865,2624,601.0,8.0,1,Envelope,5
SHIP-007262,2023-04-12,2023-03-06,Mumbai,Delhi,FedEx,92.90748538561284,1182,3265.0,9.0,1,,1
SHIP-007263,2023-07-03,2023-10-14,Bangalore,Bangalore,BlueDart,81.16779843180178,1404,3928.0,3.0,0,Envelope,1
SHIP-007264,2022-12-12,2022-06-18,Mumbai,Delhi,BlueDart,59.57268563843513,2349,4672.0,,0,Box,4
SHIP-007265,2023-11-02,2022-07-16,Delhi,Kolkata,BlueDart,61.659154223795895,1850,2640.0,5.0,1,Pallet,5
SHIP-007266,2022-12-10,2022-05-06,Delhi,Bangalore,BlueDart,34.37145779260734,2723,3297.0,7.0,1,Envelope,4
SHIP-007267,2022-04-21,2023-04-19,Delhi,Pune,DTDC,23.078214864086465,102,2989.0,5.0,0,Pallet,2
SHIP-007268,2024-02-17,2023-03-01,Chennai,Chennai,DTDC,67.71244825671324,2355,4797.0,11.0,0,Box,4
SHIP-007269,2022-01-12,2024-02-25,Chennai,Pune,DHL,44.71709923726404,327,2469.0,4.0,0,Envelope,3
SHIP-007270,2022-10-15,2023-07-18,Mumbai,Mumbai,DTDC,49.87046254484935,2037,3718.0,11.0,0,Envelope,5
SHIP-007271,2023-07-15,2023-09-08,Mumbai,Bangalore,DTDC,77.37130634819403,2487,1318.0,14.0,0,Envelope,3
SHIP-007272,2022-02-27,2024-02-10,Chennai,Pune,BlueDart,3.2353180147068588,2738,2988.0,9.0,0,Pallet,1
SHIP-007273,2023-06-05,2022-12-25,Mumbai,Bangalore,DTDC,14.857782353702207,2156,4593.0,8.0,1,Box,4
SHIP-007274,2022-01-02,2024-04-27,Delhi,Bangalore,DHL,93.7440206828708,1569,3447.0,4.0,0,Envelope,3
SHIP-007275,2022-05-30,2023-10-30,Delhi,Chennai,DTDC,30.548803085323872,996,4059.0,10.0,0,Envelope,3
SHIP-007276,2024-03-15,2022-07-26,Delhi,Pune,DTDC,26.365047807790475,1406,4683.0,7.0,1,Pallet,2
SHIP-007277,2023-10-18,2024-03-11,Mumbai,Pune,DHL,29.24582661241762,2002,456.0,3.0,1,Pallet,1
SHIP-007278,2022-07-16,2023-01-31,Mumbai,Chennai,DTDC,49.96154678315876,2833,1117.0,9.0,0,Box,5
SHIP-007279,2023-03-16,2024-04-28,Chennai,Chennai,DTDC,97.31332122732422,2567,1001.0,14.0,0,Envelope,4
SHIP-007280,2024-01-20,2023-04-07,Mumbai,Bangalore,FedEx,797.0667797374505,2291,1410.0,6.0,1,Box,2
SHIP-007281,2023-04-03,2022-03-21,Delhi,Delhi,DHL,63.298156093267544,419,2351.0,8.0,0,Box,1
SHIP-007282,2023-10-06,2023-10-23,Chennai,Chennai,DTDC,51.14086484991758,247,1458.0,6.0,0,Envelope,4
SHIP-007283,2022-11-21,2023-08-21,Chennai,Kolkata,BlueDart,77.31565530998513,2868,1868.0,13.0,0,Pallet,1
SHIP-007284,2023-02-06,2022-12-22,Delhi,Bangalore,DHL,79.70310593311714,333,4943.0,3.0,1,Envelope,1
SHIP-007285,2023-02-14,2023-09-17,Mumbai,Delhi,DHL,48.69110855798672,2249,2380.0,3.0,1,Pallet,1
SHIP-007286,2022-09-08,2022-03-02,Mumbai,Pune,FedEx,34.07911960288233,544,390.0,1.0,1,Envelope,1
SHIP-007287,2023-04-29,2023-10-01,Chennai,Delhi,BlueDart,80.51853964146473,481,3555.0,13.0,0,Envelope,5
SHIP-007288,2022-10-08,2022-02-21,Bangalore,Bangalore,DHL,49.35408366005285,2857,3582.0,5.0,1,Envelope,4
SHIP-007289,2023-01-17,2023-02-16,Delhi,Bangalore,DHL,4.360297273781312,1152,2585.0,6.0,0,Envelope,4
SHIP-007290,2023-06-17,2024-04-24,Delhi,Pune,FedEx,76.87019281358586,775,3985.0,5.0,0,Pallet,5
SHIP-007291,2022-07-14,2023-05-30,Bangalore,Pune,BlueDart,41.74027008318477,1935,2633.0,5.0,0,Pallet,3
SHIP-007292,2024-05-17,2023-07-29,Mumbai,Mumbai,FedEx,57.94916158939927,531,4366.0,3.0,0,Envelope,4
SHIP-007293,2022-02-01,2024-06-20,Chennai,Bangalore,BlueDart,26.766635567704018,1606,3909.0,2.0,0,Envelope,3
SHIP-007294,2024-06-09,2023-02-25,Bangalore,Bangalore,DHL,58.69181436788407,2526,4438.0,9.0,0,Envelope,1
SHIP-007295,2022-10-12,2023-07-21,Delhi,Kolkata,BlueDart,83.17226002331891,2364,4552.0,5.0,1,Box,2
SHIP-007296,2023-10-31,2023-02-03,Chennai,Mumbai,FedEx,15.003376037161956,152,2138.0,13.0,1,Pallet,4
SHIP-007297,2022-12-08,2023-09-22,Delhi,Bangalore,DTDC,24.285609003606986,1276,2715.0,13.0,0,Pallet,4
SHIP-007298,2023-02-14,2022-07-05,Mumbai,Bangalore,DHL,54.02695543903741,623,4846.0,13.0,1,Pallet,1
SHIP-007299,2023-04-03,2022-04-21,Bangalore,Kolkata,DTDC,17.814487881716577,233,4524.0,6.0,1,Envelope,5
SHIP-007300,2024-01-23,2022-06-22,Chennai,Pune,FedEx,10.88327114046739,762,2245.0,5.0,0,Envelope,5
SHIP-007301,2022-06-24,2023-06-06,Chennai,Pune,BlueDart,57.57749921071775,2654,875.0,12.0,0,Envelope,1
SHIP-007302,2024-01-20,2023-03-10,Bangalore,Pune,DHL,88.21969716128916,2585,1060.0,9.0,0,Box,1
SHIP-007303,2022-09-02,2022-12-09,Delhi,Delhi,DHL,94.17080853951556,1526,1319.0,3.0,1,Envelope,2
SHIP-007304,2023-09-22,2023-03-05,Chennai,Bangalore,FedEx,21.69032090591176,1305,155.0,1.0,0,Box,1
SHIP-007305,2023-04-04,2023-12-01,Delhi,Pune,DHL,35.50952176299737,516,2997.0,2.0,0,Box,4
SHIP-007306,2022-03-22,2023-01-02,Delhi,Bangalore,FedEx,87.13371114970413,918,4321.0,14.0,0,Envelope,4
SHIP-007307,2023-04-20,2023-03-19,Chennai,Pune,DTDC,41.62635814570295,954,2263.0,13.0,1,Box,5
SHIP-007308,2023-09-24,2022-09-04,Delhi,Bangalore,BlueDart,39.38227846838221,276,1132.0,7.0,1,Box,5
SHIP-007309,2023-03-01,2024-02-25,Bangalore,Mumbai,DTDC,26.401862037012876,713,4186.0,10.0,0,Box,2
SHIP-007310,2023-09-24,2022-12-04,Delhi,Chennai,BlueDart,61.48739349420816,484,2796.0,13.0,1,Pallet,2
SHIP-007311,2023-01-29,2022-07-05,Chennai,Delhi,BlueDart,95.39089022875451,1024,3492.0,14.0,0,Envelope,2
SHIP-007312,2023-12-13,2022-06-19,Bangalore,Mumbai,BlueDart,47.40450937898119,2505,3654.0,8.0,0,Envelope,2
SHIP-007313,2022-09-02,2023-05-29,Bangalore,Mumbai,BlueDart,3.5982317655913643,1816,2870.0,8.0,1,Pallet,4
SHIP-007314,2022-01-18,2022-12-27,Chennai,Delhi,FedEx,49.36913950121113,2141,627.0,8.0,1,Envelope,2
SHIP-007315,2023-02-17,2022-02-06,Delhi,Bangalore,DHL,17.350009056212695,2880,963.0,11.0,1,Box,4
SHIP-007316,2024-04-20,2022-04-22,Bangalore,Mumbai,DTDC,20.58862143395844,1655,2313.0,9.0,0,Envelope,3
SHIP-007317,2023-03-07,2023-06-11,Chennai,Bangalore,FedEx,36.653830485150465,1625,3121.0,13.0,0,Box,2
SHIP-007318,2022-10-16,2022-08-23,Chennai,Mumbai,BlueDart,74.55533450867371,1434,1447.0,8.0,0,Pallet,5
SHIP-007319,2023-11-11,2024-03-28,Delhi,Chennai,DHL,62.61160716087842,1076,,2.0,1,Envelope,3
SHIP-007320,2022-02-05,2022-03-07,Delhi,Bangalore,DHL,65.62031974334244,973,263.0,4.0,0,Envelope,2
SHIP-007321,2022-02-02,2022-05-04,Mumbai,Chennai,DHL,73.33010907416113,1330,2297.0,9.0,1,Box,2
SHIP-007322,2022-01-01,2024-06-21,Bangalore,Kolkata,DTDC,86.82815973318849,2088,881.0,7.0,0,Pallet,4
SHIP-007323,2022-11-13,2022-12-24,Bangalore,Mumbai,BlueDart,11.228996991910696,246,3216.0,14.0,0,Pallet,1
SHIP-007324,2024-02-29,2022-10-29,Bangalore,Chennai,FedEx,97.39344282793829,883,2364.0,5.0,0,Envelope,1
SHIP-007325,2024-05-25,2022-11-03,Bangalore,Chennai,DTDC,23.561478325942364,2501,4037.0,5.0,0,Envelope,2
SHIP-007326,2024-06-06,2024-04-08,Chennai,Pune,DHL,6.903726345533735,1675,4356.0,12.0,1,Box,4
SHIP-007327,2023-07-18,2023-06-28,Delhi,Delhi,DTDC,62.68912531420304,2071,3062.0,12.0,1,Pallet,4
SHIP-007328,2022-07-04,2023-10-22,Chennai,Mumbai,FedEx,73.4613562149461,1484,2109.0,6.0,1,Envelope,1
SHIP-007329,2022-09-27,2023-05-11,Bangalore,Kolkata,FedEx,94.17707911158126,2547,265.0,4.0,1,Envelope,2
SHIP-007330,2022-10-19,2024-04-08,Mumbai,Kolkata,DTDC,88.28164928388017,621,4664.0,6.0,0,Envelope,5
SHIP-007331,2022-12-27,2022-12-05,Mumbai,Bangalore,DTDC,99.90716202369165,578,1971.0,13.0,0,Envelope,2
SHIP-007332,2022-11-17,2022-03-14,Delhi,Pune,BlueDart,84.93268183439791,1389,3695.0,14.0,1,Pallet,2
SHIP-007333,2022-08-05,2023-02-15,Bangalore,Pune,BlueDart,68.90618346582424,424,1579.0,13.0,1,Envelope,3
SHIP-007334,2022-11-17,2023-05-27,Mumbai,Bangalore,DTDC,28.956449688649034,1873,1046.0,10.0,1,Box,1
SHIP-007335,2024-06-13,2022-11-23,Mumbai,Chennai,FedEx,33.54431316068574,921,4389.0,14.0,0,Box,3
SHIP-007336,2023-05-01,2023-12-04,Mumbai,Mumbai,DHL,75.3248833770618,1673,,10.0,0,Box,2
SHIP-007337,2024-02-28,2022-07-07,Delhi,Delhi,DTDC,88.47986781440265,2513,94.0,8.0,0,Envelope,4
SHIP-007338,2022-01-01,2023-02-18,Delhi,Delhi,BlueDart,85.0800986920492,1997,3220.0,3.0,0,Box,2
SHIP-007339,2022-04-08,2022-09-13,Bangalore,Delhi,BlueDart,70.14128271548002,1379,3594.0,4.0,0,Box,5
SHIP-007340,2024-02-14,2022-08-30,Chennai,Kolkata,BlueDart,74.69427458650577,2654,133.0,10.0,0,Pallet,4
SHIP-007341,2023-07-24,2024-02-29,Chennai,Chennai,DTDC,21.976689237819198,5150,1525.0,1.0,1,Pallet,5
SHIP-007342,2024-03-25,2022-04-28,Delhi,Pune,DTDC,71.80928239574207,2325,1978.0,6.0,1,Box,4
SHIP-007343,2023-11-18,2022-06-16,Bangalore,Delhi,BlueDart,32.563270582680055,1138,4839.0,13.0,1,Envelope,4
SHIP-007344,2024-02-08,2023-12-20,Bangalore,Chennai,FedEx,28.443085432665494,2288,4916.0,3.0,1,Pallet,2
SHIP-007345,2022-04-26,2024-05-26,Delhi,Bangalore,FedEx,49.2805253389948,99,3703.0,13.0,1,Box,1
SHIP-007346,2023-03-29,2022-08-26,Bangalore,Kolkata,FedEx,97.08004075741025,2799,4594.0,9.0,0,Pallet,5
SHIP-007347,2023-09-23,2023-11-02,Delhi,Bangalore,FedEx,42.39110016539872,557,4683.0,3.0,0,Envelope,3
SHIP-007348,2022-04-14,2023-12-20,Bangalore,Kolkata,DHL,73.38852159872887,1111,74.0,13.0,0,Envelope,1
SHIP-007349,2024-04-06,2024-03-08,Mumbai,Bangalore,FedEx,23.221819357601373,2216,145.0,13.0,0,Envelope,4
SHIP-007350,2022-03-20,2023-12-23,Bangalore,Bangalore,DTDC,93.43466340257882,1327,1605.0,10.0,0,Pallet,5
SHIP-007351,2022-04-21,2023-08-28,Mumbai,Bangalore,DTDC,92.18893400145625,486,265.0,11.0,0,Box,4
SHIP-007352,2024-04-17,2022-10-07,Chennai,Kolkata,DHL,72.65738313736081,2787,984.0,1.0,1,Envelope,4
SHIP-007353,2024-05-21,2022-06-13,Bangalore,Pune,BlueDart,61.14946328923752,1117,204.0,,1,Pallet,3
