sensor_id,timestamp,location,temperature_c,humidity_pct,pressure_hpa,vibration,battery_level,signal_strength,error_code,operational_status
SENSOR-0048,2024-10-26 19:20:00,Factory B,17.401614907850103,38.460881535746594,1093.7873077033964,8.708648506802467,23.610836800857605,-83,3,Warning
SENSOR-0072,2024-10-09 19:06:00,Warehouse,11.9598231791867,85.45234587803597,1089.1689046434374,5.298096903218243,13.052793790069316,-95,0,Critical
SENSOR-0022,2024-06-13 18:51:00,Factory B,37.291858205629644,56.12485538808782,1056.9879244353524,2.782835258336461,5.030996991930204,-44,0,Critical
SENSOR-0100,2024-06-23 08:09:00,Factory A,19.22568091402052,83.91962911613274,925.5647872018147,8.88412001372917,12.969157916078078,-86,0,Critical
SENSOR-0048,2024-06-02 10:20:00,Warehouse,41.139787195521095,69.24618434498308,1010.8308300614781,1.0768377063636458,12.622698211415596,-78,0,Normal
SENSOR-0009,2024-04-25 02:56:00,Lab,-7.040849995536939,79.35895677551741,973.8750205029914,8.569110333254548,78.8238663606915,-71,0,Normal
SENSOR-0010,2024-05-25 10:55:00,Lab,60.20758675864107,66.38121475886825,1061.383110618497,2.1069452606485175,3.2170003814609216,51,3,Normal
SENSOR-0099,2024-09-29 07:01:00,Lab,5.690535215898471,89.5603644174251,1049.2172080238595,1.9920520703853506,3.9244095491454023,-69,3,Normal
SENSOR-0097,2024-01-24 18:43:00,Factory A,19.970631903168627,63.27937575648523,977.6165376229276,4.922302044520511,27.861621933249626,-65,0,Critical
SENSOR-0062,2024-05-26 13:27:00,Office,54.298504263582146,97.73129946229882,944.7096689999942,0.058784768670246956,92.22928196027942,-34,2,Normal
SENSOR-0055,2024-04-06 11:23:00,Factory B,40.85568193058265,48.988426060890774,900.1000322656641,2.4142809609077864,75.38145235804242,-62,0,Critical
SENSOR-0061,2024-06-01 19:43:00,Lab,42.13255939796487,74.31822840812328,1010.6150356087642,7.557360503080748,4.342412235750692,-55,0,Critical
SENSOR-0017,2024-03-28 10:30:00,Warehouse,20.360940288626395,77.203632498245,904.0355736241062,3.8558333480444973,94.78576439035317,-91,1,Critical
SENSOR-0070,2024-12-17 11:54:00,Office,22.45648220418291,87.57719681879786,1079.1467185111312,7.253543175075174,5.840523133204001,-64,3,Normal
SENSOR-0030,2024-04-02 01:21:00,Factory A,-0.5885390206399226,93.8127881318918,1078.0635534090925,2.6852517008414054,14.359419552671826,-91,0,Critical
SENSOR-0088,2024-02-17 23:27:00,Factory A,38.74042801831338,61.02779149451536,918.254844371031,1.4962511146230173,58.96681178268046,-84,0,Warning
SENSOR-0091,2024-11-02 01:21:00,Office,-6.914947706199373,28.140713570509234,912.73020152121,6.285536893815875,14.723716936164966,-50,0,Critical
SENSOR-0048,2024-03-11 17:37:00,Warehouse,6.764480521142509,63.78679062901548,956.5392822178073,8.7342791431398,1.7363370860959404,-74,0,Warning
SENSOR-0075,2024-03-16 00:08:00,Lab,55.35365408425896,26.064581256373323,1036.7020095048167,4.226727895379122,96.12824787784562,-92,0,Critical
SENSOR-0099,2024-05-26 20:11:00,Factory A,-7.037442674356025,57.62105284537387,1064.0278852875215,6.321088334122922,92.77428750982533,-47,0,Critical
SENSOR-0097,2024-04-16 00:51:00,Factory A,19.32790069139282,36.083183758755375,908.2857827548438,0.1829534903260388,10.446616536873076,-59,0,Warning
SENSOR-0065,2024-05-27 01:07:00,Office,19.063508996605535,58.67827946303816,980.6632065536098,3.4754836002883085,50.00885246475034,-73,0,Warning
SENSOR-0066,2024-05-26 21:17:00,Factory A,58.5056305703673,65.61749574772018,1016.161864146854,2.6363310388900327,35.678638341824154,-65,1,Critical
SENSOR-0010,2024-02-03 17:55:00,Office,55.32921604635341,99.3909386963825,1091.9409959362629,6.421630003117015,67.53051568532591,-84,0,Warning
SENSOR-0036,2024-01-23 05:21:00,Factory B,44.53564461389305,96.16067255196664,1034.5807043827472,2.6967675087461016,,-66,2,Critical
SENSOR-0082,2024-12-15 00:21:00,Office,60.416627068188376,37.5591873272182,1041.3243585204802,1.2964853561052647,8.453670548278836,-40,3,Normal
SENSOR-0100,2024-03-06 22:34:00,Lab,51.20443292163639,53.11552863953405,944.9802419009494,3.6946435844870926,46.51095099010165,-73,1,Normal
SENSOR-0043,2024-07-18 21:45:00,Factory A,50.86057146692432,45.146275136007006,935.0651560575817,4.111018299343324,61.11210678695227,-32,1,Warning
SENSOR-0085,2024-07-02 06:45:00,Office,47.93714434042972,97.39799365436993,972.6751975582957,2.323226390792011,35.386726713874516,-72,1,Warning
SENSOR-0058,2024-12-23 12:25:00,Lab,64.5923936026874,79.8187798110157,1094.0305624247276,5.362431441558045,40.18100230345608,-76,0,Warning
SENSOR-0075,2024-12-12 12:02:00,Factory B,63.62511092996667,63.42855652742452,1090.6671549446855,5.274519276979621,97.43226183301408,-34,0,Critical
SENSOR-0009,2024-12-15 13:25:00,Factory A,-4.308540817693949,47.408665531848094,997.0947180377825,5.433603102330343,47.50853626563748,-33,0,Critical
SENSOR-0077,2024-10-31 17:04:00,Office,78.46496654671986,50.92805225727255,918.6470032700215,6.244944421119515,31.921913816699288,-46,3,Normal
SENSOR-0089,2024-12-03 22:13:00,Factory B,41.5755256353956,93.38734046620618,1019.829029018282,6.832757993492274,54.13807523292002,-69,1,Warning
SENSOR-0044,2024-06-14 00:50:00,Office,64.95314603315246,42.17897339431555,1003.897763663769,1.8339166934759132,76.89524669841148,-59,0,Normal
SENSOR-0029,2024-10-19 02:19:00,Factory A,13.147170938600805,43.52697271762089,907.7855923109604,3.4060950270597754,73.68852319545304,-99,2,Warning
SENSOR-0004,2024-01-03 11:42:00,Factory A,49.58823903122645,99.2313914873146,902.1521346298541,1.3894855369251224,36.57710907120112,-42,1,Warning
SENSOR-0071,2024-11-01 02:41:00,Lab,49.02156094858428,41.91249849612484,1071.9113743492735,9.8706559087313,38.33311221303817,-69,3,Normal
SENSOR-0099,2024-07-08 02:23:00,Factory B,73.66736659643558,69.22887307824242,1017.8398801963086,0.9059779938031076,19.370086305200918,-34,1,Warning
SENSOR-0017,2024-02-17 15:35:00,Factory A,53.20721677654448,99.57031340623163,968.7385531862066,1.1941300689161527,80.66716095795792,-88,0,Normal
SENSOR-0010,2024-03-17 11:31:00,Warehouse,17.523155218555683,67.2621403731381,901.2418091666301,2.0552950178846374,31.785265391693063,-54,0,Normal
SENSOR-0045,2024-06-12 23:47:00,Office,20.431600122968078,26.248405720792604,970.016649038689,3.0771786756653707,88.89528011681843,-65,1,Critical
SENSOR-0089,2024-02-05 05:27:00,Lab,61.51905316138712,49.824731446496465,950.678126970309,3.2334414469955295,17.56414226977554,-95,0,Normal
SENSOR-0020,2024-03-26 10:40:00,Warehouse,49.359848041703586,21.042937831411805,982.2166697237085,2.994824788846455,,-97,3,Warning
SENSOR-0028,2024-07-09 15:10:00,Factory A,39.00458242783329,62.84839913613506,1081.902282432299,4.799952143000061,86.80254004912595,-76,2,Critical
SENSOR-0086,2024-11-08 00:02:00,Factory A,10.81922385426951,93.12576873203346,975.6276525673494,5.934361527348502,25.904213810844766,-73,0,Warning
SENSOR-0032,2024-07-05 13:26:00,Warehouse,60.065535642330744,83.43501979801056,1012.9674405633518,9.680257071096849,,-87,0,Critical
SENSOR-0096,2024-07-12 15:51:00,Warehouse,-7.932669839371441,45.38125085933309,973.9365681148661,5.134633396753092,,-95,3,Normal
SENSOR-0027,2024-02-25 05:04:00,Warehouse,-9.252384947696514,55.15034217608428,1048.6440066844812,2.6643766527459256,81.2133556737176,-67,0,Critical
SENSOR-0045,2024-02-02 21:20:00,Factory B,63.45776128157823,54.73173141535269,954.0955381099699,6.21789889781613,34.9980784844359,-100,0,Warning
SENSOR-0095,2024-10-12 20:31:00,Factory B,24.05853507276835,34.17208098360723,957.8622360366184,9.971383255577903,82.54170164678709,-44,1,Critical
SENSOR-0073,2024-01-30 13:09:00,Lab,79.49122483328551,26.309578905569104,1058.5822805276975,4.648122552992118,39.18579394846018,-40,0,Normal
SENSOR-0025,2024-04-21 04:54:00,Factory B,75.7179795530126,69.44908409579996,1016.9742207421184,7.272036265383366,40.973891100784535,-70,0,Warning
SENSOR-0043,2024-11-23 19:56:00,Factory A,1.0771546903752558,92.82868664641991,913.013048807608,1.0905416510731403,35.18348995160967,-80,0,Critical
SENSOR-0014,2024-11-26 09:43:00,Factory B,38.71039638383782,22.938727887277118,1049.2958929409535,4.398387700723455,94.28043879980311,-65,0,Critical
SENSOR-0034,2024-05-18 19:48:00,Warehouse,44.063254525442055,51.29160291403706,1064.276324954254,7.753701368366573,11.649857760356586,-81,2,Warning
SENSOR-0002,2024-09-05 02:38:00,Factory B,-6.889386671549072,72.79485306004887,1059.203769440967,0.24973131678058924,84.8689402121718,-34,0,Normal
SENSOR-0046,2024-12-29 20:16:00,Warehouse,52.822408687079744,51.24695347637376,941.5360234623854,2.454617340323779,76.65743542323503,-33,1,Warning
SENSOR-0050,2024-02-14 19:16:00,Office,29.38436267802691,97.99771909027014,1000.5295974401267,7.163615584160764,58.675738379063226,-42,3,Normal
SENSOR-0017,2024-10-17 19:49:00,Factory B,15.790461059134191,97.88987572245347,958.6361882088918,5.011642406840552,19.145726534440712,-42,1,Critical
SENSOR-0003,2024-03-18 21:07:00,Office,-7.573889890524806,97.28828409929744,940.4031408037652,0.4410684550012478,27.15161770261234,-88,0,Normal
SENSOR-0021,2024-07-25 20:46:00,Warehouse,69.30052656284478,31.48749601105388,998.3849366173198,7.300098794135783,30.64888741461287,-77,0,Critical
SENSOR-0017,2024-11-07 21:01:00,Office,28.783251807294434,27.563609789817036,1097.8379309175548,1.0205766719276632,44.83141477709051,-42,0,Normal
SENSOR-0008,2024-11-02 05:07:00,Warehouse,76.27969728297575,23.481622845721528,914.4908984133665,2.219042771770466,72.33705428000745,-77,0,Normal
SENSOR-0023,2024-04-06 19:10:00,Factory A,55.50411158739129,33.96614904568402,926.9988915778605,1.312882424062204,70.84979051145666,-89,0,Normal
SENSOR-0065,2024-05-03 21:04:00,Warehouse,26.81015314254841,94.16307638036588,918.5384789868898,9.46132550030286,72.26109421647789,-98,0,Critical
SENSOR-0026,2024-07-16 13:14:00,Factory A,12.660405984245699,87.59964932668059,1086.2432597834436,2.8160711622870584,84.62219367520422,-100,3,Normal
SENSOR-0038,2024-05-01 06:16:00,Office,23.87019289034715,73.96798888884157,1011.7254913968748,2.0154350191257997,15.399612414087493,53,2,Normal
SENSOR-0081,2024-04-27 09:10:00,Factory A,25.171503233730235,47.684337225809784,930.0169780116663,3.518741379996814,68.37558662826653,-92,0,Critical
SENSOR-0051,2024-02-05 05:55:00,Factory A,-2.9026393516804205,44.75795416764579,1054.457339993612,8.041967976217542,49.692559036748285,-45,1,Normal
SENSOR-0071,2024-02-26 16:38:00,Warehouse,73.44034706989076,60.25333004165827,936.5576534230585,7.321112403170483,7.954926986898114,-74,0,Warning
SENSOR-0087,2024-08-22 18:21:00,Warehouse,20.176403448861475,21.280789090278258,1041.7692933232827,7.66395724199057,75.33196434368452,-70,0,Warning
SENSOR-0040,2024-02-18 12:08:00,Office,58.45699404628549,91.05871901951438,1057.9682064049098,9.149160308522347,17.66042753323509,-53,0,Warning
SENSOR-0050,2024-04-09 12:08:00,Lab,30.33837738150175,45.44767216177067,1002.3895738626778,9.734892053359538,65.64116253310927,-47,1,Critical
SENSOR-0074,2024-09-24 07:49:00,Warehouse,24.29392760737136,83.95553714812426,918.6575837931014,5.718555456841977,26.685604364205318,-91,0,Normal
SENSOR-0004,2024-05-18 01:39:00,Office,2.6753620922878163,61.01618156215355,900.9667505990509,3.923387568632255,50.925298492565375,-43,0,Warning
SENSOR-0034,2024-03-05 07:24:00,Lab,27.830331823404087,61.45812553467287,1079.4585067478515,3.138798073386553,37.277304346967924,-73,0,Critical
SENSOR-0034,2024-05-23 16:10:00,Factory A,39.069961010540815,30.68476101145217,904.5621845264029,2.962384325381776,40.25829673787184,-82,2,Critical
SENSOR-0056,2024-12-06 03:47:00,Factory B,3.7371552120826923,69.93038787611869,957.1371692122963,7.5372700864667905,28.0724296218968,-91,1,Warning
SENSOR-0033,2024-07-11 00:12:00,Factory A,67.83992073254244,95.34330097018409,1081.989435142404,0.17010665389646795,50.059620928558225,-71,0,Warning
SENSOR-0007,2024-07-23 18:57:00,Factory A,28.692235756168408,63.77138664748951,921.4305954305676,3.814244637083013,72.85951577760342,-72,0,Warning
SENSOR-0020,2024-07-03 17:03:00,Warehouse,-6.9706850915997745,86.12295052076948,1084.3946298044575,0.7630983934261915,82.2784780368472,-83,0,Warning
SENSOR-0019,2024-03-17 03:07:00,Factory A,79.82885950929357,34.066376735575844,900.1409582925576,0.13020191029371797,62.49406869333046,-50,1,Warning
SENSOR-0022,2024-11-15 21:07:00,Office,-3.503583997963281,23.534225027926983,1026.0833020369867,2.884271068037142,23.182370896787173,-55,0,Critical
SENSOR-0059,2024-09-11 10:36:00,Warehouse,68.05399798484865,38.1561711036486,1099.2817054244194,8.709323696500293,70.38251161599138,-71,2,Normal
SENSOR-0008,2024-10-20 15:36:00,Office,25.534187308924515,84.41408616343568,1050.962853965269,9.930068381480364,75.68191999080302,-100,1,Critical
SENSOR-0002,2024-01-11 09:07:00,Factory A,-2.9444593091364224,68.42200266061526,1016.482011473641,7.8103785418086735,16.921107896518084,-63,0,Critical
SENSOR-0078,2024-10-18 14:48:00,Factory B,16.78126460972456,61.24138061077356,1001.2419655102736,9.401698175237533,15.650059605427291,-79,2,Critical
SENSOR-0048,2024-11-18 06:11:00,Factory A,30.235854201134423,74.38797902247597,905.3472809813067,1.7694005493276355,75.31003569082144,-99,0,Normal
SENSOR-0092,2024-06-08 15:23:00,Office,20.819242711881166,78.29240581774107,1050.4328119923498,5.163709562934514,70.72457272910597,-44,0,Critical
SENSOR-0092,2024-06-08 18:26:00,Factory A,43.60590082832814,80.7416645507198,1031.0362823779642,5.906819362509815,58.909437926046394,-81,0,Normal
SENSOR-0099,2024-02-26 00:34:00,Factory B,51.800435681752354,61.51015344751433,1039.597311725636,2.141265968629079,,-68,1,Critical
SENSOR-0083,2024-01-27 07:52:00,Lab,26.843016853631802,43.32715520114537,1012.2147548586246,8.01186207226314,31.49910525078751,-50,0,Warning
SENSOR-0058,2024-01-19 16:10:00,Office,41.9167962321389,75.11927507478697,967.1596385358356,9.985119993656973,4.448888370904824,-93,3,Normal
SENSOR-0060,2024-04-22 09:53:00,Office,46.56139531469687,28.287607425381918,960.0968490577065,4.9514225953758775,48.56966722359965,-48,2,Critical
SENSOR-0054,2024-10-23 08:19:00,Office,-0.5650154523342827,90.13348995152269,936.9117855746101,2.5887097871699316,15.18317159018946,-80,0,Warning
SENSOR-0070,2024-11-23 21:49:00,Office,36.73365907328438,50.56551590091166,966.1550089456496,3.096274397323542,6.550933235660894,-72,0,Warning
SENSOR-0092,2024-04-20 14:00:00,Lab,51.802104037629704,65.22442617405443,1030.8631770740772,8.58627829788097,21.6040376167864,-94,0,Normal
SENSOR-0060,2024-05-03 22:52:00,Warehouse,46.971195462260155,60.07207943496256,1054.3153996513263,5.574668281479745,80.53879175618042,-59,0,Warning
SENSOR-0054,2024-11-24 15:03:00,Warehouse,53.51807199223257,35.939308025729126,965.5622408191067,1.961102552863212,6.676746839474035,-76,0,Critical
SENSOR-0014,2024-10-10 01:22:00,Office,79.94751548065358,42.645266730356006,1058.720844714645,0.7603854719935299,73.23088025159927,-51,1,Critical
SENSOR-0033,2024-02-10 08:46:00,Warehouse,61.81467787158739,50.93012890921395,993.8009082990458,3.8491921657702868,61.937481940706874,-45,0,Critical
SENSOR-0080,2024-07-17 11:17:00,Lab,47.389685663484336,59.76589429980562,1082.0538843603817,4.502621407551314,5.218138417258333,-72,3,Normal
SENSOR-0041,2024-11-02 08:14:00,Warehouse,39.73231564868728,60.75914406386844,1076.7223110688783,4.586100164475445,53.55740157616138,-61,0,Normal
SENSOR-0061,2024-01-19 23:20:00,Lab,32.91433473484513,36.31118717249838,934.354924681884,3.8786752395236435,19.0515289023207,-82,1,Critical
SENSOR-0068,2024-09-28 02:15:00,Office,54.601592237829806,26.58725368467408,1008.9193680980663,8.847504534443235,18.21479072983607,-62,1,Critical
SENSOR-0002,2024-07-08 00:31:00,Factory A,15.698712008465392,36.19363716606476,973.6337519383923,9.62850514563635,48.499604390351095,-45,3,Warning
SENSOR-0003,2024-06-11 19:50:00,Lab,46.56968275822358,92.08910402940678,924.1040187485216,9.550055048009378,58.88731517882418,-35,0,Normal
SENSOR-0050,2024-03-13 21:03:00,Warehouse,71.83692184887265,37.208024406414054,1044.2842901480185,4.104168630152319,21.03988677974512,-87,0,Critical
SENSOR-0001,2024-01-24 19:03:00,Factory A,31.710761008281573,51.29828566473399,916.0097565698961,4.66880260204073,39.49335257174318,-50,3,Normal
SENSOR-0012,2024-10-01 23:49:00,Factory A,20.807039262742933,79.09663556084928,933.5686667708571,9.543292057165752,52.780904529383285,-60,3,Normal
SENSOR-0081,2024-08-10 23:41:00,Lab,53.61726498065253,99.89298863708561,936.3369179881622,2.9296519252870903,21.510018670845334,-43,0,Critical
SENSOR-0081,2024-09-29 09:20:00,Factory A,32.10497795192649,39.469898817938244,906.3570906939127,1.740443764480547,7.861263988420664,-52,0,Normal
SENSOR-0058,2024-11-05 16:38:00,Office,14.350936166295792,84.3117528598779,963.7610303829587,1.49145124396864,16.467416136600356,-31,0,Critical
SENSOR-0016,2024-02-17 09:57:00,Factory B,18.99061910366039,98.650841942015,946.0863588138459,6.556136344034256,50.06015005411217,-68,2,Normal
SENSOR-0099,2024-06-07 10:03:00,Factory B,-5.3257515134192035,57.33139609173232,936.3145098680786,5.790503093501794,12.398381757893773,-62,0,Critical
SENSOR-0060,2024-06-25 07:40:00,Warehouse,73.80207556894581,70.80509540517161,902.3106375602259,5.243919122650591,59.47255770005528,-58,0,Critical
SENSOR-0013,2024-08-18 10:47:00,Lab,-8.77389072165334,64.22522242579632,991.8753259895797,4.242675630635093,21.517884580398615,-82,2,Critical
SENSOR-0043,2024-12-12 04:00:00,Factory A,19.645674944920188,82.11577094128661,1027.4815248044056,8.61093952859292,40.728183374128825,-90,1,Warning
SENSOR-0067,2024-02-12 15:57:00,Lab,24.582602176029035,74.96715507202096,1068.806935388139,8.948076377582453,90.58923024753479,-56,2,Critical
SENSOR-0045,2024-10-11 02:02:00,Lab,43.97323098009279,95.94730229171041,906.4760336405726,1.9991907858420888,92.95535561122044,-32,0,Normal
SENSOR-0022,2024-05-14 12:43:00,Lab,31.4975121298445,71.19355171237713,1071.3899088347782,3.38320496938904,96.53128459797165,-74,2,Critical
SENSOR-0022,2024-11-25 19:50:00,Office,23.187992385696617,24.726137024758792,1002.7487611444631,7.861349423463464,31.56353181356284,-71,2,Normal
SENSOR-0096,2024-02-13 01:12:00,Factory A,10.617960510084764,59.644643606325715,955.9040561636023,9.854704057301312,74.64442710805139,-75,3,Critical
SENSOR-0011,2024-10-10 17:19:00,Office,69.39076841339214,30.216471278422567,995.5459785817436,5.287858787479525,79.34332928740547,-46,0,Critical
SENSOR-0072,2024-07-05 17:10:00,Factory A,12.55857095551194,42.1776927732097,1053.652997482112,8.354188215259219,83.97079146020315,-75,2,Warning
SENSOR-0098,2024-09-18 21:36:00,Office,13.737385699762797,83.95756085902806,905.033291949134,8.417745260703832,54.73527841680218,-40,3,Normal
SENSOR-0098,2024-01-06 08:50:00,Warehouse,3.872207918481532,94.72937417853886,992.6146818730691,8.336246221656392,80.48330464059339,-64,0,Warning
SENSOR-0063,2024-09-30 19:17:00,Warehouse,13.856866293076045,50.02886679330047,1050.4893536478432,6.014284790643117,1.460290472986392,-63,0,Normal
SENSOR-0097,2024-03-12 05:06:00,Warehouse,32.3837233096779,49.37994920536342,1047.663453433142,8.338161753200504,5.983619188429512,-58,0,Normal
SENSOR-0015,2024-11-27 13:34:00,Warehouse,8.375983217400112,70.93435234920958,1029.9815420622529,1.8277879339632053,77.87563027408304,-81,0,Normal
SENSOR-0006,2024-09-04 05:57:00,Lab,62.39323493333782,43.0317784712075,901.9656566932298,1.5058601504250402,88.52800020852955,-64,0,Normal
SENSOR-0038,2024-07-08 09:24:00,Lab,72.29874702000188,30.67487452283593,1095.0998930968215,8.491805309545548,22.803735589099915,-59,0,Normal
SENSOR-0095,2024-09-24 05:28:00,Lab,62.53232805993038,40.00343366158624,971.676458494049,5.862633869485251,68.37238434304759,-56,0,Warning
SENSOR-0093,2024-08-22 03:11:00,Lab,38.08818889745545,32.06453213655151,1069.026605768027,2.2833827518906613,16.91824386091443,-51,0,Critical
SENSOR-0074,2024-08-27 19:19:00,Warehouse,-7.534196414306341,48.451094224174696,1057.1682923846336,7.695972503553028,67.29973362185947,-42,0,Warning
SENSOR-0078,2024-05-15 17:13:00,Factory B,59.913786021747455,80.27087947681689,947.5316838393985,7.873496686992705,69.76215652057142,-37,0,Warning
SENSOR-0003,2024-08-02 22:56:00,Factory B,-2.52598013500309,37.08340091473407,903.9466629589177,4.7098626487623285,14.563153103244753,-51,0,Normal
SENSOR-0072,2024-09-21 23:37:00,Factory A,-2.0739504316537962,22.18986306569534,961.0197890262739,2.592394104291592,41.80934239949744,-61,3,Warning
SENSOR-0093,2024-07-27 06:41:00,Factory B,36.12652116306106,95.64147757495638,1037.8998319802276,6.712515028552778,71.6669520888737,-91,0,Normal
SENSOR-0081,2024-08-18 12:09:00,Factory B,46.384392375281564,34.96404610196763,929.7728461259155,5.116344528860202,0.11783080699229176,-66,0,Warning
SENSOR-0083,2024-09-12 00:36:00,Lab,67.80803737869735,96.2204642696949,971.6806115428309,2.2356359905646417,51.84819855556052,-75,3,Normal
SENSOR-0058,2024-08-04 02:05:00,Office,19.658672630408763,69.6211184366436,1002.1431156138451,1.8372688718951502,3.427895009162363,-39,0,Warning
SENSOR-0035,2024-06-28 19:19:00,Office,-1.692459631721622,26.475370852013008,1011.1305110944236,8.208124284846106,59.977934503976584,-69,3,Critical
SENSOR-0048,2024-06-23 10:32:00,Warehouse,34.4672140203788,55.53700183906343,992.493103319597,9.838761065032829,51.18104577011701,-53,0,Warning
SENSOR-0100,2024-09-23 20:49:00,Factory A,0.03700614911365463,40.08595459226905,1012.871501080396,2.0956180033997027,8.742359421113054,-93,0,Critical
SENSOR-0060,2024-06-23 08:47:00,Office,5.989462925542879,87.45726864762388,1022.0135006870223,9.423182243154976,30.72068710325755,-58,3,Normal
SENSOR-0098,2024-09-22 21:09:00,Office,-6.3418830439895,98.72016299229996,990.4420273773101,1.273343868314195,6.575206154195934,-75,3,Warning
SENSOR-0008,2024-09-30 19:07:00,Office,19.243209418872432,67.91380382907361,974.4753905233384,0.4905502239302295,48.861126529310326,-87,3,Warning
SENSOR-0085,2024-02-04 04:41:00,Factory A,40.381673866842874,46.230730776326496,1031.1446570079254,6.009489829328541,29.22269050092361,-86,-1,Warning
SENSOR-0061,2024-06-02 09:45:00,Warehouse,5.029481788714161,62.18192979302504,1012.1552324145806,1.2718805128752753,88.020233538418,-99,0,Warning
SENSOR-0049,2024-06-26 12:07:00,Office,22.738561514613153,39.8610536591536,993.2104308028987,6.575928901706232,36.923092185318,-87,0,Critical
SENSOR-0033,2024-06-20 03:48:00,Warehouse,-6.03701344858758,84.14641939628322,906.7748926648611,9.416228705961135,0.5907148939609752,-72,0,Warning
SENSOR-0066,2024-04-19 22:22:00,Lab,-3.1313293789354297,29.196458434059906,936.2361990753818,9.25201743740368,10.143277163554941,-97,3,Critical
SENSOR-0079,2024-12-21 21:46:00,Factory B,17.808184322027824,69.15261009697744,1008.8052537356032,6.529083536291106,62.63816452147679,-79,0,Normal
SENSOR-0041,2024-01-09 23:31:00,Factory B,56.14475736814458,62.364738899633714,927.1679777894996,5.476779685912286,58.39993549463368,-59,1,Warning
SENSOR-0002,2024-04-18 23:42:00,Warehouse,50.04080346975797,43.21870579577037,980.054434061148,1.558164165428474,85.70801404574533,-76,0,Warning
SENSOR-0059,2024-10-28 07:08:00,Lab,2.8572300945111113,86.86808636130415,1047.537456815704,5.533142928715207,41.93604566512619,-97,0,Normal
SENSOR-0045,2024-06-13 11:39:00,Office,2.251658218125847,36.73987685878583,920.2173249748084,6.037304878599201,52.25049421913216,-40,0,Critical
SENSOR-0077,2024-11-04 20:38:00,Warehouse,60.77164067485646,47.554439272026855,994.5597708448428,5.668323071736104,9.351643151835754,-75,3,Normal
SENSOR-0052,2024-01-05 21:05:00,Factory A,38.11240905833799,79.08136186977524,1020.9840808695891,7.194632383250238,29.135927173694498,-89,3,Warning
SENSOR-0100,2024-08-24 20:43:00,Office,5.89188704391435,92.53517259098088,966.0487330830282,6.525518862627879,26.675567308802506,40,3,Normal
SENSOR-0099,2024-08-26 09:58:00,Factory A,62.04965653662266,62.01703433528159,1036.0631930444913,7.199926246783815,,-42,2,Critical
SENSOR-0073,2024-10-12 16:49:00,Factory B,-9.62991488198045,55.42371236248873,1067.3568945151148,5.498256066751041,61.714978339844215,-64,1,Critical
SENSOR-0075,2024-12-03 19:42:00,Factory B,-4.611462646530113,36.80891374434239,984.3430042942105,0.23358792389301164,40.83487005737605,-54,3,Warning
SENSOR-0081,2024-01-31 09:50:00,Office,61.57490740837399,43.461847813846234,968.2147374620266,7.9245883758987485,36.594338901501466,-42,1,Warning
SENSOR-0049,2024-12-26 21:01:00,Office,76.77544576810568,89.1532728351464,1008.3351103233615,1.6950258548500607,75.53171221494621,-93,0,Normal
SENSOR-0007,2024-07-31 11:31:00,Lab,13.872473076634513,82.67696394244537,1049.5094094767128,5.470743501805271,92.53222587360118,-51,2,Critical
SENSOR-0039,2024-02-11 11:15:00,Factory B,0.49218598450907436,53.5369927285779,1095.0554666681965,0.007224970689889698,,-96,0,Normal
SENSOR-0082,2024-08-07 12:34:00,Factory A,50.83329810005656,51.45426773143037,913.4466812841881,3.6775853478160956,30.911211220781997,-57,0,Warning
SENSOR-0089,2024-11-06 02:43:00,Office,73.02692568921337,95.48556532622914,1008.412846747627,5.71466265900775,3.746935558125386,-74,0,Normal
SENSOR-0094,2024-10-21 01:16:00,Lab,54.122732943371204,95.65116298932618,1081.495085322758,4.8589581390799985,9.911684866374326,-43,0,Warning
SENSOR-0066,2024-06-24 07:40:00,Factory B,65.38733834705783,42.53340102915195,970.5786802936666,0.4185423677077549,79.34596802562041,-85,3,Warning
SENSOR-0085,2024-05-16 11:13:00,Warehouse,46.3732336793717,33.40401405242073,959.4448938287114,5.641549308083064,44.52401220947407,-32,0,Normal
SENSOR-0023,2024-07-02 12:02:00,Warehouse,69.33290053782308,89.12930140750854,990.1608139930465,8.82979130443019,4.173379109070585,-99,2,Warning
SENSOR-0038,2024-03-08 06:11:00,Lab,5.513026045515733,46.68003606169429,966.2049385512921,4.444303654810926,37.52895955194238,-81,2,Normal
SENSOR-0028,2024-11-06 14:32:00,Factory B,-7.432716276898937,68.26948011386482,965.5928640078458,1.6309471420599153,6.092264638226597,-65,0,Normal
SENSOR-0023,2024-08-16 11:04:00,Office,9.69603158210364,85.26751680870585,1032.3441313950864,4.1710683664825075,18.27413839798392,-94,3,Normal
SENSOR-0087,2024-02-04 14:40:00,Warehouse,23.999765642823142,43.363731036106074,1015.8470133195178,7.472263674588694,59.04520734346326,-67,0,Critical
SENSOR-0068,2024-06-28 11:29:00,Factory A,29.47879932127185,90.67127132221887,1023.828577976555,6.342313307239506,52.330506364674015,-65,0,Critical
SENSOR-0073,2024-12-01 22:58:00,Factory A,-2.937366710905703,86.2842956492201,1061.5028228137157,2.021787207194188,82.97501643215315,-90,1,Normal
SENSOR-0033,2024-12-16 11:50:00,Warehouse,16.51274148831663,93.77983394709315,937.9182345735412,9.621169433921477,16.921539922935803,-61,0,Critical
SENSOR-0099,2024-02-02 12:54:00,Office,0.8242814159453538,74.13887439135934,1079.8861701461353,4.049630049265787,89.2471139917194,-67,2,Critical
