ticket_id,created_date,customer_id,priority,category,channel,agent_id,response_time_hours,resolution_time_hours,customer_satisfaction,is_escalated,is_resolved,reopen_count
TKT-0007971,2023-05-18 06:00:00,CUST-00481,Critical,Feature Request,Email,AGENT-072,37.855245475850566,16.65247342557305,3,1,0.0,4
TKT-0007972,2023-05-07 00:00:00,CUST-01122,Medium,Account,Social,AGENT-016,1.278369502687994,17.4909780983591,2,1,0.0,1
TKT-0007973,2023-09-03 05:00:00,CUST-00544,Low,Feature Request,Email,AGENT-009,8.636793187349452,136.30079292815356,5,1,1.0,4
TKT-0007974,2023-01-13 03:00:00,CUST-01920,Medium,Bug,Social,AGENT-099,42.86170128394014,6.119661320760196,5,1,0.0,1
TKT-0007975,2023-03-26 03:00:00,CUST-01071,Low,Billing,Phone,AGENT-026,31.453566774966696,104.15361535911192,5,0,1.0,0
TKT-0007976,2024-01-25 14:00:00,CUST-02117,High,Account,Email,AGENT-059,25.590828995552943,39.44936261298476,1,0,0.0,2
TKT-0007977,2023-06-18 14:00:00,CUST-00158,High,Technical,Chat,AGENT-069,12.006277429428206,67.98762812148819,5,1,1.0,3
TKT-0007978,2023-03-10 21:00:00,CUST-01906,Medium,Billing,Email,AGENT-042,34.24333309859567,80.18613584199929,2,1,1.0,3
TKT-0007979,2023-02-04 22:00:00,CUST-01120,Medium,Account,Social,AGENT-029,40.30488941024436,146.2934008376887,3,0,0.0,1
TKT-0007980,2023-07-20 07:00:00,CUST-02187,Low,Feature Request,Chat,AGENT-072,25.940170806803927,2.6527415411577002,1,1,0.0,4
TKT-0007981,2023-01-25 10:00:00,CUST-00422,Critical,Account,Social,AGENT-033,27.03302586578311,160.38173129962573,4,1,1.0,1
TKT-0007982,2023-07-25 21:00:00,CUST-02005,Medium,Bug,Social,AGENT-006,13.06081827829889,86.17039991892027,4,0,0.0,3
TKT-0007983,2023-08-21 12:00:00,CUST-01353,Low,Feature Request,Social,AGENT-072,30.53226870621151,34.35652485258772,5,0,0.0,1
TKT-0007984,2023-01-15 08:00:00,CUST-02517,Critical,Account,Social,AGENT-094,20.88064930653152,50.39772923082666,1,0,0.0,3
TKT-0007985,2023-07-11 17:00:00,CUST-01784,Medium,Billing,Email,AGENT-023,6.98428499386757,159.17387939546046,1,1,0.0,0
TKT-0007986,2023-10-30 00:00:00,CUST-00832,High,Account,Email,AGENT-048,44.539822112613265,37.7548593687981,2,0,0.0,4
TKT-0007987,2024-04-11 16:00:00,CUST-01510,High,Technical,Social,AGENT-084,10.762122671190049,76.19374794795043,3,0,1.0,1
TKT-0007988,2023-01-11 06:00:00,CUST-02617,High,Feature Request,Social,AGENT-026,3.0569704428258255,141.02800316068092,5,0,1.0,3
TKT-0007989,2023-04-26 23:00:00,CUST-01248,Medium,Bug,Chat,AGENT-019,44.759714116536244,102.16793271690416,1,1,0.0,4
TKT-0007990,2023-12-20 08:00:00,CUST-01024,Medium,Billing,Email,AGENT-079,10.671999026630697,99.17378486337134,4,1,1.0,0
TKT-0007991,2023-01-07 11:00:00,CUST-01251,High,Technical,Phone,AGENT-055,13.852442253437001,147.2776566494539,4,1,1.0,3
TKT-0007992,2024-02-18 01:00:00,CUST-00918,Low,Account,Email,AGENT-059,38.63005313279466,104.17357886561666,5,1,0.0,2
TKT-0007993,2023-05-09 07:00:00,CUST-02493,Critical,Account,Social,AGENT-065,0.2111322018874926,139.4908665329745,1,0,1.0,3
TKT-0007994,2024-04-01 08:00:00,CUST-01262,High,Account,Social,AGENT-029,35.59070943125661,22.02312563889902,3,0,1.0,1
TKT-0007995,2023-03-02 04:00:00,CUST-02430,High,Technical,Phone,AGENT-064,46.437471449470834,131.992281989754,1,0,0.0,0
TKT-0007996,2024-02-02 15:00:00,CUST-01788,Medium,Feature Request,Email,AGENT-082,44.46528148264015,83.1310104106318,3,0,0.0,1
TKT-0007997,2024-02-11 00:00:00,CUST-01541,Medium,Account,Email,AGENT-041,21.98940968401854,93.72247999849813,1,0,1.0,3
TKT-0007998,2023-07-09 12:00:00,CUST-01574,Medium,Billing,Phone,AGENT-095,43.19399246447513,67.41998497335464,1,0,1.0,1
TKT-0007999,2023-11-04 12:00:00,CUST-01462,Medium,Bug,Phone,AGENT-046,41.36029122138521,109.65032003867623,5,1,,2
TKT-0008000,2023-09-04 15:00:00,CUST-01428,Critical,Bug,Chat,AGENT-052,23.113402198292384,14.27992308096887,1,0,1.0,2
TKT-0008001,2023-12-22 12:00:00,CUST-00150,Medium,Bug,Phone,AGENT-085,38.1676159532373,35.81898639739957,1,1,0.0,0
TKT-0008002,2024-01-07 13:00:00,CUST-01907,Medium,Account,Phone,AGENT-061,41.41590632472093,115.55649791994139,3,1,0.0,0
TKT-0008003,2023-02-16 06:00:00,CUST-02443,High,Technical,Social,AGENT-067,22.454538500088038,125.44227239323396,5,0,0.0,4
TKT-0008004,2023-05-31 14:00:00,CUST-00823,Medium,Feature Request,Social,AGENT-050,3.601605699325969,55.808606548192955,5,0,0.0,3
TKT-0008005,2023-05-30 21:00:00,CUST-01149,High,Bug,Phone,AGENT-008,42.47898705977621,3.4348774104747575,3,0,0.0,0
TKT-0008006,2023-05-11 05:00:00,CUST-02264,Critical,Bug,Chat,AGENT-075,9.557685334435504,156.67539929682422,4,1,1.0,2
TKT-0008007,2024-04-08 14:00:00,CUST-00882,Low,Feature Request,Email,AGENT-014,23.812571734469394,14.344525022794455,2,1,1.0,0
TKT-0008008,2024-02-23 16:00:00,CUST-02820,High,Account,Email,AGENT-013,45.1578065088634,3.5831718322870447,1,0,0.0,2
TKT-0008009,2023-01-16 05:00:00,CUST-00690,High,Account,Phone,AGENT-060,11.360732799050183,,3,0,0.0,4
TKT-0008010,2024-01-05 07:00:00,CUST-02336,Medium,Bug,Chat,AGENT-092,37.85746882817505,151.83019762401062,2,1,0.0,1
TKT-0008011,2023-05-01 02:00:00,CUST-01122,Low,Technical,Phone,AGENT-022,12.542306292791249,166.0748205159517,4,1,1.0,1
TKT-0008012,2024-03-20 12:00:00,CUST-02744,High,Technical,Phone,AGENT-018,5.142364461710796,163.40792877965868,2,1,0.0,1
TKT-0008013,2024-01-08 02:00:00,CUST-02954,Critical,Account,Chat,AGENT-010,15.319723366637113,162.19168059820925,2,0,1.0,2
TKT-0008014,2023-05-31 11:00:00,CUST-02153,Critical,Billing,Chat,AGENT-006,21.017629767588137,49.82253606901696,3,1,0.0,4
TKT-0008015,2023-11-21 13:00:00,CUST-01466,Medium,Bug,Chat,AGENT-077,34.79822991966026,13.347920292223025,3,0,1.0,1
TKT-0008016,2023-04-03 07:00:00,CUST-00568,Medium,Feature Request,Phone,AGENT-028,34.29364968563189,80.69807769693327,2,1,0.0,3
TKT-0008017,2024-03-17 08:00:00,CUST-02836,Medium,Bug, Social ,AGENT-068,36.2426513329491,158.26690234501282,4,1,0.0,3
TKT-0008018,2023-12-28 02:00:00,CUST-00443,Medium,Feature Request,Phone,AGENT-040,8.930699056811322,129.5135847396696,1,0,0.0,3
TKT-0008019,2023-09-03 16:00:00,CUST-01117,Medium,Technical,Email,AGENT-006,10.243129793642874,33.032759671116246,3,0,1.0,1
TKT-0008020,2023-12-23 10:00:00,CUST-00665,,Bug,Phone,AGENT-019,6.793259181281146,139.67537151104537,1,0,1.0,1
TKT-0008021,2024-02-28 01:00:00,CUST-00830,Critical,Billing,Email,AGENT-026,4.885552576134286,150.9633242463755,2,1,0.0,3
TKT-0008022,2023-02-25 01:00:00,CUST-00916,High,Feature Request,Chat,AGENT-005,18.90357427581774,61.46888088925994,3,0,0.0,1
TKT-0008023,2023-05-11 08:00:00,CUST-02511,Low,Billing,Email,AGENT-008,46.030690855131596,,1,0,0.0,0
TKT-0008024,2023-09-01 09:00:00,CUST-00204,Medium,Billing,Phone,AGENT-051,29.577662182296894,140.96216983871517,1,0,1.0,2
TKT-0008025,2023-03-18 05:00:00,CUST-02783,Critical,Account,Phone,AGENT-054,20.910150874497205,133.92205052232728,1,1,0.0,3
TKT-0008026,2024-02-26 08:00:00,CUST-02713,Medium,Technical,Phone,AGENT-013,29.94619307282298,105.56815606369712,5,1,1.0,4
TKT-0008027,2023-03-11 19:00:00,CUST-01243,Critical,Technical,Chat,AGENT-099,44.4140019642017,18.50192183963855,4,0,0.0,1
TKT-0008028,2023-11-14 14:00:00,CUST-01211,Low,Feature Request,Phone,AGENT-026,31.735283282144803,5.062527705549656,5,1,1.0,1
TKT-0008029,2024-04-08 00:00:00,CUST-00909,Critical,Feature Request,Social,AGENT-081,1.1341722991799266,142.7938581063488,3,0,1.0,4
TKT-0008030,2024-02-03 12:00:00,CUST-00567,Medium,Feature Request,Chat,AGENT-006,45.00093104640585,140.60914528333575,2,0,1.0,0
TKT-0008031,2023-09-16 08:00:00,CUST-02766,Medium,Bug,Social,AGENT-018,29.98527702037965,52.959506303287405,1,0,,0
TKT-0008032,2023-09-04 03:00:00,CUST-01942,Critical,Billing,Chat,AGENT-059,8.395492106755528,40.65966738203859,1,0,1.0,0
TKT-0008033,2023-04-21 14:00:00,CUST-02214,Low,Feature Request,Phone,AGENT-034,38.593641554008954,55.348231644560286,2,1,0.0,3
TKT-0008034,2023-03-14 07:00:00,CUST-02907,Low,Account,Chat,AGENT-095,26.88007726063907,77.33370170938963,3,1,0.0,0
TKT-0008035,2023-11-22 04:00:00,CUST-00889,Critical,Bug,Email,AGENT-089,18.423435905590775,63.47500045001598,2,1,1.0,1
TKT-0008036,2023-05-14 09:00:00,CUST-01804,Critical,Technical,Email,AGENT-075,0.046130755381245336,,2,1,0.0,0
TKT-0008037,2023-08-23 03:00:00,CUST-02986,High,Billing,Chat,AGENT-058,23.2792028198627,150.40651833113913,2,0,1.0,4
TKT-0008038,2024-01-14 04:00:00,CUST-00864,Low,Feature Request,Phone,AGENT-008,32.0115389065366,82.44763207410253,4,0,0.0,0
TKT-0008039,2023-03-11 02:00:00,CUST-00225,High,Technical,Phone,AGENT-050,31.296365465098095,103.20704099991752,3,0,0.0,0
TKT-0008040,2023-10-22 11:00:00,CUST-01960,High,Technical,Phone,AGENT-011,35.190196992770666,62.911894630968405,1,1,0.0,2
TKT-0008041,2023-02-12 04:00:00,CUST-02103,Critical,Technical,Chat,AGENT-012,20.168426629027678,25.88849574860752,5,0,1.0,3
TKT-0008042,2023-05-28 13:00:00,CUST-02816,Critical,Billing,Chat,AGENT-082,8.827993391197383,63.8997934138013,5,1,0.0,3
TKT-0008043,2023-04-28 18:00:00,CUST-01523,Critical,Bug,Email,AGENT-012,3.081832485178923,9.883817834781613,4,1,1.0,0
TKT-0008044,2024-02-24 22:00:00,CUST-02019,Medium,Billing,Email,AGENT-018,19.57730240029933,107.17353871398156,1,0,1.0,2
TKT-0008045,2023-01-28 16:00:00,CUST-02768,Medium,Bug,Chat,AGENT-082,47.614228113004145,130.817757210368,3,1,0.0,3
TKT-0008046,2023-02-24 16:00:00,CUST-02738,Medium,Technical,Chat,AGENT-014,8.68777667989221,120.66899232069264,2,0,0.0,4
TKT-0008047,2023-01-10 13:00:00,CUST-02224,,Billing,Phone,AGENT-046,17.641648314690038,11.989493519003773,3,0,0.0,4
,2023-04-18 19:00:00,CUST-01066,Low,Feature Request,Phone,AGENT-030,33.759496461536564,17.271456839009566,4,1,1.0,4
TKT-0008049,2023-05-07 02:00:00,CUST-01560,Medium,Feature Request,Email,AGENT-034,45.5572756481744,7.435487474644367,4,1,1.0,4
TKT-0008050,2023-07-17 14:00:00,CUST-02080,Medium,Bug,Social,AGENT-049,18.507609359826176,104.60832540163156,3,1,0.0,4
TKT-0008051,2023-05-21 02:00:00,CUST-01553,High,Bug,Chat,AGENT-083,12.745425944896478,81.27813207896918,4,1,1.0,0
TKT-0008052,2024-03-14 14:00:00,CUST-02121,Medium,Technical,Phone,AGENT-080,41.62225730587045,140.45183159089623,3,0,0.0,2
TKT-0008053,2023-01-30 17:00:00,CUST-02667,High,Account,Chat,AGENT-009,31.691492468440444,102.5506782409604,3,1,0.0,4
TKT-0008054,2023-03-23 13:00:00,CUST-01754,High,Billing,Chat,AGENT-004,38.901631508480186,96.6969367351431,1,1,1.0,2
TKT-0008055,2024-04-16 22:00:00,CUST-02226,High,Feature Request,Social,AGENT-068,20.903784239914245,78.76291302976837,5,0,0.0,1
TKT-0008056,2023-01-11 00:00:00,CUST-00821,Low,Technical,Chat,AGENT-039,38.31758034737548,157.06038798695113,3,0,0.0,4
TKT-0008057,2023-08-07 10:00:00,CUST-00445,High,Technical,Email,AGENT-077,3.624176834043041,158.72350207963032,3,1,0.0,2
TKT-0008058,2023-03-05 20:00:00,CUST-01187,Critical,Technical,Phone,AGENT-018,34.65779281367494,50.42574471253036,1,1,0.0,0
TKT-0008059,2023-06-29 05:00:00,CUST-00539,Critical,Bug,Chat,AGENT-003,36.08203902373113,104.08402283387403,2,0,0.0,0
TKT-0008060,2023-10-19 14:00:00,CUST-01940,Medium,Feature Request,Phone,AGENT-079,42.63833670645251,34.03007907329988,15,0,1.0,1
TKT-0008061,2023-01-21 09:00:00,CUST-02899,Low,Technical,Email,AGENT-027,36.13394750655725,147.10934304879865,1,1,1.0,0
TKT-0008062,2023-11-14 23:00:00,CUST-02654,Medium,Technical,Chat,AGENT-079,38.057248806158626,91.50544348366573,5,1,1.0,3
TKT-0008063,2023-01-10 03:00:00,CUST-02143,High,Account,Phone,AGENT-004,39.002522613440576,166.41866484923597,1,1,0.0,1
TKT-0008064,2023-10-29 05:00:00,CUST-00659,Low,Feature Request,Phone,AGENT-027,18.74153186527441,152.6173717316248,2,1,0.0,4
TKT-0008065,2023-05-05 13:00:00,CUST-02281,Low,Feature Request,Phone,AGENT-038,37.913570059107215,29.74773771857624,2,0,1.0,0
TKT-0008066,2024-03-11 03:00:00,CUST-00628,High,Technical,Phone,AGENT-026,5.673323461498828,134.62288234918398,1,1,1.0,4
TKT-0008067,2024-04-21 10:00:00,CUST-02975,High,Account,Social,AGENT-052,39.92851346846612,135.7991508730128,2,0,1.0,3
TKT-0008068,2023-10-29 13:00:00,CUST-02128,Low,Bug,Email,AGENT-080,13.73040749005825,158.88305522611313,5,1,1.0,3
TKT-0008069,2024-04-03 23:00:00,CUST-02606,Critical,Technical,Social,AGENT-037,25.60824056936456,44.71631410833318,1,0,0.0,3
TKT-0008070,2023-02-05 05:00:00,CUST-02145,High,Bug,Social,AGENT-025,45.80021199533854,163.02748259376946,4,0,0.0,1
TKT-0008071,2023-01-10 05:00:00,CUST-02786,Low,Feature Request,Chat,AGENT-087,6.988337692911088,70.92992760246327,5,0,0.0,4
TKT-0008072,2023-07-13 20:00:00,CUST-02849,Critical,Bug,Phone,AGENT-075,19.12597495880945,148.19491982669047,5,1,0.0,2
TKT-0008073,2023-08-23 15:00:00,CUST-02855,Low,Billing,Phone,AGENT-051,15.246035994894998,47.20466444683524,2,1,1.0,3
,2024-04-25 08:00:00,CUST-00095,Critical,Technical,Social,AGENT-096,14.046139110147722,94.07801335122561,2,1,0.0,1
TKT-0008075,2023-02-10 21:00:00,CUST-00986,High,Billing,Phone,AGENT-079,31.1553253655632,9.751677037851527,3,0,0.0,0
TKT-0008076,2023-03-15 03:00:00,CUST-01134,Medium,Technical,Chat,AGENT-046,34.041585475210724,154.21803994518146,4,1,0.0,1
TKT-0008077,2023-03-09 10:00:00,CUST-00747,Low,Billing,Social,AGENT-036,15.066869664665456,54.19560061584613,4,0,1.0,2
TKT-0008078,2023-04-12 01:00:00,CUST-02865,Low,Feature Request,Phone,AGENT-003,0.580668830610783,5.291324586968164,2,1,0.0,3
TKT-0008079,2024-01-22 07:00:00,CUST-02957,Medium,Technical,Chat,AGENT-005,18.71138575153043,10.40768674526333,3,1,1.0,4
TKT-0008080,2023-11-04 18:00:00,CUST-02544,Critical,Bug,Chat,AGENT-027,0.5670923996534167,,3,0,1.0,4
TKT-0008081,2023-11-17 22:00:00,CUST-02269,Low,Feature Request,Phone,AGENT-071,24.873044912139093,85.65788549072272,1,1,1.0,4
TKT-0008082,2024-05-15 16:00:00,CUST-02618,Critical,Technical,Chat,AGENT-063,21.323662070383563,30.98845509686257,2,0,0.0,1
TKT-0008083,2023-07-05 06:00:00,CUST-00348,Low,Bug,Email,AGENT-005,4.676592931940599,9.68159415157709,2,1,1.0,1
TKT-0008084,2023-08-01 18:00:00,CUST-01947,Medium,Technical,Phone,AGENT-032,6.5618349083845064,157.62856703706493,5,0,0.0,1
TKT-0008085,2023-04-08 14:00:00,CUST-00200,Medium,Technical,Phone,AGENT-022,34.311326024746435,54.92891684577864,4,0,0.0,1
TKT-0008086,2023-11-14 21:00:00,CUST-00109,Medium,Billing,Phone,AGENT-030,41.232551936435826,97.44417279461348,5,0,1.0,3
TKT-0008087,2023-07-22 10:00:00,CUST-00023,Critical,Account,Email,AGENT-034,39.89215907232315,,3,1,0.0,2
TKT-0008088,2023-09-29 11:00:00,CUST-01147,Critical,Account,Email,AGENT-033,38.31845833159896,72.96843090762145,4,1,0.0,2
TKT-0008089,2023-10-27 06:00:00,CUST-02549,High,Feature Request,Social,AGENT-018,21.531496145964525,150.83675039139516,2,0,1.0,0
TKT-0008090,2023-06-23 09:00:00,CUST-02316,High,Billing,Phone,AGENT-060,16.599570705000566,132.6313403756027,1,1,1.0,1
TKT-0008091,2023-09-20 18:00:00,CUST-01102,Low,Feature Request,Phone,AGENT-008,18.695193400144515,125.84998501598434,5,0,0.0,3
TKT-0008092,2023-07-04 21:00:00,CUST-00694,Low,Account,Email,AGENT-022,31.365208132667675,73.32278816945846,3,1,0.0,0
TKT-0008093,2023-06-17 16:00:00,CUST-01466,Medium,Feature Request,Phone,AGENT-095,39.71323366928705,11.73972877300626,3,0,1.0,1
TKT-0008094,2024-04-15 07:00:00,CUST-02768,Critical,Bug,Email,AGENT-028,38.4560896986679,87.27811227008023,5,0,1.0,2
TKT-0008095,2024-01-16 23:00:00,CUST-00814,,Technical,Phone,AGENT-051,38.6618325679717,66.19474397274392,2,0,0.0,2
TKT-0008096,2023-01-04 01:00:00,CUST-01692,Medium,Bug,Chat,AGENT-005,34.23952956588258,70.24270627754603,5,1,0.0,4
TKT-0008097,2023-10-03 06:00:00,CUST-01175,Medium,Bug,Email,AGENT-020,35.51466702866816,52.398667470290974,1,0,1.0,4
TKT-0008098,2024-03-11 00:00:00,CUST-00592,High,Account,Social,AGENT-099,34.83056950018715,85.12827924115479,2,1,1.0,3
,2023-07-06 04:00:00,CUST-01882,High,Billing,Chat,AGENT-025,25.55763668372399,45.64698136326567,4,1,1.0,0
TKT-0008100,2023-02-28 09:00:00,CUST-01009,Low,Feature Request,Social,AGENT-065,43.54265372121945,51.7704473834325,5,1,1.0,3
TKT-0008101,2024-04-11 00:00:00,CUST-00207,Medium,Bug,Email,AGENT-010,8.469541999720924,16.136159587109695,3,1,0.0,1
TKT-0008102,2023-07-10 10:00:00,CUST-01999,Critical,Account,Chat,AGENT-063,27.604626579129892,158.60011493150168,2,0,0.0,1
TKT-0008103,2023-10-17 03:00:00,CUST-02838,Medium,Bug,Phone,AGENT-073,20.56105001675835,57.83945155731378,4,0,0.0,1
TKT-0008104,2023-09-21 06:00:00,CUST-00905,Critical,Bug,Phone,AGENT-053,30.797011260579417,116.21357571383717,1,1,0.0,1
TKT-0008105,2024-04-10 00:00:00,CUST-01077,Low,Billing,Social,AGENT-019,12.042514213122342,149.4933819573806,5,0,0.0,2
TKT-0008106,2024-05-09 03:00:00,CUST-01085,Critical,Billing,Email,AGENT-048,37.737572576789155,100.55642063519137,5,1,0.0,3
TKT-0008107,2023-08-09 23:00:00,CUST-02191,High,Billing,Email,AGENT-074,30.818141993981254,13.11472701433155,5,1,1.0,4
TKT-0008108,2023-07-18 15:00:00,CUST-02905,Medium,Technical,Chat,AGENT-071,23.591685479313995,159.3366057357235,1,1,0.0,2
TKT-0008109,2023-01-07 23:00:00,CUST-00192,Critical,Bug,Chat,AGENT-059,40.803517009668525,129.62041846238395,2,1,1.0,2
TKT-0008110,2023-02-25 01:00:00,CUST-02985,Medium,Technical,Chat,AGENT-090,39.80394313037796,154.57943019857606,4,1,0.0,4
TKT-0008111,2024-03-02 14:00:00,CUST-01369,High,Technical,Chat,AGENT-073,10.73221829279931,62.72628399707638,5,0,1.0,1
TKT-0008112,2023-12-17 06:00:00,CUST-01985,Critical,Feature Request,Social,AGENT-069,31.40004362676072,,1,1,1.0,2
TKT-0008113,2023-04-30 21:00:00,CUST-00012,High,Billing,Social,AGENT-095,22.951254966541548,101.56735403839234,1,1,1.0,4
TKT-0008114,2024-03-01 14:00:00,CUST-00194,High,Technical,Social,AGENT-072,18.351392891507537,45.01070890614175,4,1,0.0,0
TKT-0008115,2023-02-19 19:00:00,CUST-00552,Critical,Billing,Social,AGENT-059,13.439563231318347,59.49395476734242,4,1,0.0,4
TKT-0008116,2023-06-01 23:00:00,CUST-00445,High,Technical,Phone,AGENT-055,35.46845416260625,52.56475456860734,5,1,1.0,0
TKT-0008117,2023-09-27 16:00:00,CUST-01453,Low,Feature Request,Phone,AGENT-073,8.450530108115158,104.25071799485316,5,0,1.0,3
TKT-0008118,2023-03-14 13:00:00,CUST-02761,Critical,Technical,Email,AGENT-036,25.053921569166608,142.72560847620056,1,1,0.0,1
TKT-0008119,2023-07-22 19:00:00,CUST-02564,Critical,Billing,Chat,AGENT-053,33.59878100431855,12.33128106504922,4,1,1.0,2
TKT-0008120,2024-05-08 14:00:00,CUST-02686,Critical,Bug,Chat,AGENT-051,26.01942578934453,38.895136577293435,5,1,1.0,3
TKT-0008121,2023-01-26 16:00:00,CUST-01187,Medium,Billing,Chat,AGENT-037,33.85403892246974,131.55521995563797,4,1,0.0,0
TKT-0008122,2024-03-28 05:00:00,CUST-02773,Medium,Technical,Chat,AGENT-012,20.70046312482873,160.982522354078,3,1,0.0,4
TKT-0008123,2023-05-30 06:00:00,CUST-02919,Medium,Feature Request,Social,AGENT-029,33.5338870546469,154.63243566646798,1,1,,4
TKT-0008124,2023-07-04 11:00:00,CUST-00949,Medium,Feature Request,Chat,AGENT-096,34.28968310206632,122.73396586524872,5,1,1.0,2
TKT-0008125,2023-08-28 17:00:00,CUST-02673,Low,Feature Request,Phone,AGENT-096,36.92164671162136,5.958236899084464,3,0,0.0,4
TKT-0008126,2023-04-27 22:00:00,CUST-01985,Medium,Feature Request,Phone,AGENT-053,45.21042645025285,131.7376323244656,2,0,0.0,0
TKT-0008127,2023-07-25 07:00:00,CUST-00316,Critical,Bug,Email,AGENT-008,8.526822137970711,81.52639798673033,5,0,0.0,2
TKT-0008128,2024-04-20 17:00:00,CUST-02544,Medium,Billing,Social,AGENT-016,42.72356738089453,38.43453282111457,5,0,1.0,3
TKT-0008129,2023-06-18 14:00:00,CUST-02556,High,Account,Email,AGENT-017,44.67349217314663,27.673268565967298,1,0,1.0,2
TKT-0008130,2023-07-26 11:00:00,CUST-00383,Critical,Billing,Chat,AGENT-090,34.5988999694067,115.64751766410882,5,0,0.0,1
TKT-0008131,2023-03-29 07:00:00,CUST-00189,Medium,Account,Chat,AGENT-045,6.637481391587489,107.80302919077856,5,0,1.0,2
TKT-0008132,2023-10-12 00:00:00,CUST-02698,Critical,Account,Social,AGENT-004,15.991849036523073,15.976367771725386,1,0,1.0,4
TKT-0008133,2023-02-14 17:00:00,CUST-02931,Low,Billing,Social,AGENT-002,12.808108225592969,,3,0,1.0,4
TKT-0008134,2023-04-24 13:00:00,CUST-02639,Critical,Feature Request,Email,AGENT-058,42.2338037065831,66.1710200179879,2,1,0.0,1
,2023-11-11 14:00:00,CUST-02600,Critical,Billing,Email,AGENT-005,10.547784556119009,60.589579576141034,3,1,1.0,1
TKT-0008136,2023-11-12 03:00:00,CUST-02051,Medium,Account,Email,AGENT-077,33.18464422372292,161.92648309722006,2,0,1.0,2
TKT-0008137,2023-05-01 10:00:00,CUST-00420,High,Technical,Social,AGENT-027,28.111706554732244,123.28067266360164,1,0,1.0,1
TKT-0008138,2023-05-12 21:00:00,CUST-01714,Critical,Feature Request,Phone,AGENT-084,34.3173691425705,68.14738230548932,3,0,0.0,2
TKT-0008139,2023-01-02 06:00:00,CUST-01083,,Billing,Email,AGENT-051,15.82249447300252,72.0044813842757,5,0,,2
TKT-0008140,2023-12-14 00:00:00,CUST-00503,High,Account,Phone,AGENT-072,8.979674022792423,156.4444141496805,2,1,1.0,3
TKT-0008141,2024-03-20 09:00:00,CUST-00545,Low,Billing,Social,AGENT-024,17.724765546194625,90.16077273569412,2,1,1.0,2
TKT-0008142,2023-11-07 02:00:00,CUST-02706,Low,Bug,Chat,AGENT-056,40.247516259330126,44.094829318607445,2,0,0.0,2
TKT-0008143,2023-02-26 04:00:00,CUST-00079,Critical,Feature Request,Chat,AGENT-007,10.640970708716054,65.3716935727487,1,1,1.0,0
TKT-0008144,2023-01-31 08:00:00,CUST-02905,Low,Feature Request,Social,AGENT-074,18.850795321823206,47.21332882577663,3,1,0.0,4
TKT-0008145,2023-12-09 01:00:00,CUST-02614,High,Billing,Phone,AGENT-056,33.00135359794227,149.3303127734811,2,0,1.0,2
TKT-0008146,2024-02-29 05:00:00,CUST-00726,Critical,Account,Email,AGENT-068,43.29840565083199,115.68773362792892,5,0,0.0,2
TKT-0008147,2023-11-07 08:00:00,CUST-01092,Low,Feature Request,Email,AGENT-011,47.3122225788663,,3,0,0.0,1
TKT-0008148,2023-08-06 14:00:00,CUST-01656,Critical,Feature Request,Social,AGENT-092,4.984118106322104,74.44749719532061,2,1,1.0,4
TKT-0008149,2023-12-05 06:00:00,CUST-01718,Critical,Bug,Chat,AGENT-091,27.762992244241048,146.87209633167757,1,0,0.0,3
TKT-0008150,2023-09-15 02:00:00,CUST-00325,Critical,Account,Chat,AGENT-021,38.41581883593773,147.88723071130346,3,1,1.0,0
TKT-0008151,2024-05-10 12:00:00,CUST-00448,Low,Technical,Chat,AGENT-070,34.46790856070231,130.92326718154425,3,0,1.0,0
TKT-0008152,2024-03-08 03:00:00,CUST-02044,,Billing,Chat,AGENT-058,26.07350525572084,158.79939259486247,5,1,0.0,2
TKT-0008153,2024-03-21 21:00:00,CUST-00458,High,Feature Request,Phone,AGENT-024,28.351313201702546,107.3914284825255,1,1,1.0,0
TKT-0008154,2023-02-22 06:00:00,CUST-02497,Critical,Feature Request,Chat,AGENT-049,39.30612907728115,58.275109745539964,4,0,0.0,3
TKT-0008155,2023-02-13 18:00:00,CUST-02829,Low,Account,Phone,AGENT-065,38.940537443938254,110.86926494447376,4,1,0.0,1
TKT-0008156,2024-05-05 00:00:00,CUST-02407,High,Technical,Email,AGENT-093,6.664076239069603,143.14021578812506,4,1,1.0,3
TKT-0008157,2023-04-11 11:00:00,CUST-01043,Low,Billing,Chat,AGENT-019,47.26370741945259,113.92903146258145,1,1,0.0,1
TKT-0008158,2023-02-18 14:00:00,CUST-01604,High,Account,Chat,AGENT-016,2.7273704245698784,163.07584364415843,4,1,1.0,3
TKT-0008159,2023-04-05 04:00:00,CUST-02411,Medium,Bug,Social,AGENT-021,7.028554043302451,96.21459624914537,5,0,1.0,2
TKT-0008160,2024-04-28 12:00:00,CUST-01845,Critical,Technical,Email,AGENT-038,22.641240969125782,6.43963244525371,2,0,0.0,1
TKT-0008161,2024-02-21 00:00:00,CUST-01935,Low,Technical,Email,AGENT-002,44.89961189938224,122.91467463255908,5,0,0.0,0
TKT-0008162,2024-02-08 09:00:00,CUST-00790,High,Account,Phone,AGENT-030,33.90554726382173,82.65838591687549,3,0,1.0,3
TKT-0008163,2024-02-21 01:00:00,CUST-00816,Medium,Feature Request,Phone,AGENT-068,2.054337464181181,164.51733832176063,5,1,0.0,2
TKT-0008164,2023-01-09 04:00:00,CUST-01853,Low,Bug,Phone,AGENT-055,44.712369067820916,123.17331577661172,3,1,1.0,0
