return_id,order_id,return_date,customer_id,product_id,category,return_reason,refund_amount,return_shipping_cost,days_to_return,is_fraudulent,customer_rating_after_return
RET-005524,ORD-007944,2024-02-03,CUST-00975,PROD-0093,Beauty,Defective,26.787564832862387,64.36207681376585,25,0,1.0
RET-005525,ORD-002764,2022-09-16,CUST-01261,PROD-0034,Electronics,Changed Mind,189.2449283419803,78.6582050525418,2,0,5.0
RET-005526,ORD-006211,2024-02-20,CUST-01235,PROD-0162,Clothing,Wrong Item,1799.692983496411,87.92860327555894,27,0,2.0
RET-005527,ORD-003460,2023-11-10,CUST-01036,PROD-0355,Beauty,Defective,1587.0662557860865,38.30731115680205,1,0,4.0
RET-005528,ORD-006567,2022-08-03,CUST-01489,PROD-0164,Electronics,Wrong Item,1013.5406462764367,60.91849848687233,25,0,4.0
RET-005529,ORD-002978,2022-09-11,CUST-01620,PROD-0287,Beauty,Defective,784.33152946696,55.81815297312519,7,0,1.0
RET-005530,ORD-003428,2023-10-11,CUST-00018,PROD-0068,Beauty,Wrong Item,1132.3671213649436,74.52403286187386,15,0,3.0
RET-005531,ORD-000629,2023-11-18,CUST-01945,PROD-0446,Clothing,Wrong Item,755.7874522355331,41.72440752106517,6,0,4.0
RET-005532,ORD-000213,2022-06-16,CUST-01853,PROD-0311,Clothing,Wrong Item,347.7135752327459,91.26003908278862,17,0,5.0
RET-005533,ORD-007885,2023-02-22,CUST-01141,PROD-0045,Beauty,Changed Mind,1291.0757376182312,86.37707174767768,0,0,1.0
RET-005534,ORD-002504,2022-07-15,CUST-01526,,Home,Size Issue,546.128978871259,28.068649000816393,20,0,4.0
RET-005535,ORD-007899,2023-09-11,CUST-01685,PROD-0118,Electronics,Not as Described,1798.8040235404906,52.402360494104,6,0,2.0
RET-005536,ORD-007662,2023-03-21,CUST-01161,PROD-0066,Home,Defective,796.8352673644863,81.35998230075461,14,0,2.0
RET-005537,ORD-002320,2024-04-15,CUST-01715,PROD-0073,Beauty,Wrong Item,746.4239102404644,33.2920561730337,29,1,4.0
RET-005538,ORD-009602,2024-02-08,CUST-01805,PROD-0326,Electronics,Size Issue,992.8551277848213,57.788713366275445,21,1,3.0
RET-005539,ORD-008710,2022-06-01,CUST-00301,PROD-0329,Clothing,Not as Described,1459.7669553709004,78.36971979725713,6,0,1.0
RET-005540,ORD-005714,2023-03-11,CUST-01266,PROD-0061,Electronics,Wrong Item,870.8234436046963,62.99663980897973,19,1,1.0
RET-005541,,2022-07-05,CUST-01741,PROD-0304,Electronics,Defective,1687.5655779537308,9.290743045627314,21,0,4.0
RET-005542,ORD-001198,2024-02-21,CUST-00013,PROD-0198,Electronics,Not as Described,1299.2832857004482,63.582322512472466,28,1,4.0
RET-005543,ORD-006999,2023-12-02,CUST-00023,PROD-0493,Clothing,Defective,1258.1124105797014,29.42779888254202,6,1,5.0
RET-005544,ORD-008803,2022-07-27,CUST-01320,PROD-0058,Electronics,Not as Described,564.9717328024981,94.43324670169953,4,1,5.0
RET-005545,ORD-008123,2022-08-14,CUST-01539,PROD-0218,Clothing,Defective,816.7054364650567,93.34752669572511,10,0,1.0
RET-005546,ORD-000425,2024-03-04,CUST-01006,PROD-0414,Beauty,Not as Described,1031.8798484272502,28.344776807713103,15,0,4.0
RET-005547,ORD-006809,2023-05-05,CUST-01293,PROD-0359,Clothing,Defective,321.1389113565424,41.247647213971085,20,0,3.0
RET-005548,ORD-004693,2023-04-11,CUST-00892,PROD-0106,Home,Defective,1608.4161803679676,64.09373616143093,4,1,3.0
RET-005549,ORD-004998,2023-08-30,CUST-01766,PROD-0385,Home,Wrong Item,152.75148106343318,20.042438921818885,27,0,2.0
RET-005550,ORD-009122,2023-10-17,CUST-00374,,Home,Defective,1085.5172200532954,0.04219113427161858,10,1,2.0
RET-005551,ORD-009021,2022-08-20,CUST-01667,PROD-0260,Electronics,Changed Mind,1383.636426609634,29.045535837550386,22,0,5.0
RET-005552,ORD-000970,2024-01-16,CUST-01117,PROD-0265,Electronics,Size Issue,1704.2913057854416,12.309136914303808,14,0,4.0
RET-005553,ORD-001408,2023-03-22,CUST-01304,PROD-0009,Home,Wrong Item,1479.2653273003561,14.994183407490391,9,0,3.0
RET-005554,ORD-008208,2022-06-04,CUST-01834,,Clothing,Size Issue,1516.2248178978257,29.039574247518583,15,1,2.0
RET-005555,ORD-006900,2022-11-12,CUST-01210,PROD-0204,Clothing,Not as Described,279.0700307581417,143.30650750141504,17,1,1.0
RET-005556,ORD-000800,2023-03-26,CUST-01835,PROD-0307,Clothing,Not as Described,1315.9852005512819,177.80369960247356,27,1,2.0
RET-005557,ORD-005138,,CUST-01849,PROD-0210,Clothing,Defective,1612.9998134296661,15.004027826323451,11,1,5.0
RET-005558,ORD-006162,2022-07-12,CUST-00315,PROD-0231,Electronics,Not as Described,1149.740708297309,52.33503783913114,11,0,2.0
RET-005559,ORD-003223,2023-12-12,CUST-01417,PROD-0426,Clothing,Wrong Item,1183.9235706531836,95.05434677779078,3,0,4.0
RET-005560,ORD-006494,2024-02-21,CUST-00579,,Home,Changed Mind,1314.5518614632856,7.016160993389542,3,0,4.0
RET-005561,ORD-002033,2023-01-20,CUST-01893,PROD-0173,Electronics,Wrong Item,1865.1441985517056,2.158666151011601,26,0,4.0
RET-005562,ORD-001300,2023-09-10,CUST-01716,PROD-0451,Beauty,Defective,1959.5582671062034,66.339489448632,25,0,1.0
RET-005563,ORD-002879,2022-12-11,CUST-00647,PROD-0417,Beauty,Size Issue,1090.0249853940632,10.395483127794103,13,0,4.0
RET-005564,,,CUST-00379,PROD-0151,Clothing,Wrong Item,380.4997229579834,3.641792451074266,4,0,1.0
RET-005565,ORD-002581,2024-04-04,CUST-00567,PROD-0356,Beauty,Not as Described,1372.3421134331336,48.64423364925303,12,0,5.0
RET-005566,ORD-008319,2023-12-27,CUST-00421,PROD-0496,Beauty,Not as Described,1856.006702003991,2.505804479719409,24,0,3.0
RET-005567,ORD-009097,2022-06-04,CUST-01008,PROD-0207,Home,Defective,1491.7100885760462,13.463160512359106,20,0,1.0
RET-005568,ORD-004302,2023-03-17,CUST-01262,PROD-0158,Electronics,Defective,1774.9251928161611,52.37713011727325,16,0,4.0
RET-005569,ORD-001404,2023-05-11,CUST-01421,PROD-0054,Electronics,Wrong Item,1232.8448153423737,16.074471859341365,10,0,5.0
RET-005570,ORD-003445,2024-02-26,CUST-01555,PROD-0281,Home,Changed Mind,1309.62003445041,59.831178684994335,18,0,4.0
RET-005571,ORD-001075,2023-11-12,CUST-00056,PROD-0316,Electronics,Defective,1098.893796313245,98.48341809107379,10,1,2.0
RET-005572,ORD-006998,2024-02-12,CUST-00006,PROD-0171,Electronics,Changed Mind,1430.8939256374852,20.1734077547314,21,0,5.0
RET-005573,,2023-09-16,CUST-00508,PROD-0490,Electronics,Wrong Item,475.17368452303,99.62595109786037,18,1,5.0
RET-005574,ORD-005625,2023-07-21,CUST-01032,PROD-0362,Home,Wrong Item,1682.204977082403,62.624283237253806,20,0,1.0
RET-005575,ORD-004894,2022-10-23,CUST-01822,PROD-0194,Beauty,Defective,426.63501854919645,62.376793747775835,23,0,5.0
RET-005576,ORD-005024,2022-10-25,CUST-00834,PROD-0189,Home,Not as Described,484.8109608683495,92.03191001330482,6,1,4.0
RET-005577,ORD-006516,2022-08-17,CUST-00646,,Beauty,Defective,797.5098156102381,64.89074785552789,6,0,5.0
RET-005578,ORD-006966,2022-11-16,CUST-01827,PROD-0119,Electronics,Defective,1594.1500997480011,13.321818656840655,22,0,2.0
RET-005579,ORD-002004,2024-03-27,CUST-00671,PROD-0028,Electronics,Defective,768.7056381630065,96.00453608928888,11,0,1.0
RET-005580,ORD-007418,2022-09-13,CUST-00340,PROD-0468,Home,Changed Mind,497.6642183986465,14.52021266815784,6,0,1.0
RET-005581,ORD-004368,2023-04-11,CUST-01002,PROD-0454,Electronics,Size Issue,184.61891849841106,72.74689383498618,1,0,3.0
RET-005582,ORD-006671,2023-03-27,CUST-01248,PROD-0129,Clothing,Not as Described,257.96932498785577,22.755043153561914,12,0,4.0
RET-005583,ORD-007426,2022-09-12,CUST-00983,PROD-0398,Electronics,Wrong Item,1874.8525432566883,20.76126977161169,27,0,1.0
RET-005584,ORD-005040,2022-07-12,CUST-00210,PROD-0130,Beauty,Defective,1699.8104442741771,66.41401594467365,7,0,1.0
RET-005585,ORD-007446,2023-03-14,CUST-00547,PROD-0260,Beauty,Size Issue,55.04394405976981,41.279829119378405,17,1,5.0
RET-005586,ORD-004414,2024-03-30,CUST-00588,PROD-0490,Electronics,Wrong Item,596.8173865974219,56.986487830219744,22,0,3.0
RET-005587,ORD-003696,2024-01-16,CUST-01513,PROD-0200,Home,Not as Described,550.1495006175663,79.74795785980858,9,0,3.0
RET-005588,ORD-001014,2024-01-28,CUST-01632,PROD-0317,Home,Defective,961.4597006405113,84.2040765611765,6,1,2.0
RET-005589,ORD-005525,2022-11-18,CUST-01606,PROD-0266,Electronics,Changed Mind,986.6153909157192,0.1627812704447673,17,0,5.0
RET-005590,ORD-001138,2024-03-21,CUST-01728,PROD-0280,Beauty,Changed Mind,551.058083926473,49.41671467570301,17,0,3.0
RET-005591,ORD-008171,2023-12-22,CUST-01038,PROD-0336,Home,Not as Described,199.5362142592442,33.318940685951006,9,0,4.0
RET-005592,ORD-007160,2023-06-03,CUST-00016,PROD-0133,Clothing,Size Issue,597.1525484984627,5.892525917406433,29,0,5.0
RET-005593,ORD-004287,2023-08-30,CUST-00384,PROD-0410,Home,Not as Described,232.53835606704837,73.2532356084871,0,0,4.0
RET-005594,ORD-007117,,CUST-01603,PROD-0045,Home,Not as Described,370.2662157986275,31.16556800822874,24,0,2.0
RET-005595,ORD-007217,2024-02-29,CUST-01415,PROD-0043,Clothing,Not as Described,1521.3481068433885,12.594562187947512,13,0,3.0
RET-005596,ORD-008828,2023-12-27,CUST-01063,PROD-0215,Electronics,Changed Mind,317.9286134168797,4.98273053448478,3,0,2.0
RET-005597,ORD-004478,2024-03-24,CUST-01609,PROD-0276,Home,Wrong Item,444.3998092844098,10.03461302539812,5,0,2.0
RET-005598,ORD-001501,2022-09-29,CUST-01548,PROD-0346,Home,Wrong Item,1638.6190858150799,75.29059380450576,28,1,4.0
RET-005599,ORD-003883,2022-08-16,CUST-01632,PROD-0152,Electronics,Changed Mind,1939.145037012982,71.4794742657227,15,0,3.0
RET-005600,ORD-005647,2022-12-23,CUST-00982,PROD-0095,Clothing,Not as Described,1785.5114812832933,50.40125218958295,14,1,3.0
RET-005601,ORD-008514,2023-02-26,CUST-01791,PROD-0182,Beauty,Not as Described,282.3904351276335,98.73232025129269,19,0,3.0
RET-005602,ORD-002928,2022-10-16,CUST-00776,PROD-0185,Home,Wrong Item,1433.2209201508965,33.28303111823744,9,0,1.0
RET-005603,ORD-000602,2023-10-14,CUST-01932,PROD-0424,Beauty,Size Issue,1772.7152008001694,0.5306095001226918,25,0,3.0
RET-005604,ORD-005718,2023-04-26,CUST-00098,PROD-0025,Clothing,Defective,615.080483301147,55.71938835274558,15,0,3.0
RET-005605,ORD-007195,2023-07-28,CUST-00305,PROD-0125,Home,Wrong Item,1370.5485365257373,43.48876992185462,19,0,
RET-005606,ORD-001960,2023-08-02,CUST-01701,,Home,Not as Described,25.01946373480186,54.75541421040585,17,0,2.0
RET-005607,ORD-004522,2023-01-11,CUST-00893,PROD-0340,Home,Size Issue,164.75018186093695,50.712175311661866,9,0,2.0
RET-005608,ORD-006913,2022-08-10,CUST-00557,PROD-0460,Beauty,Wrong Item,1574.8667966875364,22.70172620071127,20,1,1.0
RET-005609,ORD-008146,2022-10-31,CUST-01570,PROD-0277,Electronics,Changed Mind,1944.5943044076505,31.800701622752637,4,0,4.0
RET-005610,ORD-002032,2023-07-19,CUST-01063,PROD-0069,Clothing,Changed Mind,454.7773509223243,78.11765564756463,26,1,4.0
RET-005611,ORD-003031,2023-10-01,CUST-00082,PROD-0449,Home,Defective,129.48852921134625,61.999039885406674,0,0,5.0
RET-005612,ORD-002176,2023-06-13,CUST-00006,PROD-0436,Beauty,Not as Described,1739.2556725427555,35.9091090709825,0,0,1.0
RET-005613,ORD-007964,2023-09-14,CUST-00607,PROD-0184,Electronics,Changed Mind,1991.7107833299676,79.26750156004314,29,0,1.0
RET-005614,ORD-005674,2024-04-06,CUST-00116,PROD-0267,Beauty,Not as Described,509.96905570165325,74.5957428904641,11,1,4.0
RET-005615,ORD-002211,,CUST-01841,PROD-0346,Clothing,Changed Mind,1541.9485799737545,25.452525619230403,0,1,4.0
RET-005616,ORD-002133,2023-11-09,CUST-01823,PROD-0393,Clothing,Wrong Item,1947.2474436353957,41.3027632891587,28,0,5.0
RET-005617,ORD-007399,2024-04-04,CUST-00398,PROD-0298,Home,Defective,415.8938718021079,81.77870420598404,14,0,3.0
RET-005618,ORD-000390,2022-12-13,CUST-01001,PROD-0203,Clothing,Changed Mind,1489.1218413529089,66.78575124860986,12,0,5.0
RET-005619,ORD-001208,2023-08-11,CUST-01202,PROD-0074,Beauty,Not as Described,330.23822091132683,36.14112789202791,29,1,2.0
RET-005620,ORD-006229,2023-06-30,CUST-01464,PROD-0331,Electronics,Defective,1852.4239186314928,61.11435503030434,6,0,1.0
RET-005621,ORD-006009,2023-07-29,CUST-00633,,Home,Not as Described,1126.1621176207202,44.94818830235807,2,0,5.0
RET-005622,ORD-000092,2022-11-06,CUST-01149,PROD-0103,Home,Defective,868.0565138022764,13.501150423280894,27,0,2.0
RET-005623,ORD-003823,2022-06-22,CUST-00218,PROD-0154,Electronics,Wrong Item,1204.4212133858298,30.338261645942577,19,0,4.0
RET-005624,ORD-008779,2023-02-24,CUST-00710,PROD-0140,Clothing,Not as Described,1939.1243449070716,10.047560318040382,13,0,3.0
RET-005625,ORD-006258,2022-08-24,CUST-00802,PROD-0256,Home,Wrong Item,1496.3496857763362,38.68822009426448,12,0,1.0
RET-005626,ORD-009270,2022-06-09,CUST-01600,PROD-0222,Beauty,Size Issue,1935.119100579234,47.70141293102247,18,0,4.0
RET-005627,ORD-000794,2022-07-17,CUST-00571,PROD-0491,Clothing,Changed Mind,624.9010546489204,76.3834611080959,11,1,4.0
RET-005628,ORD-002014,2023-03-02,CUST-00891,PROD-0223,Home,Wrong Item,1131.4015826274756,57.560857166119106,13,0,5.0
RET-005629,ORD-005024,2022-10-06,CUST-01050,PROD-0209,Home,Wrong Item,1620.0639096157563,64.52848916835562,12,0,5.0
RET-005630,ORD-006748,2024-02-22,CUST-01186,PROD-0254,Electronics,Size Issue,1965.179543135226,76.17776412841178,7,0,3.0
RET-005631,,2023-01-07,CUST-00749,PROD-0295,Home,Size Issue,1579.7084645583536,57.30055269779477,7,0,1.0
RET-005632,ORD-002589,2022-09-22,CUST-00508,PROD-0370,Home,Defective,1414.6863136441227,22.19674847274904,9,0,4.0
RET-005633,ORD-005285,,CUST-01471,PROD-0307,Home,Defective,1606.308468440629,454.14494286500985,21,0,2.0
RET-005634,ORD-007936,2023-07-29,CUST-00072,,Beauty,Not as Described,89.31434424135882,1.1068771136420352,11,0,1.0
RET-005635,ORD-005893,2024-01-05,CUST-00156,PROD-0410,Home,Size Issue,728.2347230896643,47.492092328005974,6,1,
RET-005636,ORD-009512,2023-06-15,CUST-01686,PROD-0106,Beauty,Changed Mind,1624.5322761499945,91.84671927777194,16,0,5.0
RET-005637,ORD-009325,2023-08-11,CUST-01071,PROD-0500,Clothing,Changed Mind,1993.178268769234,93.46403426212379,4,1,5.0
RET-005638,ORD-003031,2024-01-31,CUST-01510,PROD-0351,Clothing,Wrong Item,1877.6970637947506,47.55237228879945,8,0,4.0
RET-005639,ORD-002365,2023-07-04,CUST-00335,PROD-0008,Beauty,Size Issue,1899.713319897799,42.32365101592095,11,0,4.0
RET-005640,ORD-009772,2024-02-21,CUST-01222,PROD-0272,Electronics,Wrong Item,209.1924639326157,68.38204183335978,26,0,3.0
RET-005641,ORD-002066,2022-08-12,CUST-00905,PROD-0021,Home,Changed Mind,1717.7069381201081,51.864409129306786,16,0,1.0
RET-005642,ORD-006213,2023-11-25,CUST-00980,PROD-0357,Home,Changed Mind,1465.3657812579247,85.50237466754173,12,0,4.0
RET-005643,ORD-007056,2022-12-27,CUST-00070,PROD-0434,Home,Size Issue,126.04537793524283,49.304137942596206,10,0,1.0
RET-005644,ORD-002467,2023-12-01,CUST-00153,,Electronics,Not as Described,1654.2372028579107,30.051481344378452,23,1,4.0
RET-005645,ORD-003846,2022-12-08,CUST-01811,PROD-0094,Clothing,Not as Described,1303.7844162698805,67.2042016818248,10,0,5.0
RET-005646,ORD-006533,2022-11-16,CUST-01197,PROD-0253,Electronics,Changed Mind,1835.1774208538538,43.11411853209846,0,0,2.0
RET-005647,ORD-000405,2022-08-19,CUST-01015,PROD-0092,Beauty,Defective,459.45067107304726,22.680271455870514,15,0,4.0
RET-005648,ORD-007867,2023-08-13,CUST-00590,PROD-0257,Electronics,Changed Mind,1573.6097236397347,8.799800436173577,7,0,5.0
RET-005649,ORD-005295,2024-03-26,CUST-00745,PROD-0242,Beauty,Size Issue,793.2629794931077,64.74099570957502,21,0,3.0
RET-005650,ORD-003030,2023-08-23,CUST-01056,PROD-0031,Electronics,Not as Described,62.96579762303879,93.24760031413896,26,1,3.0
RET-005651,ORD-004037,2024-03-30,CUST-01790,PROD-0334,Beauty,Wrong Item,112.43758774007838,14.20748387435441,10,0,3.0
RET-005652,ORD-007995,2024-04-24,CUST-00881,PROD-0066,Home,Wrong Item,1938.6897901862906,67.8276818590857,9,0,1.0
RET-005653,ORD-002204,2024-01-10,CUST-00340,PROD-0245,Electronics,Size Issue,89.83519085311642,58.464862752993554,5,0,1.0
RET-005654,ORD-006557,2022-08-25,CUST-01921,PROD-0251,Clothing,Not as Described,643.3270406911427,56.1114146171956,29,1,5.0
RET-005655,ORD-008776,2023-03-04,CUST-01370,PROD-0020,Clothing,Defective,1972.417659996833,45.192832964449224,19,0,4.0
RET-005656,ORD-000842,2022-09-08,CUST-00822,PROD-0275,Clothing,Size Issue,620.6503965494438,45.199615501722114,3,0,2.0
RET-005657,ORD-004960,2023-10-24,CUST-00018,PROD-0418,Beauty,Size Issue,1253.7802059943335,3.720239711297557,8,0,2.0
RET-005658,ORD-008903,2024-04-01,CUST-01110,PROD-0495,Beauty,Wrong Item,374.3324901747586,1.6963805304753943,10,1,4.0
RET-005659,ORD-002490,2022-07-05,CUST-01369,PROD-0097,Clothing,Changed Mind,1519.6121317136092,14.4881824132304,10,1,5.0
RET-005660,ORD-000075,2024-02-27,CUST-01113,PROD-0341,Beauty,Size Issue,1015.7401643434458,23.977038653134642,25,0,4.0
RET-005661,ORD-003848,2022-08-04,CUST-01502,PROD-0041,Home,Defective,1986.390176823424,69.48853037362007,26,0,2.0
RET-005662,ORD-004951,2023-08-25,CUST-01415,PROD-0397,Beauty,Not as Described,1268.9659909562686,74.62331173039097,2,0,3.0
RET-005663,ORD-000668,2023-07-26,CUST-01824,PROD-0291,Home,Wrong Item,980.97164728516,5.72004890658434,20,1,3.0
RET-005664,ORD-002016,2022-06-15,CUST-01340,PROD-0393,Electronics,Not as Described,566.6953303800251,35.603577521776806,23,0,5.0
RET-005665,,2022-09-23,CUST-00846,PROD-0002,Beauty,Size Issue,1205.06603011625,80.78000267165685,28,0,5.0
RET-005666,ORD-005709,2023-03-01,CUST-00407,PROD-0061,Home,Changed Mind,716.1587116174239,48.747285247340024,20,0,5.0
RET-005667,ORD-002917,2023-08-08,CUST-01183,PROD-0334,Beauty,Not as Described,1110.1965438789102,2.5022072278325203,21,0,1.0
RET-005668,ORD-007057,2022-09-19,CUST-00277,PROD-0001,Home,Changed Mind,1678.6999066052658,56.11834127243771,9,0,2.0
RET-005669,ORD-006277,2023-04-08,CUST-01428,PROD-0125,Electronics,Size Issue,371.50543425753466,24.78731498099227,23,0,3.0
RET-005670,ORD-003648,2023-03-06,CUST-00595,PROD-0434,Beauty,Size Issue,1215.693451951512,85.9365380392995,22,0,5.0
RET-005671,ORD-009169,2022-09-19,CUST-00120,PROD-0069,Clothing,Changed Mind,1068.6528131987504,223.98092563574696,12,0,4.0
RET-005672,ORD-005928,2024-04-22,CUST-01882,PROD-0378,Home,Defective,1701.6339762341036,34.41636379209765,27,0,2.0
RET-005673,ORD-002946,2022-11-29,CUST-00103,PROD-0132,Beauty,Defective,547.1409116267912,82.95934989556912,26,1,3.0
RET-005674,ORD-003419,2024-01-03,CUST-01088,PROD-0204,Electronics,Size Issue,1915.9471437157106,92.08985046096508,24,0,4.0
RET-005675,ORD-000877,2024-02-01,CUST-00775,PROD-0315,Electronics,Size Issue,1132.5325146111563,7.0109476524655605,28,1,2.0
RET-005676,ORD-009743,2023-11-28,CUST-01760,PROD-0134,Beauty,Defective,1209.7504253353345,63.89382517535424,28,0,3.0
RET-005677,ORD-001519,2022-07-24,CUST-00490,PROD-0035,Beauty,Defective,1802.0081958541891,8.21710066739032,25,0,3.0
RET-005678,ORD-009620,2022-09-22,CUST-00871,PROD-0117,Beauty,Defective,1442.6213160281127,46.70452893539733,21,1,4.0
RET-005679,ORD-000941,2022-10-19,CUST-00963,PROD-0136,Home,Changed Mind,24.03649411330526,3.8858454036093004,13,0,5.0
RET-005680,ORD-003191,2023-09-21,CUST-00896,,Electronics,Defective,1671.344012614135,21.357474567957844,7,0,4.0
RET-005681,ORD-003634,2022-06-07,CUST-00999,PROD-0240,Beauty,Wrong Item,1200.804908347026,70.59629599658459,28,0,1.0
RET-005682,ORD-009012,2022-08-09,CUST-01508,PROD-0288,Clothing,Changed Mind,692.9639681118201,14.481665732093651,8,1,
RET-005683,ORD-001727,2023-03-18,CUST-00727,PROD-0289,Beauty,Defective,1964.2165722977015,49.32587893044703,21,1,3.0
RET-005684,ORD-004982,2023-12-09,CUST-01712,PROD-0285,Beauty,Wrong Item,1188.5178689859333,9.643736235373435,12,0,2.0
RET-005685,ORD-004524,2022-12-19,CUST-00861,PROD-0187,Home,Wrong Item,50.762971751724415,3.8766097205780725,18,1,2.0
RET-005686,ORD-006989,2024-01-16,CUST-00910,PROD-0383,Beauty,Not as Described,1737.5289056359459,2.690996427099479,14,0,1.0
RET-005687,ORD-009097,2024-01-02,CUST-01776,PROD-0283,Electronics,Wrong Item,1413.998205565528,8.861998925249615,2,0,2.0
RET-005688,ORD-003752,2024-04-18,CUST-01984,PROD-0266,Beauty,Changed Mind,1223.7737684192814,71.63341969871671,25,1,5.0
RET-005689,ORD-000387,2023-06-14,CUST-00199,PROD-0016,Electronics,Wrong Item,1379.2990072703324,57.63085117569289,22,0,5.0
RET-005690,ORD-002612,2023-12-25,CUST-01841,PROD-0164,Beauty,Defective,906.6315811638333,7.674765294863317,20,0,4.0
RET-005691,ORD-007297,2022-06-28,CUST-00323,PROD-0181,Home,Defective,1699.328864883442,89.89264919451104,14,0,1.0
RET-005692,ORD-001553,2023-07-15,CUST-01513,PROD-0179,Beauty,Changed Mind,1764.3983184237563,67.20805912924959,16,0,4.0
RET-005693,ORD-007216,2022-11-14,CUST-01962,PROD-0106,Clothing,Wrong Item,1382.3848325713575,40.06637787348638,2,1,1.0
RET-005694,ORD-003247,2022-11-25,CUST-01951,PROD-0041,Beauty,Size Issue,694.7835138516438,31.60609071121683,8,0,4.0
RET-005695,ORD-001481,2022-10-02,CUST-00791,PROD-0107,Home,Size Issue,1865.002743850068,31.537882778765216,23,1,2.0
RET-005696,ORD-003610,,CUST-00112,PROD-0016,Clothing,Wrong Item,386.46108963937326,47.93180463163685,27,0,2.0
RET-005697,ORD-000263,2022-09-25,CUST-01195,PROD-0292,Clothing,Wrong Item,325.08261471732055,4.3924199805062125,1,0,2.0
RET-005698,ORD-001373,2022-06-25,CUST-01486,PROD-0226,Electronics,Not as Described,1167.2232691676222,68.72611997815898,11,1,2.0
RET-005699,ORD-004068,2023-03-19,CUST-01530,PROD-0423,Home,Not as Described,873.8706605542944,15.970732136906808,6,0,3.0
RET-005700,ORD-009775,2023-05-14,CUST-01006,PROD-0276,Electronics,Defective,818.6517741526648,37.111913424904095,23,0,5.0
RET-005701,ORD-004924,2023-11-19,CUST-01596,PROD-0222,Beauty,Wrong Item,192.668519074048,44.41202375957227,13,0,2.0
RET-005702,,2023-06-18,CUST-00522,PROD-0436,Beauty,Not as Described,1494.9169860681893,89.0769789702305,16,0,2.0
RET-005703,ORD-009551,2023-06-23,CUST-00823,PROD-0348,Home,Not as Described,155.54639732238766,23.70956381894618,20,0,3.0
RET-005704,,2023-04-27,CUST-00829,PROD-0030,Electronics,Size Issue,1086.479665796116,44.95620075777449,10,1,2.0
RET-005705,ORD-004182,,CUST-00029,PROD-0413,Beauty,Size Issue,649.2664445600748,53.69114476263574,14,0,3.0
RET-005706,ORD-007945,2023-01-12,CUST-00298,PROD-0262,Electronics,Size Issue,525.1523853810079,84.7213535029054,19,0,4.0
RET-005707,ORD-006996,2024-02-01,CUST-01783,PROD-0115,Clothing,Changed Mind,1315.3468900135604,33.57544539441775,9,0,5.0
RET-005708,ORD-003625,2022-12-27,CUST-00504,PROD-0437,Clothing,Defective,529.8775163023666,90.44627893727854,26,1,1.0
RET-005709,ORD-001203,2023-04-04,CUST-00081,PROD-0350,Beauty,Not as Described,1093.5118466055503,20.259171406246058,25,1,2.0
RET-005710,,2023-11-15,CUST-00880,PROD-0335,Clothing,Size Issue,1981.8148336007182,68.65211134242858,15,0,4.0
RET-005711,ORD-008581,2023-01-13,CUST-00872,PROD-0088,Clothing,Size Issue,901.2365103276121,24.03345370319958,16,0,3.0
RET-005712,ORD-008571,2023-06-06,CUST-01437,PROD-0295,Electronics,Wrong Item,251.1259333069369,48.69521259734978,5,0,2.0
RET-005713,ORD-006020,2022-12-03,CUST-01271,PROD-0387,Home,Wrong Item,1970.4122776389768,30.290447139720133,26,0,2.0
RET-005714,ORD-002391,2023-08-09,CUST-01144,PROD-0448,Clothing,Not as Described,147.1438939808729,54.64243020551838,14,0,3.0
RET-005715,ORD-002168,2024-03-11,CUST-00033,PROD-0283,Beauty,Size Issue,867.6323273836649,31.069779210571557,29,1,1.0
RET-005716,ORD-001784,2022-07-30,CUST-00694,,Home,Not as Described,1632.6580754321103,10.002130029389534,28,1,1.0
RET-005717,ORD-009878,2024-04-10,CUST-01548,,Home,Defective,647.8842539987668,19.838413879469265,1,0,5.0
RET-005718,ORD-004516,2023-11-12,CUST-00961,PROD-0045,Home,Size Issue,279.41227152142466,80.10878800611265,26,1,4.0
RET-005719,ORD-009416,2022-11-01,CUST-00900,PROD-0408,Home,Size Issue,271.1070775235395,80.17948222796369,27,0,4.0
RET-005720,ORD-004782,2023-01-23,CUST-00066,PROD-0309,Home,Wrong Item,379.60665935764956,71.04675261855398,14,0,2.0
RET-005721,ORD-000216,2023-08-17,CUST-01634,PROD-0254,Clothing,Size Issue,1513.8311609978766,17.443365186615,14,0,4.0
RET-005722,,2024-01-23,CUST-00103,PROD-0188,Home,Size Issue,114.6537741181643,94.50111846908969,14,1,4.0
RET-005723,ORD-002423,2023-08-11,CUST-01705,PROD-0346,Home,Wrong Item,393.6930483615579,9.556196410081686,24,1,1.0
RET-005724,ORD-000615,2024-04-28,CUST-01711,PROD-0378,Electronics,Changed Mind,356.50863549536376,80.21977560064822,20,0,1.0
RET-005725,ORD-008606,2022-10-04,CUST-01210,PROD-0390,Clothing,Wrong Item,1553.178323010351,85.13836546354577,27,1,1.0
RET-005726,ORD-007023,2024-04-20,CUST-01731,PROD-0475,Clothing,Changed Mind,864.4919885607009,45.77149751413878,11,0,1.0
RET-005727,ORD-002485,2022-06-30,CUST-01081,PROD-0500,Home,Size Issue,1992.7517751100731,90.50643714546834,0,0,3.0
