order_id,customer_id,order_date,product,category,region,quantity,unit_price,discount,sales,profit,payment_method,shipping_days,customer_segment,sales_rep,total_sales
ORD-008736,CUST-00797,2024-07-20,Speaker,Electronics,South,8,1006,0.0,5908,304.0,UPI,2,Premium,Aman,8048.0
ORD-008737,CUST-02009,2023-04-01,Tablet,Wearables,North,7,739,0.05,6816,119.0,PayPal,4,Regular,Aman,4914.349999999999
ORD-008738,CUST-01302,2022-04-10,Watch,Wearables,West,9,1801,0.0,966,199.0,PayPal,5,Regular,John,16209.0
ORD-008739,CUST-02471,2024-02-13,Phone,Electronics,Central,7,126,0.1,4631,910.0,UPI,8,Premium,Sarah,793.8000000000001
ORD-008740,CUST-02479,2022-02-10,Speaker,Electronics,South,1,1369,0.1,4522,819.0,PayPal,7,Premium,Sarah,1232.1000000000001
ORD-008741,CUST-02096,2022-05-19,Tablet,Wearables,Central,2,1610,0.0,9012,325.0,Net Banking,4,Regular,Aman,3220.0
ORD-008742,CUST-00230,2024-06-20,Mouse,Accessories,East,6,1770,0.0,5598,534.0,UPI,8,Regular,Priya,10620.0
ORD-008743,CUST-02732,2023-01-26,Watch,Accessories,Central,7,301,0.05,6840,844.0,Net Banking,11,Premium,Sarah,2001.6499999999999
ORD-008744,CUST-01479,2023-04-30,Laptop,Accessories,Central,3,1144,0.0,2664,877.0,Credit Card,8,Regular,Aman,3432.0
ORD-008745,CUST-01629,2023-01-24,Headphones,Accessories,Central,9,1714,0.0,8568,133.0,Net Banking,4,VIP,Priya,15426.0
ORD-008746,CUST-00606,2023-05-04,Laptop,Electronics,North,7,769,0.05,1458,-11.0,PayPal,11,VIP,Aman,5113.849999999999
ORD-008747,CUST-02933,2022-06-24,Tablet,Wearables,West,6,1217,0.2,2835,903.0,Net Banking,12,VIP,Aman,5841.6
ORD-008748,CUST-01752,2024-02-25,Mouse,Electronics,North,6,1131,0.15,2617,658.0,PayPal,12,Premium,John,5768.099999999999
ORD-008749,CUST-01515,2022-01-21,Mouse,Accessories,North,1,571,0.05,2472,559.0,Credit Card,2,Premium,Priya,542.4499999999999
ORD-008750,CUST-01582,2023-08-24,Tablet,Electronics,South,5,1462,0.05,13380,654.0,Credit Card,14,VIP,Sarah,6944.5
ORD-008751,CUST-01528,2023-12-06,Phone,Accessories,West,3,358,0.2,8296,351.0,Net Banking,3,VIP,Aman,859.2
ORD-008752,CUST-00050,2024-04-17,Keyboard,Accessories,West,7,154,0.05,2998,831.0,Credit Card,5,Premium,Aman,1024.1
ORD-008753,CUST-01166,2023-01-07,Tablet,Wearables,South,3,1010,0.0,4692,-53.0,Credit Card,14,Premium,Aman,3030.0
ORD-008754,CUST-01413,2024-08-11,Phone,Wearables,South,5,1671,0.15,1407,122.0,Credit Card,1,Regular,Priya,7101.75
ORD-008755,CUST-01440,2023-03-28,Keyboard,Electronics,Central,7,1129,0.0,2054,612.0,Net Banking,5,Regular,Sarah,7903.0
ORD-008756,CUST-01262,2023-08-22,Headphones,Accessories,East,3,1500,0.0,9788,,UPI,4,Regular,Sarah,4500.0
ORD-008757,CUST-01826,2023-08-09,Tablet,Wearables,North,2,653,0.05,253,983.0,UPI,5,Regular,Sarah,1240.7
ORD-008758,CUST-02298,2022-07-06,Tablet,Electronics,South,6,1173,0.0,7222,-84.0,UPI,12,Premium,Aman,7038.0
ORD-008759,CUST-00359,2023-04-04,Tablet,Accessories,Central,8,211,0.0,12498,578.0,Net Banking,12,Regular,Sarah,1688.0
ORD-008760,CUST-00884,2024-07-04,Laptop,Electronics,North,4,245,0.0,3640,370.0,Net Banking,1,Regular,Priya,980.0
ORD-008761,CUST-02982,2022-01-21,Headphones,Accessories,East,9,329,0.05,250,888.0,Net Banking,10,Premium,Priya,2812.95
ORD-008762,CUST-01820,2024-09-20,Phone,Electronics,South,8,1846,0.2,9288,728.0,UPI,7,VIP,Sarah,11814.400000000001
ORD-008763,CUST-01703,,Mouse,Accessories,West,7,596,0.0,4712,439.0,Net Banking,10,Regular,,4172.0
ORD-008764,CUST-01813,2024-08-27,Keyboard,Electronics,East,7,1429,0.0,1756,105.0,PayPal,9,VIP,John,10003.0
ORD-008765,CUST-01183,2023-11-19,Tablet,Electronics,North,3,1665,0.0,4349,379.0,UPI,5,Regular,John,4995.0
ORD-008766,CUST-00671,2023-08-04,Phone,Electronics,South,6,560,0.05,4068,-28.0,Credit Card,3,Premium,John,3192.0
ORD-008767,CUST-02982,2022-12-19,Speaker,Accessories,West,5,906,0.1,14088,481.0,Credit Card,9,VIP,Sarah,4077.0
ORD-008768,CUST-01737,2024-06-25,Watch,Electronics,Central,1,1751,0.0,10612,618.0,Net Banking,6,Regular,Aman,1751.0
ORD-008769,CUST-02985,2022-12-14,Tablet,Accessories,Central,3,325,0.0,17376,441.0,Net Banking,12,Premium,Sarah,975.0
ORD-008770,CUST-01697,2022-03-29,Mouse,Wearables,North,1,158,0.05,8406,555.0,UPI,6,Regular,John,150.1
ORD-008771,CUST-00572,2024-06-26,Mouse,Accessories,Central,4,1199,0.05,4788,657.0,UPI,10,Regular,,4556.2
ORD-008772,CUST-02406,2023-01-14,Watch,Wearables,West,3,527,0.0,4664,679.0,UPI,10,VIP,Aman,1581.0
ORD-008773,CUST-02450,2022-03-12,Keyboard,Accessories,East,4,827,0.0,18584,670.0,Credit Card,13,VIP,John,3308.0
ORD-008774,CUST-00353,2022-07-01,Laptop,Electronics,East,9,1255,0.0,11334,-34.0,Net Banking,3,VIP,Priya,11295.0
ORD-008775,CUST-00589,2022-05-19,Mouse,Wearables,North,3,1031,0.2,17292,753.0,Credit Card,14,Premium,John,2474.4
ORD-008776,CUST-00852,2023-10-02,Watch,Electronics,North,6,597,0.1,3805,270.0,Net Banking,1,VIP,Priya,3223.8
ORD-008777,CUST-01243,2022-11-04,Tablet,Wearables,Central,6,915,0.1,6916,263.0,Net Banking,4,Premium,Sarah,4941.0
ORD-008778,CUST-01945,2023-11-25,Speaker,Electronics,West,7,1009,0.15,1904,299.0,Net Banking,14,Premium,John,6003.55
ORD-008779,CUST-02152,2023-02-08,Laptop,Electronics,North,9,1716,0.1,8564,749.0,Credit Card,4,VIP,Aman,13899.6
ORD-008780,CUST-01374,2024-07-27,Watch,Wearables,Central,7,1428,0.15,4065,159.0,PayPal,3,Premium,Aman,8496.6
ORD-008781,CUST-00271,2022-06-03,Phone,Wearables,Central,1,166,0.0,4729,968.0,Credit Card,13,Premium,Aman,166.0
ORD-008782,CUST-02420,2022-04-24,Watch,Electronics,West,8,329,0.0,6846,797.0,PayPal,14,Regular,Sarah,2632.0
ORD-008783,CUST-01540,2024-08-15,Tablet,Electronics,North,5,1082,0.1,4574,214.0,UPI,11,Regular,Aman,4869.0
ORD-008784,CUST-00363,2024-03-20,Laptop,Wearables,West,9,432,0.05,1665,806.0,PayPal,5,VIP,John,3693.6
ORD-008785,CUST-00028,2024-09-10,Headphones,Electronics,Central,5,376,0.0,9026,839.0,PayPal,13,VIP,Priya,
ORD-008786,CUST-01678,2023-11-16,Speaker,Accessories,South,5,1996,0.0,987,128.0,Credit Card,14,VIP,Sarah,9980.0
ORD-008787,CUST-02617,,Laptop,Electronics,Central,2,1707,0.0,14109,649.0,Credit Card,9,VIP,John,3414.0
ORD-008788,CUST-01120,2024-09-11,Tablet,Wearables,South,3,820,0.0,4985,17.0,PayPal,9,Regular,John,2460.0
ORD-008789,CUST-01698,2023-10-12,Tablet,Wearables,North,9,1907,0.0,3577,25.0,PayPal,8,VIP,Priya,17163.0
ORD-008790,CUST-00717,2022-11-25,Laptop,Wearables,South,7,243,0.05,6916,885.0,UPI,12,Regular,Aman,1615.9499999999998
ORD-008791,CUST-02277,2022-10-27,Mouse,Wearables,South,1,1374,0.15,859,31.0,Credit Card,10,VIP,Sarah,1167.8999999999999
ORD-008792,CUST-01893,2023-12-30,Phone,Wearables,Central,3,1919,0.1,5670,245.0,Net Banking,6,Premium,Priya,5181.3
ORD-008793,CUST-02910,2024-03-22,Laptop,Electronics,East,2,790,0.1,4641,-17.0,Credit Card,13,VIP,Priya,1422.0
ORD-008794,CUST-02327,2024-08-29,Phone,Accessories,North,1,1203,0.15,2932,-59.0,UPI,20,Premium,Aman,1022.55
ORD-008795,CUST-00561,2024-03-16,Watch,Accessories,South,9,156,0.0,1696,334.0,UPI,14,VIP,Aman,1404.0
ORD-008796,CUST-00817,2022-03-27,Watch,Wearables,West,8,1489,0.0,3904,-53.0,Credit Card,2,VIP,Priya,11912.0
ORD-008797,CUST-00762,2022-12-30,Watch,Accessories,East,5,407,0.0,266,965.0,PayPal,12,Regular,Aman,2035.0
ORD-008798,CUST-01564,2023-09-10,Speaker,Wearables,,2,273,0.15,15056,84.0,PayPal,13,Premium,Aman,464.09999999999997
ORD-008799,CUST-01186,2024-03-29,Watch,Wearables,East,1,1585,0.0,2040,300.0,Credit Card,10,VIP,John,1585.0
ORD-008800,CUST-02269,2023-05-22,Keyboard,Wearables,South,7,849,0.1,7596,870.0,PayPal,3,VIP,John,
ORD-008801,CUST-02010,2022-01-17,Keyboard,Accessories,East,2,1103,0.0,4836,401.0,Credit Card,9,Premium,Priya,2206.0
ORD-008802,CUST-00173,2023-09-29,Phone,Electronics,North,1,777,0.15,11181,266.0,PayPal,1,Regular,Aman,660.4499999999999
ORD-008803,CUST-01237,2024-07-01,Laptop,Electronics,North,2,1719,0.0,5906,160.0,UPI,7,VIP,Priya,3438.0
ORD-008804,CUST-02398,2023-08-28,Laptop,Electronics,West,7,1616,0.1,5088,987.0,UPI,10,VIP,Priya,10180.800000000001
ORD-008805,CUST-01245,2023-03-04,Laptop,Electronics,East,7,659,0.0,3484,591.0,PayPal,6,VIP,John,4613.0
ORD-008806,CUST-02024,2022-06-23,Laptop,Accessories,West,6,1762,0.0,4108,399.0,Credit Card,2,Premium,Aman,10572.0
ORD-008807,CUST-02291,2023-01-09,Tablet,Wearables,East,5,1804,0.05,6016,983.0,PayPal,5,VIP,Sarah,8569.0
ORD-008808,CUST-01899,2024-05-21,Speaker,Accessories,East,3,1989,0.2,705,255.0,Net Banking,2,Regular,Priya,4773.6
ORD-008809,CUST-00920,2022-09-16,Mouse,Wearables,East,3,1497,0.05,4006,545.0,PayPal,14,Premium,Aman,4266.45
ORD-008810,CUST-00110,2022-07-16,Phone,Accessories,West,9,448,0.15,8400,755.0,Credit Card,9,Premium,Aman,3427.2
ORD-008811,CUST-00011,2023-06-10,Mouse,Electronics,East,4,1190,0.1,12582,304.0,PayPal,5,Premium,John,4284.0
ORD-008812,CUST-00631,2022-10-14,Tablet,Accessories,Central,9,429,0.1,1101,-83.0,UPI,6,VIP,Sarah,3474.9
ORD-008813,CUST-01076,2023-06-17,Tablet,Electronics,West,4,1975,0.0,8146,267.0,Credit Card,4,Regular,Priya,7900.0
ORD-008814,CUST-01230,2024-07-14,Speaker,Electronics,South,2,293,0.0,1026,120.0,UPI,1,Regular,Sarah,586.0
ORD-008815,CUST-02624,2024-07-26,Mouse,Electronics,South,4,1278,0.0,14730,172.0,Credit Card,3,VIP,Sarah,5112.0
ORD-008816,CUST-02608,2022-01-25,Headphones,Accessories,Central,6,1283,0.2,4228,864.0,Net Banking,5,VIP,Sarah,6158.400000000001
ORD-008817,CUST-01936,2023-05-17,Keyboard,Wearables,North,6,1819,0.2,1587,,UPI,3,Regular,John,8731.2
ORD-008818,CUST-00509,2022-11-23,Phone,Electronics,North,5,365,0.1,882,22.0,Net Banking,8,Regular,John,1642.5
ORD-008819,CUST-02679,2024-07-16,Speaker,Electronics,West,1,267,0.0,1252,366.0,PayPal,2,VIP,John,267.0
ORD-008820,CUST-02728,2022-06-20,Speaker,Electronics,North,3,244,0.0,200,535.0,PayPal,12,Premium,,732.0
ORD-008821,CUST-01179,2022-02-23,Headphones,Electronics,East,5,285,0.2,1110,715.0,PayPal,2,Premium,Priya,1140.0
ORD-008822,CUST-01709,2023-10-27,Laptop,Wearables,West,6,985,0.0,7893,589.0,PayPal,1,Premium,Aman,5910.0
ORD-008823,CUST-00735,2022-09-02,Keyboard,Wearables,North,1,964,0.1,4684,548.0,Net Banking,12,Regular,Aman,867.6
ORD-008824,CUST-02015,2023-12-19,Tablet,Accessories,East,9,873,0.0,1586,400.0,Credit Card,14,VIP,Sarah,7857.0
ORD-008825,CUST-02818,2022-11-10,Watch,Electronics,East,3,1546,0.0,11948,220.0,PayPal,1,Regular,Aman,4638.0
ORD-008826,CUST-02642,2022-09-27,Laptop,Electronics,West,3,1106,0.1,14712,-40.0,PayPal,4,Premium,Sarah,2986.2000000000003
ORD-008827,CUST-01003,2023-04-05,Headphones,Electronics,South,2,885,0.0,8380,25.0,Net Banking,8,Regular,Priya,1770.0
ORD-008828,CUST-00117,2023-03-20,Speaker,Accessories,Central,8,556,0.0,14708,91.0,PayPal,8,Premium,Priya,4448.0
ORD-008829,CUST-00489,2022-12-12,Watch,Wearables,East,3,1963,0.2,1809,92.0,Credit Card,8,VIP,Aman,4711.2
ORD-008830,CUST-01136,2022-02-11,Tablet,Accessories,North,6,444,0.05,6597,488.0,Credit Card,11,Regular,Sarah,2530.7999999999997
ORD-008831,CUST-02020,2022-10-07,Watch,Wearables,North,2,834,0.1,1138,946.0,Net Banking,1,VIP,John,1501.2
ORD-008832,CUST-00274,2024-02-07,Phone,Accessories,Central,7,653,0.1,7170,642.0,PayPal,14,Premium,Priya,4113.900000000001
ORD-008833,CUST-02454,2024-02-17,Mouse,Wearables,West,4,1120,0.0,1308,282.0,Credit Card,1,Premium,Sarah,4480.0
ORD-008834,CUST-01482,2023-11-04,Keyboard,Electronics,North,9,1639,0.0,2565,725.0,UPI,7,Regular,Aman,14751.0
ORD-008835,CUST-02381,2023-04-15,Keyboard,Electronics,North,9,887,0.0,8103,603.0,Net Banking,7,VIP,Priya,7983.0
ORD-008836,CUST-01969,2023-11-07,Phone,Electronics,West,7,1919,0.0,5457,508.0,Net Banking,10,Regular,Priya,13433.0
ORD-008837,CUST-02317,2022-03-24,Headphones,Wearables,West,8,1035,0.0,6597,124.0,Net Banking,14,Regular,Aman,8280.0
ORD-008838,CUST-01787,2022-12-07,Speaker,Electronics,North,3,804,0.1,512,-89.0,PayPal,5,VIP,Aman,2170.8
ORD-008839,CUST-01057,2023-07-19,Mouse,Wearables,West,5,1227,0.0,11136,247.0,Credit Card,8,Premium,Priya,6135.0
ORD-008840,CUST-02573,2022-02-02,Headphones,Electronics,North,2,346,0.05,6760,702.0,PayPal,6,Regular,Aman,657.4
ORD-008841,CUST-02810,2022-05-14,Keyboard,Electronics,East,7,911,0.0,8406,-27.0,Credit Card,1,Premium,Priya,6377.0
ORD-008842,CUST-01950,2024-06-11,Headphones,Wearables,South,8,1146,0.0,12372,788.0,Net Banking,14,Regular,,9168.0
ORD-008843,CUST-02844,2024-08-06,Watch,Accessories,North,9,1052,0.0,14248,96.0,Credit Card,7,VIP,John,9468.0
ORD-008844,CUST-00490,2023-10-02,Keyboard,Accessories,West,7,914,0.1,1038,90.0,UPI,8,Premium,John,5758.2
ORD-008845,CUST-01529,2022-01-11,Laptop,Wearables,West,8,1648,0.0,15512,836.0,Net Banking,12,Regular,Priya,13184.0
ORD-008846,CUST-02100,2024-01-23,Phone,Accessories,West,9,243,0.05,2044,987.0,Net Banking,8,Regular,John,2077.65
ORD-008847,CUST-02357,2023-08-11,Headphones,Wearables,North,6,829,0.05,10401,550.0,Credit Card,10,VIP,John,4725.3
ORD-008848,CUST-00072,2022-01-20,Speaker,Electronics,South,2,1818,0.0,17720,393.0,Net Banking,13,Premium,Priya,3636.0
ORD-008849,CUST-01064,2022-11-06,Watch,Wearables,East,2,962,0.05,5578,988.0,Net Banking,9,Regular,Priya,1827.8
ORD-008850,CUST-00668,,Phone,Electronics,East,4,1877,0.15,2061,562.0,Net Banking,3,VIP,Aman,6381.8
ORD-008851,CUST-02383,2022-07-24,Phone,Electronics,East,9,1316,0.05,3136,159.0,UPI,14,Regular,Aman,11251.8
ORD-008852,CUST-00240,2024-07-15,Keyboard,Electronics,West,7,564,0.0,664,68.0,UPI,2,Regular,Priya,3948.0
ORD-008853,CUST-00599,2023-04-27,Keyboard,Electronics,Central,2,1907,0.05,1986,76.0,UPI,8,Premium,,3623.2999999999997
ORD-008854,CUST-01310,2023-01-25,Mouse,Wearables,West,8,474,0.05,409,486.0,Credit Card,14,Regular,Aman,3602.3999999999996
ORD-008855,CUST-01889,2023-02-02,Mouse,Electronics,Central,7,776,0.0,4172,-46.0,Credit Card,11,Premium,,5432.0
ORD-008856,CUST-02840,2022-02-06,Mouse,Accessories,North,9,791,0.0,2014,533.0,UPI,4,Regular,Sarah,7119.0
ORD-008857,CUST-00555,2023-12-13,Speaker,Electronics,Central,8,728,0.0,11392,438.0,Credit Card,2,Premium,Aman,5824.0
ORD-008858,CUST-01464,2023-11-20,Laptop,Wearables,North,3,1389,0.0,7875,586.0,Credit Card,2,Regular,Aman,4167.0
ORD-008859,CUST-00669,2022-10-04,Speaker,Accessories,East,1,1501,0.0,3400,35.0,Credit Card,2,Premium,Priya,1501.0
ORD-008860,CUST-00217,2023-12-15,Tablet,Electronics,South,2,1673,0.0,8796,946.0,UPI,5,Premium,John,3346.0
ORD-008861,CUST-01117,2023-01-20,Keyboard,Wearables,South,2,655,0.0,1290,437.0,UPI,14,Premium,John,1310.0
ORD-008862,CUST-01480,,Mouse,Electronics,West,4,962,0.15,9792,61.0,PayPal,13,Premium,Priya,3270.7999999999997
ORD-008863,CUST-01719,2023-01-11,Phone,Accessories,Central,6,173,0.05,11769,59.0,Net Banking,8,VIP,Priya,986.0999999999999
ORD-008864,CUST-02607,2024-04-02,Tablet,Electronics,West,4,537,0.15,2788,417.0,PayPal,9,VIP,Sarah,1825.8
ORD-008865,CUST-01459,2023-06-09,Laptop,Electronics,East,9,980,0.05,6828,214.0,UPI,11,Premium,Aman,8379.0
ORD-008866,CUST-00200,2024-05-24,Tablet,Wearables,West,4,325,0.0,18204,589.0,UPI,6,VIP,Priya,1300.0
ORD-008867,CUST-01188,2024-03-13,Phone,Accessories,East,6,1942,0.0,1941,607.0,Net Banking,8,Regular,John,11652.0
ORD-008868,CUST-01195,2023-03-11,Speaker,Accessories,East,6,407,0.1,5208,163.0,PayPal,6,Regular,Sarah,2197.8
ORD-008869,CUST-02170,2023-02-21,Keyboard,Electronics,East,1,1065,0.0,1775,841.0,Credit Card,1,Premium,Sarah,1065.0
ORD-008870,CUST-02618,2023-12-26,Laptop,Accessories,West,8,447,0.0,14796,239.0,Credit Card,11,Premium,Priya,3576.0
ORD-008871,CUST-00315,2022-12-17,Mouse,Wearables,North,3,575,0.0,7560,361.0,Credit Card,9,Regular,Priya,1725.0
ORD-008872,CUST-02105,2022-05-16,Phone,Wearables,West,6,1438,0.0,9732,213.0,Net Banking,10,Premium,Priya,8628.0
ORD-008873,CUST-00794,2024-08-23,Laptop,Accessories,Central,3,624,0.0,3620,783.0,PayPal,7,Regular,Aman,1872.0
ORD-008874,CUST-02573,2022-12-21,Tablet,Wearables,South,2,1548,0.0,7764,30.0,UPI,2,VIP,Sarah,
ORD-008875,CUST-00751,2024-01-07,Tablet,Accessories,East,5,623,0.0,1020,-22.0,UPI,3,Regular,Aman,3115.0
ORD-008876,CUST-00388,2022-09-25,Watch,Wearables,South,1,661,0.05,2066,566.0,PayPal,2,Regular,Priya,627.9499999999999
ORD-008877,CUST-02453,2023-07-20,Phone,Wearables,West,9,1948,0.0,2700,-36.0,PayPal,9,Premium,Priya,17532.0
ORD-008878,CUST-00685,2022-07-17,Phone,Electronics,North,7,1372,0.05,5732,468.0,Credit Card,8,Premium,Priya,9123.8
ORD-008879,CUST-02228,2023-05-16,Mouse,Electronics,East,3,1754,0.05,12828,847.0,PayPal,5,Premium,Aman,4998.9
ORD-008880,CUST-01322,2022-10-16,Keyboard,Electronics,South,4,668,0.05,8886,846.0,PayPal,4,Regular,John,2538.4
ORD-008881,CUST-01296,2022-10-01,Keyboard,Accessories,South,6,1305,0.0,4653,684.0,Net Banking,7,Premium,John,7830.0
ORD-008882,CUST-02806,2022-03-27,Laptop,Wearables,Central,3,1899,0.05,4648,-49.0,PayPal,14,VIP,John,5412.15
ORD-008883,CUST-01234,2024-07-24,Mouse,Wearables,Central,7,205,0.0,4156,843.0,Net Banking,14,VIP,Aman,1435.0
ORD-008884,CUST-01112,2023-04-06,Keyboard,Wearables,South,6,290,0.0,3559,725.0,UPI,9,Regular,Priya,1740.0
ORD-008885,CUST-02808,2024-07-29,Mouse,Accessories,East,9,1260,0.05,1193,949.0,PayPal,8,Premium,John,10773.0
ORD-008886,CUST-02859,2023-11-19,Watch,Electronics,Central,5,799,0.0,16164,950.0,Credit Card,8,Premium,Priya,3995.0
ORD-008887,CUST-02820,2022-03-28,Speaker,Electronics,Central,4,1243,0.0,2601,236.0,UPI,11,VIP,Sarah,4972.0
ORD-008888,CUST-01485,2024-04-04,Watch,Wearables,West,3,1877,0.0,13386,38.0,PayPal,2,Regular,Sarah,5631.0
ORD-008889,CUST-00393,2023-11-14,Tablet,Electronics,Central,1,930,0.0,1561,291.0,Net Banking,12,Premium,Aman,930.0
ORD-008890,CUST-02189,2024-07-24,Tablet,Electronics,West,3,171,0.0,2513,133.0,PayPal,12,Regular,John,513.0
ORD-008891,CUST-02376,2022-11-23,Watch,Accessories,West,3,854,0.2,7746,331.0,PayPal,10,Regular,Aman,2049.6
ORD-008892,CUST-01441,2024-06-01,Keyboard,Electronics,North,7,1254,0.0,3930,187.0,Credit Card,9,Premium,Priya,8778.0
ORD-008893,CUST-00589,2023-06-06,Phone,Wearables,Central,7,556,0.0,3398,-72.0,Credit Card,2,Premium,Aman,3892.0
ORD-008894,CUST-00053,2024-07-06,Speaker,Accessories,North,1,1904,0.05,640,507.0,UPI,8,Regular,Sarah,1808.8
ORD-008895,CUST-00561,2022-04-27,Tablet,Wearables,Central,3,1004,0.05,2315,403.0,PayPal,5,Regular,Sarah,2861.4
ORD-008896,CUST-02123,2022-01-24,Phone,Accessories,West,8,578,0.15,17400,532.0,UPI,11,VIP,,3930.4
ORD-008897,CUST-01153,2024-04-10,Tablet,Accessories,East,9,151,0.15,8793,515.0,Credit Card,6,Premium,Sarah,1155.1499999999999
ORD-008898,CUST-01528,2022-05-12,Mouse,Electronics,Central,7,1103,0.1,14751,552.0,Net Banking,10,Regular,Priya,6948.900000000001
ORD-008899,CUST-01987,2024-04-05,Headphones,Wearables,,7,673,0.2,8404,197.0,Net Banking,9,Regular,Aman,3768.8
ORD-008900,CUST-01688,2024-02-20,Speaker,Electronics,North,8,1242,0.0,18872,693.0,PayPal,8,VIP,Aman,9936.0
ORD-008901,CUST-01394,2022-04-20,Mouse,Accessories,East,6,1387,0.05,1400,624.0,PayPal,5,Premium,Aman,7905.9
ORD-008902,CUST-00668,2022-09-06,Watch,Accessories,North,3,1362,0.15,5097,818.0,Net Banking,6,VIP,Priya,3473.1
ORD-008903,CUST-00420,2022-03-18,Keyboard,Electronics,East,1,1474,0.05,9068,839.0,Net Banking,5,Regular,Sarah,1400.3
ORD-008904,CUST-00893,2022-07-01,Phone,Electronics,North,7,992,0.2,12960,999.0,Net Banking,9,VIP,John,5555.200000000001
ORD-008905,CUST-00634,2023-01-18,Phone,Electronics,South,1,354,0.0,1385,659.0,UPI,11,VIP,John,354.0
ORD-008906,CUST-02062,2022-03-08,Headphones,Accessories,West,1,784,0.0,3774,725.0,Net Banking,12,Regular,,784.0
ORD-008907,CUST-00906,2022-06-07,Tablet,Accessories,South,9,1432,0.2,1568,743.0,PayPal,5,VIP,Sarah,10310.400000000001
ORD-008908,CUST-00772,2023-08-09,Headphones,Electronics,East,7,1872,0.0,12399,-1.0,Net Banking,6,Regular,Sarah,13104.0
ORD-008909,CUST-02289,2024-03-31,Watch,Electronics,Central,4,1954,0.1,6408,173.0,Net Banking,1,VIP,Aman,7034.400000000001
ORD-008910,CUST-02513,2022-08-31,Laptop,Electronics,West,6,1730,0.0,5416,197.0,Net Banking,8,Regular,Priya,10380.0
ORD-008911,CUST-02825,2024-03-08,Laptop,Accessories,East,1,1972,0.05,13257,111.0,Credit Card,14,Regular,John,1873.3999999999999
ORD-008912,CUST-02154,2022-03-31,Laptop,Accessories,East,7,1618,0.15,19656,925.0,UPI,8,Regular,Priya,9627.1
ORD-008913,CUST-02180,2024-06-03,Watch,Electronics,North,6,156,0.0,9000,855.0,Net Banking,14,VIP,Priya,936.0
ORD-008914,CUST-02919,2022-03-19,Keyboard,Electronics,South,4,1049,0.0,7074,188.0,Credit Card,8,VIP,Priya,4196.0
ORD-008915,CUST-02258,2022-01-10,Speaker,Electronics,West,7,1526,0.0,508,108.0,UPI,13,Regular,Priya,10682.0
ORD-008916,CUST-02877,2024-01-11,Watch,Wearables,North,3,1190,0.15,1000,511.0,PayPal,14,VIP,John,3034.5
ORD-008917,CUST-00467,2022-01-14,Tablet,Accessories,Central,1,1169,0.1,948,596.0,UPI,12,Regular,John,1052.1000000000001
ORD-008918,CUST-01710,,Watch,Electronics,South,4,705,0.0,400,345.0,Net Banking,35,VIP,Priya,2820.0
ORD-008919,CUST-01887,2024-04-06,Phone,Electronics,West,3,1773,0.0,6615,90.0,UPI,7,VIP,Aman,5319.0
ORD-008920,CUST-00313,2022-12-16,Watch,Electronics,Central,1,468,0.1,18440,740.0,Net Banking,6,Premium,John,421.2
ORD-008921,CUST-00478,2024-06-10,Tablet,Electronics,North,2,1728,0.1,13360,570.0,UPI,7,Premium,Sarah,3110.4
ORD-008922,CUST-00538,2024-07-19,Headphones,Accessories,South,5,331,0.0,3417,496.0,Credit Card,9,VIP,Aman,1655.0
ORD-008923,CUST-00072,2023-09-25,Mouse,Accessories,South,8,1525,0.0,4764,945.0,Net Banking,5,Regular,John,12200.0
ORD-008924,CUST-01965,2022-03-14,Speaker,Accessories,Central,1,1007,0.1,4659,172.0,PayPal,9,Regular,Priya,906.3000000000001
ORD-008925,CUST-01427,2022-06-09,Mouse,Wearables,South,4,1684,0.05,7604,188.0,UPI,14,Premium,Sarah,6399.2
ORD-008926,CUST-01277,2023-08-20,Mouse,Accessories,North,4,1146,0.2,18464,91.0,Net Banking,9,Premium,Priya,3667.2000000000003
ORD-008927,CUST-02831,2023-10-04,Watch,Wearables,Central,5,673,0.0,4216,165.0,Net Banking,4,Regular,Aman,3365.0
ORD-008928,CUST-01486,2024-09-15,Tablet,Accessories,East,7,1390,0.05,14493,735.0,Credit Card,9,Regular,John,9243.5
ORD-008929,CUST-00570,2024-06-11,Keyboard,Electronics,East,8,940,0.05,14160,142.0,Net Banking,8,Premium,Aman,7144.0
ORD-008930,CUST-01811,2024-09-19,Headphones,Electronics,South,6,217,0.15,18636,577.0,UPI,14,Regular,Priya,1106.7
ORD-008931,CUST-02448,2023-04-17,Phone,Wearables,North,1,1723,0.0,1615,,Net Banking,11,VIP,John,1723.0
ORD-008932,CUST-02143,2023-10-09,Keyboard,Accessories,South,7,1724,0.0,4021,580.0,PayPal,5,VIP,John,12068.0
ORD-008933,CUST-01402,2024-06-13,Watch,Electronics,North,3,1178,0.0,13064,111.0,PayPal,10,VIP,Aman,3534.0
ORD-008934,CUST-00706,2022-12-05,Keyboard,Wearables,South,6,1276,0.15,246,,Credit Card,11,Premium,John,6507.599999999999
ORD-008935,CUST-02908,2024-03-15,Mouse,Wearables,East,8,1362,0.0,495,810.0,Net Banking,3,Regular,Aman,10896.0
ORD-008936,CUST-01248,2023-11-12,Speaker,Electronics,,7,1388,0.0,6108,719.0,Net Banking,9,Regular,Sarah,9716.0
ORD-008937,CUST-00118,2022-04-19,Phone,Wearables,East,6,367,0.05,6608,-93.0,PayPal,3,Regular,Aman,2091.9
