order_id,customer_id,order_date,product,category,region,quantity,price,discount_pct,revenue,profit,customer_age,payment_method,shipping_status
ORD-011783,CUST-01710,2024-11-05 22:00:00,Phone X,Electronics,Central,3,828,0,2484.0,984.6,52.0,Credit Card,Returned
ORD-011784,CUST-01132,2023-03-11 01:00:00,Keyboard K,Accessories,Central,1,759,10,683.1,230.7,27.0,PayPal,Returned
ORD-011785,CUST-01267,2023-10-03 12:00:00,Speaker B,Accessories,South,4,497,0,1988.0,759.2,42.0,Credit Card,Shipped
ORD-011786,CUST-00781,2024-03-01 04:00:00,Speaker B,Accessories,South,4,347,5,1318.6,457.8,64.0,Credit Card,Processing
ORD-011787,CUST-00169,2024-04-22 10:00:00,Laptop Pro,Electronics,South,2,1271,0,2542.0,1030.8,,PayPal,Shipped
ORD-011788,CUST-02374,2024-10-27 23:00:00,Watch S,Wearables,Central,1,503,5,477.85,176.05,52.0,UPI,Shipped
ORD-011789,CUST-02131,2023-01-19 03:00:00,Tablet A,Electronics,North,3,1253,0,3759.0,1464.6,50.0,Credit Card,Delivered
ORD-011790,CUST-01407,2023-12-31 05:00:00,Speaker B,Accessories,North,2,1312,15,2230.4,688.0,62.0,UPI,Returned
ORD-011791,CUST-00504,2024-02-20 21:00:00,Keyboard K,Accessories,North,1,1283,10,1154.7,374.9,32.0,PayPal,Returned
ORD-011792,CUST-01776,2024-11-27 18:00:00,Phone X,Electronics,East,2,541,20,865.6,252.4,38.0,Net Banking,Returned
ORD-011793,CUST-01864,2024-04-03 08:00:00,Watch S,Wearables,Central,2,217,20,347.2,82.8,59.0,PayPal,Processing
ORD-011794,CUST-02322,2023-10-10 05:00:00,Phone X,Electronics,North,2,802,10,1443.6,445.2,52.0,UPI,Processing
ORD-011795,CUST-01422,2023-02-22 07:00:00,Headphones Z,Accessories,East,2,151,15,256.7,57.5,67.0,Credit Card,Delivered
ORD-011796,CUST-01182,2024-02-12 01:00:00,Keyboard K,Accessories,East,2,254,10,457.2,134.4,68.0,Net Banking,Returned
ORD-011797,CUST-00452,2024-05-07 17:00:00,Keyboard K,Accessories,East,2,535,10,963.0,291.0,54.0,Credit Card,Delivered
ORD-011798,CUST-00035,2023-12-16 09:00:00,Laptop Pro,Electronics,North,2,304,10,547.2,148.4,27.0,PayPal,Delivered
ORD-011799,CUST-02044,2024-07-09 06:00:00,Phone X,Electronics,West,3,750,0,2250.0,942.0,33.0,UPI,Returned
ORD-011800,CUST-00603,2023-07-26 00:00:00,Speaker B,Accessories,South,4,830,0,3320.0,1392.0,37.0,UPI,Processing
ORD-011801,CUST-01911,2024-08-09 11:00:00,Tablet A,Electronics,West,3,1042,5,2969.7,1139.1,67.0,UPI,Processing
ORD-011802,CUST-00616,2024-06-03 15:00:00,Tablet A,Electronics,East,2,286,10,514.8,185.6,25.0,PayPal,Returned
ORD-011803,CUST-02143,2023-05-26 07:00:00,Keyboard K,Accessories,Central,2,204,5,387.6,162.8,62.0,Net Banking,Delivered
ORD-011804,CUST-01187,2024-12-06 17:00:00,Headphones Z,Accessories,East,3,1453,0,4359.0,1695.6,48.0,Net Banking,Delivered
ORD-011805,CUST-02287,2023-08-10 12:00:00,Tablet A,Electronics,East,3,294,5,837.9,365.7,25.0,UPI,Shipped
ORD-011806,CUST-00667,2024-07-01 22:00:00,Headphones Z,Accessories,North,4,459,25,1377.0,235.4,30.0,Net Banking,Processing
ORD-011807,CUST-01244,2024-10-21 00:00:00,Phone X,Electronics,East,3,813,0,2439.0,957.6,41.0,PayPal,Returned
ORD-011808,CUST-01995,2024-03-12 01:00:00,Headphones Z,Accessories,Central,4,758,10,2728.8,929.6,29.0,UPI,Shipped
ORD-011809,CUST-01181,2023-04-01 08:00:00,Tablet A,Electronics,North,2,289,25,433.5,124.7,62.0,UPI,Processing
ORD-011810,CUST-00265,2023-12-10 14:00:00,Phone X,Electronics,Central,1,292,0,292.0,111.8,34.0,PayPal,Returned
ORD-011811,CUST-01208,2024-08-31 04:00:00,Phone X,Electronics,South,1,1338,20,1070.4,272.6,64.0,PayPal,Returned
ORD-011812,CUST-00064,2023-08-23 04:00:00,Keyboard K,Accessories,East,1,281,20,224.8,68.2,58.0,PayPal,Delivered
ORD-011813,CUST-01860,2024-02-15 15:00:00,Watch S,Wearables,East,1,1339,0,1339.0,547.6,69.0,PayPal,Processing
ORD-011814,CUST-00168,2023-03-19 08:00:00,Laptop Pro,Electronics,South,2,504,0,1008.0,435.2,53.0,PayPal,Delivered
ORD-011815,CUST-00891,2024-11-10 17:00:00,Laptop Pro,Electronics,East,1,460,0,460.0,169.0,29.0,Net Banking,Delivered
ORD-011816,CUST-01160,2023-12-17 16:00:00,Keyboard K,Accessories,West,3,150,0,450.0,222.0,53.0,PayPal,Processing
ORD-011817,CUST-02430,2024-12-21 03:00:00,Watch S,Wearables,South,3,249,25,560.25,79.05,30.0,Credit Card,Returned
ORD-011818,CUST-00506,2024-09-27 20:00:00,Tablet A,Electronics,West,1,213,0,213.0,77.2,52.0,PayPal,Shipped
ORD-011819,CUST-00218,2024-04-16 00:00:00,Headphones Z,Accessories,North,3,1481,20,3554.4,840.6,22.0,Credit Card,Processing
ORD-011820,CUST-02001,2023-04-08 11:00:00,Mouse M,Accessories,South,4,1034,0,4136.0,1726.4,30.0,PayPal,Processing
ORD-011821,CUST-01253,2023-02-15 23:00:00,Headphones Z,Accessories,South,2,524,25,786.0,139.2,63.0,Net Banking,Returned
ORD-011822,CUST-00021,2023-04-20 18:00:00,Watch S,Wearables,Central,1,784,0,784.0,294.6,25.0,PayPal,Returned
ORD-011823,CUST-01763,2024-03-18 15:00:00,Tablet A,Electronics,South,1,1269,10,1142.1,370.7,28.0,PayPal,Returned
ORD-011824,CUST-01443,2024-09-15 15:00:00,Headphones Z,Accessories,South,2,1032,0,2064.0,813.6,25.0,PayPal,Delivered
ORD-011825,CUST-00003,2024-11-16 04:00:00,Tablet A,Electronics,North,3,784,0,2352.0,985.8,48.0,Credit Card,Shipped
ORD-011826,CUST-00205,2023-01-29 19:00:00,Keyboard K,Accessories,West,2,974,0,1948.0,763.2,29.0,UPI,Returned
ORD-011827,CUST-01030,2023-05-13 11:00:00,Mouse M,Accessories,East,2,195,0,390.0,180.0,28.0,UPI,Processing
ORD-011828,CUST-00565,2023-03-17 18:00:00,Laptop Pro,Electronics,South,3,243,0,729.0,294.6,34.0,UPI,Shipped
ORD-011829,CUST-01435,2023-05-14 01:00:00,Tablet A,Electronics,south,2,1249,5,2373.1,894.3,44.0,Credit Card,Delivered
ORD-011830,CUST-01161,2023-05-03 17:00:00,Speaker B,Accessories,East,3,486,0,1458.0,589.2,30.0,Credit Card,Processing
ORD-011831,CUST-02057,2023-06-08 17:00:00,Mouse M,Accessories,South,3,1462,10,3947.4,1261.8,53.0,Credit Card,Delivered
ORD-011832,CUST-02297,2023-12-28 04:00:00,Keyboard K,Accessories,East,2,1338,10,2408.4,824.8,30.0,UPI,Delivered
ORD-011833,CUST-00636,2023-09-01 07:00:00,Headphones Z,Accessories,Central,4,1494,15,5079.6,1558.0,58.0,UPI,Delivered
ORD-011834,CUST-00353,2024-12-22 04:00:00,Watch S,Wearables,West,3,790,20,1896.0,420.0,39.0,PayPal,Shipped
ORD-011835,CUST-01109,2024-08-01 14:00:00,Watch S,Wearables,East,2,955,15,1623.5,473.5,63.0,UPI,Shipped
ORD-011836,CUST-00585,2023-01-04 08:00:00,Headphones Z,Accessories,Central,3,1303,5,3713.55,1413.15,61.0,UPI,Returned
ORD-011837,CUST-00806,2024-08-12 20:00:00,Watch S,Wearables,Central,4,1504,0,6016.0,2366.4,41.0,UPI,Returned
ORD-011838,CUST-01770,2023-07-22 15:00:00,Keyboard K,Accessories,North,4,324,5,1231.2,465.6,47.0,Net Banking,Returned
ORD-011839,CUST-02398,2024-08-22 10:00:00,Headphones Z,Accessories,Central,1,311,5,295.45,108.85,,PayPal,Shipped
ORD-011840,CUST-00331,2024-06-01 05:00:00,Headphones Z,Accessories,West,3,472,0,1416.0,584.4,25.0,PayPal,Returned
ORD-011841,CUST-01192,2024-08-30 03:00:00,Headphones Z,Accessories,South,3,1531,5,4363.35,1577.55,22.0,Net Banking,Delivered
ORD-011842,CUST-00897,2023-12-18 17:00:00,Mouse M,Accessories,Central,2,1321,0,2642.0,1078.8,60.0,PayPal,Processing
ORD-011843,CUST-00132,2024-10-08 11:00:00,Watch S,Wearables,South,3,847,0,2541.0,1061.4,69.0,Credit Card,Delivered
ORD-011844,CUST-01939,2023-11-27 03:00:00,Keyboard K,Accessories,North,1,252,10,226.8,72.6,23.0,Net Banking,Returned
ORD-011845,CUST-01453,2023-03-21 13:00:00,Headphones Z,Accessories,Central,4,490,0,1960.0,736.0,24.0,PayPal,Delivered
ORD-011846,CUST-01019,2023-08-05 19:00:00,Tablet A,Electronics, ,4,1344,0,5376.0,2122.4,39.0,Net Banking,Shipped
ORD-011847,CUST-01583,2024-10-23 14:00:00,Tablet A,Electronics,North,1,518,0,518.0,200.2,47.0,PayPal,Returned
ORD-011848,CUST-01731,2023-03-27 09:00:00,Tablet A,Electronics,Central,3,776,0,2328.0,964.2,32.0,UPI,Processing
ORD-011849,CUST-01635,2024-09-07 05:00:00,Watch S,Wearables,West,3,340,0,1020.0,402.0,54.0,PayPal,Processing
ORD-011850,CUST-00402,2023-01-20 14:00:00,Tablet A,Electronics,Central,1,288,0,288.0,121.2,58.0,PayPal,Processing
ORD-011851,CUST-01071,2023-12-09 14:00:00,Headphones Z,Accessories, ,2,299,0,598.0,207.2,37.0,UPI,Shipped
ORD-011852,CUST-01238,2023-11-06 22:00:00,Mouse M,Accessories,East,4,1477,0,5908.0,2391.2,48.0,Net Banking,Shipped
ORD-011853,CUST-02446,2023-04-24 09:00:00,Laptop Pro,Electronics,West,1,190,0,190.0,83.0,,Net Banking,Returned
ORD-011854,CUST-01273,2023-07-07 09:00:00,Tablet A,Electronics,Central,1,1517,5,1441.15,544.95,22.0,PayPal,Processing
ORD-011855,CUST-00710,2024-07-28 14:00:00,Headphones Z,Accessories,Central,3,253,0,759.0,258.6,62.0,Credit Card,Returned
ORD-011856,CUST-02310,2023-09-01 18:00:00,Headphones Z,Accessories,South,4,989,15,3362.6,1001.0,29.0,UPI,Processing
ORD-011857,CUST-01786,2024-02-26 05:00:00,Headphones Z,Accessories,West,3,209,5,595.65,237.45,54.0,UPI,Delivered
ORD-011858,CUST-01321,2024-01-30 04:00:00,Keyboard K,Accessories,South,1,1303,5,1237.85,444.05,47.0,UPI,Shipped
ORD-011859,CUST-02369,2023-12-21 19:00:00,Speaker B,Accessories,West,2,1476,5,2804.4,1031.2,56.0,PayPal,Processing
ORD-011860,CUST-00571,2023-03-23 16:00:00,Mouse M,Accessories,West,4,189,0,756.0,318.4,20.0,Net Banking,Returned
ORD-011861,CUST-00818,2024-07-12 07:00:00,Phone X,Electronics,South,1,157,25,117.75,18.55,30.0,Net Banking,Delivered
ORD-011862,CUST-01025,2024-12-10 02:00:00,Keyboard K,Accessories,North,1,1477,0,1477.0,596.8,28.0,PayPal,Shipped
ORD-011863,CUST-00556,2023-07-02 09:00:00,Speaker B,Accessories,Central,2,1526,0,3052.0,1182.8,27.0,PayPal,Processing
ORD-011864,CUST-01706,2024-10-30 18:00:00,Tablet A,Electronics,West,1,186,0,186.0,77.4,47.0,UPI,Processing
ORD-011865,CUST-02271,2024-04-26 23:00:00,Watch S,Wearables,West,1,510,20,408.0,115.0,26.0,UPI,Processing
ORD-011866,CUST-00818,2024-04-05 07:00:00,Watch S,Wearables,South,4,1002,20,3206.4,873.6,47.0,UPI,Returned
ORD-011867,CUST-01234,2024-10-23 13:00:00,Phone X,Electronics,Central,4,800,15,2720.0,828.0,46.0,UPI,Shipped
ORD-011868,CUST-01250,2024-12-26 14:00:00,Keyboard K,Accessories,Central,4,282,5,1071.6,342.8,55.0,PayPal,Shipped
ORD-011869,CUST-00351,2024-05-06 05:00:00,Tablet A,Electronics,South,3,1485,20,3564.0,855.0,63.0,Net Banking,Delivered
ORD-011870,CUST-01218,2023-09-22 09:00:00,Laptop Pro,Electronics,West,2,197,0,394.0,125.6,59.0,UPI,Shipped
ORD-011871,CUST-02322,2023-07-15 20:00:00,Phone X,Electronics,West,4,790,10,2844.0,1028.0,66.0,Net Banking,Delivered
ORD-011872,CUST-01889,2023-11-10 06:00:00,Phone X,Electronics,West,3,1462,20,3508.8,835.2,51.0,UPI,Processing
ORD-011873,CUST-02236,2024-10-06 10:00:00,Headphones Z,Accessories,North,3,530,15,1351.5,430.5,43.0,UPI,Shipped
ORD-011874,CUST-00752,2023-11-08 19:00:00,Watch S,Wearables,Central,2,781,0,1562.0,628.8,19.0,Net Banking,Processing
ORD-011875,CUST-01540,2024-04-18 16:00:00,Headphones Z,Accessories,West,2,246,10,442.8,167.6,53.0,Net Banking,Returned
ORD-011876,CUST-01790,2024-05-22 05:00:00,Watch S,Wearables,Central,1,1340,0,1340.0,522.0,24.0,UPI,Delivered
ORD-011877,CUST-00394,2024-09-10 12:00:00,Phone X,Electronics,West,3,1048,0,3144.0,1314.6,69.0,Credit Card,Shipped
ORD-011878,CUST-00568,2024-01-06 15:00:00,Headphones Z,Accessories,Central,4,835,10,3006.0,1074.0,,PayPal,Processing
ORD-011879,CUST-02157,2023-04-23 10:00:00,Mouse M,Accessories,East,2,1465,0,2930.0,1184.0,57.0,Credit Card,Delivered
ORD-011880,CUST-01811,2024-02-20 22:00:00,Tablet A,Electronics,East,3,223,0,669.0,246.6,31.0,Credit Card,Shipped
ORD-011881,CUST-01284,2023-11-11 07:00:00,Speaker B,Accessories,North,4,1480,5,5624.0,2148.0,44.0,Net Banking,Returned
ORD-011882,CUST-02064,2024-06-14 21:00:00,Keyboard K,Accessories,North,3,227,10,612.9,177.3,43.0,Credit Card,Shipped
ORD-011883,CUST-01465,2024-10-25 01:00:00,Speaker B,Accessories,East,2,316,0,632.0,218.8,37.0,Credit Card,Shipped
ORD-011884,CUST-01919,2023-06-10 19:00:00,Headphones Z,Accessories,East,1,1287,0,1287.0,530.8,52.0,Net Banking,Delivered
ORD-011885,CUST-01451,2024-08-08 01:00:00,Headphones Z,Accessories,East,3,342,20,820.8,250.2,28.0,PayPal,Processing
ORD-011886,CUST-01752,2023-08-20 08:00:00,Tablet A,Electronics,North,4,1258,0,5032.0,2076.8,43.0,PayPal,Returned
ORD-011887,CUST-01911,2024-06-30 20:00:00,Headphones Z,Accessories,West,2,1035,5,1966.5,742.5,52.0,UPI,Delivered
ORD-011888,CUST-01723,2023-01-20 20:00:00,Laptop Pro,Electronics,South,1,272,25,204.0,57.8,22.0,Credit Card,Returned
ORD-011889,CUST-01681,2023-10-31 04:00:00,Tablet A,Electronics,Central,4,1048,5,3982.4,1455.2,33.0,Net Banking,Delivered
ORD-011890,CUST-01890,2023-10-28 15:00:00,Keyboard K,Accessories,West,4,1506,0,6024.0,2393.6,28.0,PayPal,Processing
ORD-011891,CUST-00114,2024-08-18 13:00:00,Watch S,Wearables,South,4,517,0,2068.0,807.2,50.0,Credit Card,Delivered
ORD-011892,CUST-02290,2023-02-21 20:00:00,Laptop Pro,Electronics,Central,3,512,10,1382.4,424.8,26.0,PayPal,Processing
ORD-011893,CUST-00109,2023-02-01 23:00:00,Laptop Pro,Electronics,North,2,1267,15,2153.9,633.5,39.0,UPI,Processing
ORD-011894,CUST-01725,2023-02-21 18:00:00,Headphones Z,Accessories,North,4,1256,10,4521.6,1499.2,22.0,UPI,Processing
ORD-011895,CUST-00363,2023-10-21 00:00:00,Tablet A,Electronics,North,3,319,0,957.0,334.8,37.0,Net Banking,Returned
ORD-011896,CUST-00576,2024-09-07 02:00:00,Mouse M,Accessories,West,2,488,0,976.0,358.4,60.0,UPI,Processing
ORD-011897,CUST-01239,2024-03-05 22:00:00,Keyboard K,Accessories,Central,2,761,0,1522.0,626.8,51.0,UPI,Shipped
ORD-011898,CUST-00994,2023-12-29 15:00:00,Keyboard K,Accessories,South,3,775,10,2092.5,649.5,47.0,Net Banking,Delivered
ORD-011899,CUST-02378,2023-08-22 15:00:00,Speaker B,Accessories,South,3,1530,5,4360.5,1606.5,27.0,Net Banking,Delivered
ORD-011900,CUST-02098,2024-03-01 04:00:00,Phone X,Electronics, South,4,836,0,3344.0,1369.6,54.0,UPI,Shipped
ORD-011901,CUST-01529,2023-10-22 05:00:00,Watch S,Wearables,West,2,1450,15,2465.0,701.0,49.0,Net Banking,Delivered
ORD-011902,CUST-00522,2024-02-20 12:00:00,Speaker B,Accessories,East,1,464,10,417.6,154.2,41.0,Net Banking,Delivered
ORD-011903,CUST-02226,2024-12-12 22:00:00,Speaker B,Accessories,South,3,762,20,1828.8,484.2,,Credit Card,Processing
ORD-011904,CUST-02317,2023-05-22 04:00:00,Watch S,Wearables,West,2,965,5,1833.5,641.5,61.0,PayPal,Delivered
ORD-011905,CUST-01202,2024-01-10 08:00:00,Watch S,Wearables,Central,2,208,5,395.2,127.6,,Credit Card,Returned
ORD-011906,CUST-00220,2024-08-31 04:00:00,Watch S,Wearables,South,4,1318,5,5008.4,1781.2,56.0,Net Banking,Processing
ORD-011907,CUST-01609,2023-02-03 07:00:00,Watch S,Wearables,East,1,347,10,312.3,107.1,,Net Banking,Returned
ORD-011908,CUST-00516,2024-02-27 19:00:00,Watch S,Wearables,East,4,1465,15,4981.0,1485.0,60.0,PayPal,Returned
ORD-011909,CUST-01651,2023-08-25 01:00:00,Headphones Z,Accessories,West,1,993,10,893.7,311.9,43.0,UPI,Processing
ORD-011910,CUST-00025,2024-09-01 02:00:00,Keyboard K,Accessories,South,1,786,0,786.0,334.4,29.0,UPI,Shipped
ORD-011911,CUST-01896,2023-10-02 20:00:00,Tablet A,Electronics,North,3,212,10,572.4,169.8,54.0,Credit Card,Processing
ORD-011912,CUST-02122,2023-03-02 03:00:00,Keyboard K,Accessories,East,2,254,0,508.0,239.2,59.0,PayPal,Processing
ORD-011913,CUST-01886,2024-11-26 10:00:00,Headphones Z,Accessories,Central,2,1008,15,1713.6,468.0,29.0,Credit Card,Delivered
ORD-011914,CUST-00223,2023-06-01 14:00:00,Mouse M,Accessories,East,2,297,0,594.0,259.6,63.0,Net Banking,Shipped
ORD-011915,CUST-00347,2023-09-05 03:00:00,Tablet A,Electronics,North,1,1469,0,1469.0,594.6,,Credit Card,Returned
ORD-011916,CUST-00225,2024-12-28 03:00:00,Headphones Z,Accessories,East,2,1547,0,3094.0,1249.6,44.0,PayPal,Processing
ORD-011917,CUST-01107,2024-04-16 05:00:00,Tablet A,Electronics,West,3,1271,0,3813.0,1570.2,31.0,Net Banking,Processing
ORD-011918,CUST-00439,2023-07-06 12:00:00,Tablet A,Electronics,West,1,524,0,524.0,191.6,24.0,PayPal,Shipped
ORD-011919,CUST-01366,2023-11-15 02:00:00,Watch S,Wearables,North,1,1505,0,1505.0,607.0,59.0,UPI,Delivered
ORD-011920,CUST-02435,2023-09-22 15:00:00,Tablet A,Electronics,North,1,812,0,812.0,327.8,61.0,UPI,Returned
ORD-011921,CUST-00399,2023-12-03 13:00:00,Tablet A,Electronics,West,1,977,0,977.0,376.8,55.0,Net Banking,Delivered
ORD-011922,CUST-01191,2024-08-08 00:00:00,Keyboard K,Accessories,West,3,975,15,2486.25,719.25,65.0,UPI,Processing
ORD-011923,CUST-02317,2023-01-12 20:00:00,Speaker B,Accessories,East,2,154,0,308.0,99.2,59.0,UPI,Delivered
ORD-011924,CUST-01973,2023-03-09 16:00:00,Speaker B,Accessories,South,3,169,20,405.6,65.4,69.0,Credit Card,Returned
ORD-011925,CUST-01358,2023-09-30 04:00:00,Keyboard K,Accessories,Central,2,219,20,350.4,91.6,61.0,UPI,Processing
ORD-011926,CUST-00250,2024-09-17 07:00:00,Tablet A,Electronics,Central,3,289,0,867.0,295.8,44.0,UPI,Returned
ORD-011927,CUST-00498,2023-08-11 10:00:00,Keyboard K,Accessories,West,4,828,0,3312.0,1364.8,27.0,PayPal,Delivered
ORD-011928,CUST-02395,2024-09-17 16:00:00,Speaker B,Accessories,South,4,253,0,1012.0,332.8,59.0,Net Banking,Processing
ORD-011929,CUST-02093,2023-10-07 14:00:00,Phone X,Electronics,East,4,763,5,2899.4,1140.2,60.0,UPI,Returned
ORD-011930,CUST-00218,2023-11-10 05:00:00,Tablet A,Electronics,East,4,969,10,3488.4,1094.8,58.0,UPI,Processing
ORD-011931,CUST-00840,2023-06-11 18:00:00,Tablet A,Electronics,Central,1,1506,0,1506.0,622.4,26.0,UPI,Returned
ORD-011932,CUST-02115,2024-07-05 20:00:00,Phone X,Electronics,North,1,1452,0,1452.0,561.8,61.0,PayPal,Processing
ORD-011933,CUST-00591,2023-09-06 20:00:00,Phone X,Electronics,Central,3,317,5,903.45,320.85,51.0,Net Banking,Returned
ORD-011934,CUST-02303,2023-11-27 19:00:00,Mouse M,Accessories,Central,3,255,0,765.0,273.0,63.0,Credit Card,Shipped
ORD-011935,CUST-02029,2024-03-03 21:00:00,Speaker B,Accessories,West,4,283,20,905.6,166.4,,UPI,Shipped
ORD-011936,CUST-00559,2024-03-01 22:00:00,Tablet A,Electronics,North,2,484,0,968.0,421.2,46.0,Net Banking,Returned
ORD-011937,CUST-00916,2024-05-07 15:00:00,Phone X,Electronics,Central,4,1263,0,5052.0,2012.8,35.0,UPI,Returned
ORD-011938,CUST-00634,2023-03-26 11:00:00,Headphones Z,Accessories,Central,3,840,0,2520.0,1023.0,46.0,UPI,Delivered
ORD-011939,CUST-01233,2023-09-13 19:00:00,Mouse M,Accessories,East,4,1450,10,5220.0,1780.0,47.0,UPI,Delivered
ORD-011940,CUST-01274,2023-01-21 05:00:00,Watch S,Wearables,North,3,805,0,2415.0,963.0,30.0,Credit Card,Returned
ORD-011941,CUST-00027,2023-06-20 13:00:00,Speaker B,Accessories,West,4,253,0,1012.0,332.8,39.0,UPI,Returned
ORD-011942,CUST-01987,2023-06-17 23:00:00,Mouse M,Accessories,East,2,519,0,1038.0,391.2,33.0,Net Banking,Delivered
ORD-011943,CUST-00823,2023-11-05 14:00:00,Mouse M,Accessories,East,4,334,0,1336.0,466.4,62.0,UPI,Processing
ORD-011944,CUST-00470,2023-08-30 12:00:00,Keyboard K,Accessories,South,2,843,10,1517.4,521.8,49.0,UPI,Returned
ORD-011945,CUST-00276,2023-11-29 00:00:00,Speaker B,Accessories,Central,2,1280,0,2560.0,1024.0,57.0,Credit Card,Delivered
ORD-011946,CUST-00001,2023-02-13 23:00:00,Keyboard K,Accessories,North,3,1520,10,4104.0,1395.0,43.0,UPI,Shipped
ORD-011947,CUST-00627,2023-07-27 04:00:00,Laptop Pro,Electronics,East,2,1289,0,2578.0,1021.2,48.0,Credit Card,Returned
ORD-011948,CUST-02474,2024-09-11 18:00:00,Speaker B,Accessories,South,1,990,5,940.5,366.5,61.0,PayPal,Processing
ORD-011949,CUST-00496,2023-01-17 18:00:00,Keyboard K,Accessories,West,1,523,10,470.7,155.9,36.0,PayPal,Delivered
ORD-011950,CUST-02130,2023-02-08 22:00:00,Phone X,Electronics,East,1,1313,5,1247.35,453.55,59.0,PayPal,Processing
ORD-011951,CUST-00397,2024-10-13 01:00:00,Keyboard K,Accessories,Central,3,488,10,1317.6,406.2,51.0,UPI,Returned
ORD-011952,CUST-01013,2024-03-18 09:00:00,Phone X,Electronics,West,1,331,0,331.0,145.4,64.0,Credit Card,Delivered
ORD-011953,CUST-00837,2024-04-09 13:00:00,Speaker B,Accessories,South,3,986,25,2218.5,404.7,66.0,UPI,Delivered
ORD-011954,CUST-00425,2023-03-11 20:00:00,Phone X,Electronics,West,3,790,5,2251.5,838.5,23.0,Net Banking,Delivered
ORD-011955,CUST-01941,2023-11-16 09:00:00,Tablet A,Electronics,Central,1,1285,0,1285.0,531.0,52.0,Net Banking,Returned
ORD-011956,CUST-00101,2023-05-30 14:00:00,Tablet A,Electronics,South,2,1304,0,2608.0,1083.2,28.0,Credit Card,Shipped
ORD-011957,CUST-02072,2024-05-30 15:00:00,Tablet A,Electronics,Central,4,219,0,876.0,370.4,54.0,Credit Card,Processing
ORD-011958,CUST-01818,2023-09-13 23:00:00,Tablet A,Electronics,East,3,1503,10,4058.1,1325.7,39.0,Net Banking,Returned
ORD-011959,CUST-01601,2024-12-23 10:00:00,Speaker B,Accessories,North,1,837,0,837.0,332.8,30.0,UPI,Delivered
ORD-011960,CUST-00228,2023-11-22 08:00:00,Mouse M,Accessories,West,3,1302,25,2929.5,555.9,33.0,UPI,Processing
ORD-011961,CUST-00499,2024-11-05 01:00:00,Headphones Z,Accessories,North,2,1270,0,2540.0,1002.0,43.0,Credit Card,Returned
ORD-011962,CUST-01229,2023-10-18 05:00:00,Speaker B,Accessories,East,2,775,5,1472.5,510.5,39.0,Credit Card,Processing
ORD-011963,CUST-01658,2024-10-18 07:00:00,Speaker B,Accessories,NORTH,1,995,10,895.5,303.5,59.0,UPI,Shipped
ORD-011964,CUST-01982,2023-05-08 12:00:00,Laptop Pro,Electronics,South,3,486,20,1166.4,327.6,,Credit Card,Processing
ORD-011965,CUST-00754,2024-09-26 15:00:00,Phone X,Electronics,North,4,787,0,3148.0,1335.2,40.0,Net Banking,Returned
ORD-011966,CUST-00963,2024-09-05 04:00:00,Tablet A,Electronics,West,4,463,25,1389.0,353.8,,Net Banking,Delivered
ORD-011967,CUST-02240,2024-12-23 23:00:00,Speaker B,Accessories,Central,3,1014,20,2433.6,575.4,40.0,Credit Card,Shipped
ORD-011968,CUST-01067,2023-03-04 23:00:00,Watch S,Wearables,West,3,1009,25,2270.25,469.05,60.0,UPI,Processing
ORD-011969,CUST-01799,2024-03-19 14:00:00,Phone X,Electronics,West,3,308,20,739.2,208.8,49.0,Net Banking,Delivered
ORD-011970,CUST-00505,2024-01-08 08:00:00,Laptop Pro,Electronics,South,1,156,20,124.8,25.2,65.0,UPI,Delivered
ORD-011971,CUST-01771,2024-08-07 07:00:00,Tablet A,Electronics,North,2,992,5,1884.8,674.4,55.0,Credit Card,Delivered
ORD-011972,CUST-00600,2024-09-28 06:00:00,Watch S,Wearables,South,4,991,15,3369.4,943.0,45.0,Credit Card,Shipped
ORD-011973,CUST-00089,2023-11-10 07:00:00,Phone X,Electronics,Central,1,454,5,431.3,158.9,50.0,UPI,Delivered
ORD-011974,CUST-00757,2024-12-01 18:00:00,Phone X,Electronics,North,3,1032,5,2941.2,1089.6,57.0,Net Banking,Shipped
ORD-011975,CUST-00581,2024-02-14 18:00:00,Tablet A,Electronics,East,3,775,5,2208.75,837.75,43.0,Credit Card,Processing
ORD-011976,CUST-00986,2023-01-20 08:00:00,Keyboard K,Accessories,West,2,293,25,439.5,91.9,47.0,Credit Card,Processing
ORD-011977,CUST-00700,2023-11-24 06:00:00,Tablet A,Electronics,Central,3,271,0,813.0,283.2,69.0,PayPal,Processing
ORD-011978,CUST-02096,2024-11-18 18:00:00,Headphones Z,Accessories,South,1,829,15,704.65,193.25,34.0,Net Banking,Delivered
ORD-011979,CUST-02240,2023-07-07 22:00:00,Laptop Pro,Electronics,Central,1,1261,0,1261.0,492.4,59.0,Net Banking,Returned
ORD-011980,CUST-00821,2023-12-22 05:00:00,Headphones Z,Accessories,West,2,1016,0,2032.0,848.8,46.0,PayPal,Shipped
ORD-011981,CUST-01951,2024-06-09 15:00:00,Headphones Z,Accessories,North,1,1532,0,1532.0,612.8,19.0,PayPal,Returned
ORD-011982,CUST-01968,2024-07-25 22:00:00,Laptop Pro,Electronics,South,4,212,0,848.0,263.2,68.0,UPI,Returned
ORD-011983,CUST-01188,2023-08-16 10:00:00,Phone X,Electronics,West,1,973,25,729.75,143.95,55.0,Credit Card,Shipped
